SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
CCc1cc(=O)n2c(n1)SC[C@H]2CC(=O)NC(c1ccccc1)c1ccccc1,0.6346,2.9107,-6.23,-8.53
C[NH+]1CCC[C@H](CNC(=O)NCC(C)(C)c2ccncc2)[C@H]1c1cccs1,0.7128,4.4044,-6.33,-8.26
COc1cc2c(cc1NC(=O)Cc1c(C)[nH]c3ccccc13)oc1ccccc12,0.4259,2.2053,-6.8,-9.85
CCONC(=O)c1cnc2sc(C)cn2c1=O,0.819,2.79,-5.54,-7.34
O=C(NCC[NH+]1CC[C@H](c2ccccc2)C1)c1cn(Cc2ccc(F)cc2)nn1,0.6344,3.8344,-6.23,-8.63
COc1ccccc1[C@H](NC(=O)N1CCOC[C@H]1C1CC1)c1ccccc1,0.8795,3.02,-6.08,-8.25
C=C(C)[C@H](CC(F)(F)F)[NH2+]CC,0.6339,4.8189,-4.88,-5.72
C=CCN1CCn2ncc(C(=O)NCc3ccco3)c2C1,0.8441,2.7673,-5.59,-7.43
C=CCc1cc(C(=O)Nc2ccccc2-n2ccnc2)cc(OC)c1OC,0.6473,2.3299,-5.98,-8.56
COc1ccc(CNC(=O)CN2CCN(CCO)CC2)cc1,0.7377,1.7636,-5.49,-7.36
C[C@H](Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1)C(=O)Nc1ccccc1,0.6916,2.5603,-6.44,-9.07
COc1ccc(C(=O)[C@@H](C)Cl)cc1C,0.5691,2.3628,-5.16,-6.16
O=C(Cn1cnc([N+](=O)[O-])c1)NC(=O)NCCc1cccs1,0.605,2.6064,-5.72,-7.77
CCc1cc(NCCCn2cc[nH+]c2)n2nc(C)c(C)c2n1,0.7084,3.696,-5.46,-8.19
CCCOC(=O)C1C(C)=NC2=C(C(=O)C[C@@H](c3cccs3)C2)[C@H]1c1coc2ccccc2c1=O,0.4624,3.7735,-6.18,-9.1
O=C(NCc1ccc2c(c1)OCCCO2)N[C@@H]1CCC[C@H](C(F)(F)F)C1,0.8492,3.1083,-5.9,-8.47
C[C@H]1CCC[C@H](C)N1C(=O)CSc1nnc2c3ccccc3n(C)c2n1,0.6623,3.24,-6.17,-8.71
CC[C@@H](CSC)N(C)C(=O)N[C@H]1CCCN(CC(F)(F)F)C1=O,0.7956,3.7015,-5.54,-7.98
O=C(CCc1ccc(S(=O)(=O)N2CCCC2)cc1)Nc1nc[nH]n1,0.8135,2.5334,-5.95,-8.58
Cc1cc(S(=O)(=O)N2CCN(CC(=O)NC3CC3)CC2)sc1C,0.8518,2.315,-5.7,-7.64
CC(C)n1nc(C(=O)N2CCC[C@@H]2c2nc3ccccc3n2C)c2ccccc2c1=O,0.5096,2.893,-6.76,-9.16
Cc1ccc2cc(C(=O)N3CCN(Cc4ccc5c(c4)OCCO5)CC3)[nH]c2c1,0.745,2.2468,-6.05,-9.31
Cc1cccc(C(N)=O)c1NCC(=O)N[C@H](c1ccc(F)cc1)C(C)C,0.7116,2.5909,-6.12,-8.91
Cc1cccnc1C[C@@H](C)NC(=O)c1ccn2nnnc2c1,0.7814,3.0425,-5.98,-8.75
COC(=O)CCCNC1CC[NH+](C)CC1,0.4663,3.751,-4.97,-5.94
CC(C)NC(=O)CNS(=O)(=O)c1cccs1,0.8135,2.1236,-5.27,-6.73
CO[C@@H](C)C(=O)Oc1cccc(F)c1F,0.5715,2.6078,-5.15,-6.12
Cc1ccc(NC(=O)c2nnc(C(=O)N3CCC[C@@H](C(=O)NCCC(C)C)C3)s2)cc1,0.6842,2.8166,-6.49,-7.99
CC#CC[C@H](C(=O)[O-])c1cccc(Br)c1,0.781,3.5445,-5.21,-6.1
O=C(NC1CC1)c1cc(S(=O)(=O)[C@@H]2CCS(=O)(=O)C2)ccc1F,0.7955,2.8568,-5.84,-8.2
Cc1ccc(/C=C/C(=O)O[C@@H]2CC[C@H](S(C)(=O)=O)C2)o1,0.6285,3.4588,-5.63,-7.43
CC[C@@](C)(C(=O)Cc1cccc(Cl)c1)[NH+](C)C,0.8498,3.687,-5.33,-6.61
COc1cccc(-c2nnn(Cc3ccccc3F)n2)c1,0.7385,1.9796,-6.01,-8.83
CC(C)C[C@@H](C[NH+](C)C)Nc1ccc(C(N)=O)cn1,0.657,3.7778,-5.3,-6.79
C[C@H](NC(=O)Nc1cccs1)c1ccccc1,0.8527,2.3632,-4.93,-7.88
O=C(Nc1c(F)cccc1Br)c1cccc(F)c1,0.8927,1.7686,-5.96,-8.32
C=CCN(C(=O)[C@@H]1CCCN1S(C)(=O)=O)c1nc2ccccc2s1,0.7621,2.9047,-5.93,-7.67
Cc1csc(SCC(=O)N[C@@H]2CCCc3c2cnn3-c2ccc(F)cc2F)n1,0.6287,3.0514,-6.33,-9.03
CCCOc1ccc(Cl)cc1C(=O)N1CCN(CCO)CC1,0.867,1.9328,-5.6,-7.67
CCCOc1ccc(-c2nnn(CC(=O)Nc3ccc(C)cc3C)n2)cc1,0.694,2.0476,-5.8,-9.01
c1csc(C[NH+](C[C@H]2CCOC2)C2CC2)c1,0.8169,4.5683,-5.16,-6.48
COCCn1c(C)cc(C[NH+](C)Cc2ccoc2C)c1C,0.8443,4.0104,-5.54,-7.96
Cc1ccc(C)c(C[S@@](=O)Cc2cn3ccccc3n2)c1,0.7396,3.0416,-5.96,-8.91
O=C(Cc1noc2ccccc12)Nc1cccc(Oc2cnccn2)c1,0.5938,2.2825,-6.58,-9.58
CCC(=O)N[C@@H](C)c1nc2ccccc2n1CC(=O)Nc1ccc(Br)cc1,0.6216,2.4856,-6.18,-8.71
O=C(C1CC1)N1CCCc2cc([C@H](O)C[NH+]3CC=C(c4ccc(F)cc4)CC3)ccc21,0.7799,4.0264,-6.4,-9.09
C/[NH+]=C(/NCc1n[nH]c(-c2ccco2)n1)N1C[C@H]2C[NH+]3CCCC[C@@H]3[C@@H]2C1,0.3785,5.6122,-6.19,-8.35
CC1CCN(C(=O)c2cn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)CC1,0.6557,2.0752,-6.65,-9.23
N#Cc1ccc(C(F)(F)F)nc1N[C@@H]1C[C@@H]1[NH3+],0.8049,4.0043,-5.43,-6.88
CN(CCS(C)(=O)=O)C(=O)Nc1ccccc1F,0.9005,2.0741,-5.41,-6.99
O=C1CCCCN1C1CC[NH+](CCOc2ccc(F)cc2Cl)CC1,0.8752,3.4232,-6.06,-7.6
COc1ccc(S(=O)(=O)N2C[C@H](O)[C@H](O)C2)cc1F,0.7882,2.9246,-5.66,-7.11
Cc1cc(NC(=O)COC(=O)c2sc(-c3ccccc3)nc2C)no1,0.7047,2.148,-6.12,-9.53
O=C1COc2ccc(C3=NN/C(=N\c4ccc(Cl)c(Cl)c4)SC3)cc2N1,0.7878,3.1266,-6.18,-8.29
C[C@@H]1[C@@H](C)S(=O)(=O)CCN1Cc1c[nH]nc1C(C)(C)C,0.9027,4.3514,-5.68,-7.13
NC(=O)[C@@H]1CCC[C@H]1NC(=O)NCc1ccccc1C[NH+]1CCCCC1,0.6027,4.1104,-6.0,-8.45
COc1ccccc1-n1nnnc1SCC(=O)Nc1nc(-c2ccccc2)cs1,0.4536,2.1512,-6.5,-9.34
COc1cc2cc(C(=O)N(C)Cc3ccc(Br)o3)[nH]c2c(OC)c1OC,0.6525,2.6085,-6.26,-8.32
Cc1cc(C)cc([C@@H](O)c2c(C)nn(C)c2Cl)c1,0.9053,2.9072,-5.67,-7.62
CNC(=O)c1ccc(Cl)cc1NC(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@@H]1C(=O)[O-],0.7879,4.4591,-5.94,-8.01
O=c1[nH]c(=O)n(CCc2ccccc2)c2nccc(-c3ccco3)c12,0.6223,2.2828,-6.47,-8.26
CC[C@H]1CC[C@H]([NH+]2CCC3(CC2)OC[C@H](C)O3)C1,0.8043,5.6539,-5.4,-6.79
C=CCOc1ccc(OCC=C)nn1,0.6421,2.6763,-4.94,-5.82
COc1ccc(OC)c(/C=C/C(=O)OCC(C)C)c1,0.5851,1.9923,-5.28,-6.59
C[C@@](N)(C(=O)OCCc1cccs1)C(F)(F)F,0.85,3.172,-5.33,-6.58
Cc1cc(C)c(C)c(OC(=O)c2cc3c([nH]c2=O)CCCC3=O)c1,0.68,2.4809,-6.27,-8.4
C#Cc1cccc(NCc2nc(C(F)(F)F)cc(=O)[nH]2)c1,0.8543,2.7575,-6.06,-8.61
COCCN(CC(C)C)S(=O)(=O)c1cccc(Br)c1,0.7597,2.1091,-5.37,-7.04
COc1ccc(-c2csc(NC(=O)c3ccc(C)c(S(=O)(=O)N4CCCCC4)c3)n2)cc1,0.5696,2.1219,-6.5,-8.96
CC1(C)CCC[C@H]1Nc1ccc(S(N)(=O)=O)cc1Br,0.8826,3.016,-5.55,-8.01
[NH3+][C@H]1CCCN(C(=O)NCC2CCC(C(=O)[O-])CC2)C1,0.6915,3.8327,-5.69,-7.64
CCOc1ccc(C(=O)N2CCC(NS(=O)(=O)c3cc(C)ccc3C)CC2)cc1,0.7841,2.0318,-5.67,-8.81
CC/C=C/COC(=O)c1ccn(C(C)C)n1,0.5678,2.6361,-5.01,-5.93
CO[C@H]1C[C@@H](C(=O)[O-])N(C(=O)c2cc(SC)ccc2C)C1,0.7658,3.5156,-5.66,-7.87
COC(=O)[C@@H]1CN(C(=O)c2cc(C(C)=O)c[nH]2)C[C@H]1C,0.663,3.2738,-5.64,-7.78
O=C(NCc1ccc[nH]1)c1ccc(S(=O)(=O)NC[C@@H]2CCCO2)cc1,0.6922,2.7439,-5.99,-8.71
O=S(=O)(c1ccc2nnn([O-])c2c1)N1CCC([NH+]2CCCCC2)CC1,0.826,3.9997,-6.01,-8.27
O=C([O-])[C@H]1CC(c2ccc(C(F)(F)F)cc2)=NO1,0.7929,3.1946,-5.62,-7.54
CC(C)(C)NS(=O)(=O)c1cc(C(=O)OCc2nc3ccccc3s2)ccc1Cl,0.5971,2.3008,-6.24,-9.29
CNC(=O)NCC(=O)N1CCc2cc(Cl)cc(Cl)c2C1,0.874,2.4013,-5.82,-7.96
Cc1cc(OC2C[C@H](C)C[C@@H](C)C2)c([C@H](C)[NH3+])cc1F,0.9014,3.9627,-5.59,-7.32
C[NH+](C[C@@H]1CCCC(C)(C)[C@@H]1[NH3+])C1CCCC1,0.734,5.3785,-5.29,-6.94
O=C(NC[C@@H](O)c1cccs1)c1ccc(-c2ccccc2)cc1,0.7485,2.2529,-6.19,-9.14
CC[C@](C)([C@H]([NH3+])Cc1c(Cl)c(C)nn1C)N(C)C,0.8783,4.2953,-5.25,-6.66
CCc1n[nH]c(SCC(=O)NC[C@H]2[NH+]=NC(=O)c3ccccc32)n1,0.6379,3.9906,-4.75,-8.57
Cc1cc(S(=O)(=O)N2CCN(C(=O)[C@@H]3C[C@H]3C)CC2)sc1C,0.8423,3.1379,-5.67,-7.41
C[C@@H]1CN(C2CCSCC2)[C@H](c2ccccc2)CO1,0.8224,3.3286,-5.62,-7.18
CC[C@@H](Oc1c(C)cc(Br)cc1[N+](=O)[O-])C(=O)NN,0.37,3.0359,-5.54,-7.47
CCS(=O)(=O)c1ccc(CC(=O)Nc2nnc(C3=COCCO3)o2)cc1,0.7992,2.7268,-5.9,-8.6
C[C@H](C(=O)Nc1ccc(F)c(S(=O)(=O)NC(C)(C)C)c1)n1cccn1,0.8468,2.8246,-6.0,-8.71
NCC#Cc1cc(C(=O)N2C[C@@H]3CC[C@H](C2)O3)cs1,0.7804,4.4871,-5.55,-7.52
Cc1n[nH]c(C)c1CCCNC(=O)c1cn(C2CCC([NH3+])CC2)nn1,0.6678,3.255,-5.95,-8.26
CC(C)CC[NH+]1CCC(CNS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)CC1,0.7006,3.6065,-6.09,-8.26
COc1ccc(Br)cc1CNC(=O)N[C@@H]1CCC[C@@H]1CO,0.7581,2.9025,-5.49,-7.84
CCOc1ccc(NC(=O)Cc2n[nH]c(=O)c3ccccc23)cc1S(=O)(=O)N(C)C,0.589,2.3127,-6.35,-9.11
CC[NH+](CC)C(C)(C)[C@H](Cc1ccc(C)cc1)NC,0.7671,3.7312,-5.38,-7.09
Cc1ccc(C)c2sc(OC3CCN(C(=O)c4ccc(Br)o4)CC3)nc12,0.5842,2.6069,-6.34,-9.06
C[NH2+]Cc1cc(Cl)ccc1OC[C@H]1CN(C)CCO1,0.8674,3.6102,-5.55,-6.88
CN(C[C@H]1CCC[NH+]1C)C(=O)C1(C[NH3+])CCCC1,0.6599,5.3323,-5.34,-6.76
CCCCc1noc([C@H]2NCCc3ccccc32)n1,0.9145,2.922,-5.37,-8.05
O=S1(=O)CC[C@H]([C@H](CCl)Cc2cccc(O)c2)C1,0.8646,3.3804,-5.7,-7.84
CC[C@H](C#N)OC(=O)CNC(=O)Cc1cccc(F)c1,0.7961,2.7701,-5.54,-6.96
CC(C)[C@@H](NC(=O)[C@H]1CC(=O)N(C)C1)c1ccccc1,0.9124,2.7688,-5.78,-7.97
Cc1nc(C)n(-c2ccc(C(=O)NC[C@H](C)[NH+]3CCC(C)CC3)cc2)n1,0.8492,3.8242,-5.95,-8.74
COc1cc(OC)c(NCc2cn[nH]c2-c2cccc(C)c2)cc1F,0.7069,2.2771,-6.1,-8.91
COc1cc(C(=O)NCCc2nc(C)ncc2-c2ccncc2)ccn1,0.7338,2.5028,-6.09,-9.09
C[C@H]1Cc2cc(-c3cc(CNC(=O)CCCBr)no3)ccc2O1,0.7812,2.9486,-5.95,-8.17
C[C@H](CNc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1Br,0.5945,2.4389,-6.0,-8.29
C[C@@H](c1cccc(O)c1)[NH+](C)Cc1ccc(N(C)CCC#N)cc1,0.8227,3.9101,-5.77,-8.5
CC(C)Oc1cncc(C(=O)OCCC(F)(F)F)c1,0.7762,2.3572,-5.23,-6.91
Cc1ccc(-c2csc(/C(C#N)=C/Nc3ccccc3[N+](=O)[O-])n2)c(C)c1,0.3699,2.5371,-5.96,-9.08
CCOc1ccc([C@H](C)[NH2+]C[C@H]2CCCS2(=O)=O)cc1[N+](=O)[O-],0.5916,4.2425,-5.61,-7.54
C[C@H]1SCCC[C@@H]1Nc1c(F)cc(F)cc1F,0.8687,3.5107,-5.53,-7.13
COc1ccc(NC2=C(Cl)C(=O)N(c3ccccc3)C2=O)c(OC)c1,0.8316,2.019,-6.1,-8.56
Cc1cnc(C(C)(C)NC(=O)[C@@H]2CC(=O)N(CC3CC3)C2)s1,0.9028,3.3256,-5.68,-7.72
Cc1[nH]c2ccc(F)cc2c1CC(=O)N[C@H]1CCS(=O)(=O)C1,0.897,2.8295,-6.11,-8.81
O=C(c1cc(-c2ccccc2)on1)N1CCN(C(=O)[C@@H]2C[C@@H]2c2ccc(F)cc2)CC1,0.6486,2.9416,-6.54,-8.68
CCCn1nc(C(=O)Nc2ccc3c(c2)nc(C2CC2)n3C)ccc1=O,0.7661,2.3615,-6.21,-8.85
C[C@H](C(N)=O)N1CC[NH+](CCCOc2cccc(Cl)c2)CC1,0.703,3.861,-5.54,-7.65
CC(C)C[C@H](O)C[NH2+]C1CC[NH+](Cc2ccccc2Br)CC1,0.657,4.8356,-5.49,-7.48
CCc1ccc(CCNC(=O)NCCC(=O)N(C)C)cc1,0.8008,1.8911,-5.38,-7.43
CC[C@H](C(=O)c1ccccc1)n1nnc2ccccc21,0.6801,2.4967,-5.93,-8.49
COc1cccc(C(=O)Nc2ccc(NC(C)=O)cc2C(F)(F)F)n1,0.8836,2.1391,-6.05,-9.0
CC(C)[C@H](NC(=O)CCc1ccccc1Cl)C(=O)N1CCCC1,0.8677,2.3681,-5.87,-8.58
O=C(O[C@@H]1CCOC1=O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,0.6053,2.8658,-6.28,-8.88
CCOc1ccc(/C=N/NC(=O)c2ccccc2)cc1OC,0.6587,1.7211,-5.69,-8.75
COc1cccc(N2CCN(Cc3nc(-c4cccs4)oc3C)CC2=O)c1,0.6741,2.3805,-6.28,-8.8
O=C(Nc1n[nH]c2ccc([N+](=O)[O-])cc12)[C@H]1C[C@H]1c1cc(F)ccc1F,0.5505,3.2122,-6.4,-9.12
Cc1occc1C(=O)NCC(=O)NCCc1nc(C(C)(C)C)cs1,0.8388,2.4806,-5.8,-8.24
CN(Cc1cccn1C)C(=O)Nc1cccc(-c2ccc3c(c2)CCO3)c1,0.7534,2.3352,-6.45,-8.91
CCCC(=CC(=O)Nc1cc2c(cc1Cl)NC(=O)CO2)CCC,0.7672,2.7304,-5.67,-7.92
C#CCOC(=O)c1sc(-c2ccc(F)cc2)nc1C,0.6381,2.2582,-5.65,-8.08
Cc1nc(Cl)cc(N2CCN(C(=O)Cc3cccc(Cl)c3)CC2)n1,0.7851,2.1485,-6.11,-8.58
O=C(C[C@@H](O)c1ccccc1)N1CCN(CC(=O)N2CCCCCC2)CC1,0.8526,2.5028,-6.07,-8.26
CCSc1cncc(NCCC2CC[NH+](CC)CC2)n1,0.7516,3.9919,-5.39,-7.65
Fc1cc(CN2CCO[C@H]3CCCC[C@@H]32)ccc1N1CCOCC1,0.8486,3.0354,-5.78,-8.12
CCN(CC)C(=O)C[C@@H](Nc1cccc(Br)c1)C(N)=O,0.7956,2.687,-5.47,-7.36
COc1ccc(/C=C2\SC(=O)N(CC(=O)N[C@H](C)C(=O)[O-])C2=O)cc1OC,0.6417,2.9914,-5.78,-7.81
CC(=O)N(C)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.8404,1.9078,-5.68,-7.68
C#CC1(OC[C@H](O)CN2CC[NH+](C)CC2)CCCCC1,0.6692,4.5717,-5.52,-7.01
C[C@H](c1cccc(O)c1)[NH+](C)Cc1ccc(-n2cncn2)cc1,0.7548,3.8105,-6.04,-8.86
CCOc1ccc(C(=O)/C=C/Nc2ccc(S(N)(=O)=O)cc2)cc1,0.5928,2.073,-5.82,-8.4
COc1ccc([N+](=O)[O-])cc1NC(=O)COc1ccc(Cl)cc1,0.6454,1.7294,-5.79,-8.32
Cc1nc2c3c(F)cccc3nn2c(C)c1C/C([O-])=N/c1ncn[nH]1,0.4486,3.3891,-6.44,-9.32
Cc1ccc(C)c(S(=O)(=O)N2C(=S)NC(=O)[C@H]2Cc2ccccc2)c1,0.8344,2.8682,-5.67,-8.02
Cc1c(Cl)cccc1Nc1c(-c2cccc(O)c2)nc2cnccn12,0.5564,2.4197,-6.43,-9.26
CCc1ccc(C2=CCN(C(=O)[C@H]3CS[C@@]4(C)CCC(=O)N34)CC2)cc1,0.8195,3.4148,-5.91,-7.57
CCc1ccc([C@@H]2C(C(=O)c3ccncc3)=C([O-])C(=O)N2CC[NH+](C)C)cc1,0.696,3.8448,-6.28,-8.48
C[C@H](NC(=O)/C=C/c1cn(C)c2ccccc12)c1nnc2ccccn12,0.5781,2.9034,-6.51,-9.23
NNc1ccc(Cl)c(CSC2COC2)n1,0.6241,2.9848,-5.18,-6.78
Cc1csc(=O)n1CCC(=O)NCC(C)(C)N1C[C@H](C)O[C@H](C)C1,0.8421,3.4593,-5.85,-7.29
O=C(Nc1ccccc1O)c1ccc(-n2cccn2)cc1,0.7244,1.8181,-6.04,-8.22
Cc1ccc(NC(=O)CSc2cccc[n+]2[O-])c(C)c1,0.5344,2.2084,-5.76,-8.48
COc1cc(OC)cc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OCO4)o2)c1,0.5824,2.2871,-6.23,-8.94
CN1C(=O)C[C@@H](NC(=O)C2(C#N)CCCC2)[C@H]1c1ccc(Cl)cc1,0.915,3.5144,-5.96,-7.73
Cc1noc(C)c1S(=O)(=O)N1CCCC[C@@H]1C(=O)Nc1ccc(Cl)c(Cl)c1,0.794,2.6969,-6.44,-8.62
COc1cc(OCC(=O)Nc2ccccc2-c2cccs2)ccc1[N+](=O)[O-],0.483,2.0686,-6.14,-8.99
COCC[NH+](C)CCN1CC2(CC[NH+]([C@@H]3CCOC3)CC2)OC1=O,0.5513,6.0745,-5.71,-7.79
CC[C@@](O)(C(=O)[O-])[C@@H](C)c1ccc(OC(C)C)cc1,0.8453,3.4932,-5.45,-6.82
CN(C)[C@@H]1C[NH+](Cc2ccccc2)CC[C@@H]1CO,0.7869,4.5339,-5.41,-6.95
NC(=O)NC(=O)N/N=C/c1cccc([N+](=O)[O-])c1,0.4035,2.3274,-5.5,-6.92
CC(C)Cn1ncc(C(=O)OC2CCN(S(C)(=O)=O)CC2)c1C1CC1,0.7165,2.6867,-5.77,-7.69
N#C[C@@H](C(=O)c1cscn1)c1nc(N)nc(Nc2ccccc2)n1,0.6771,3.2541,-6.16,-8.84
O=C(Nc1ccccc1-c1nc2ccccc2[nH]c1=O)c1cc([N+](=O)[O-])ccc1Cl,0.3743,2.1716,-6.71,-9.93
CCCNC(=O)NC(=O)COc1ccc(-c2ccc(C#N)cc2)cc1,0.8477,1.9153,-5.81,-8.66
C[C@@H]1CN(C(=O)Nc2cc(-n3nnnc3C3CC3)ccc2F)CCO1,0.9178,2.9963,-5.98,-8.8
CCCCc1cc(NC(=O)c2ccc(Cl)c([N-]S(C)(=O)=O)c2)[nH]n1,0.7766,3.4079,-5.96,-8.91
CC(C)C(=O)NCCNC(=O)NCC(F)(F)F,0.6302,2.2137,-5.34,-6.72
CCOC(=O)NC(=O)COc1csc(C(=O)[O-])c1,0.793,2.8477,-5.25,-6.91
C[C@@H](C(=O)Nc1ccc(Cl)cn1)n1c(C(F)(F)F)nc2ccccc21,0.7493,2.7734,-6.3,-8.41
CC(C)N(C(=O)CSc1nnc(-c2ccc(Cl)cc2)o1)C1CCCC1,0.6828,2.3507,-5.97,-8.11
Cc1ccc([C@H](CNC(=O)[C@@H]2CCC[NH+]2Cc2ccccc2)[NH+]2CCCC2)cc1,0.6471,5.0236,-6.38,-8.83
O=C(Cn1ccccc1=O)NCc1cccc(C(F)(F)F)c1,0.9409,1.982,-6.02,-8.98
CC[NH+](C)C[C@@H]1CCN(Cc2ccc(C)c(F)c2)C1,0.8474,3.7844,-5.53,-7.4
CC[C@@H](C)n1nc(C)c(C2=NN=C([C@@H]3Nn4c(nnc4C(C)C)S3)C2)c1C,0.851,4.4507,-6.16,-8.32
CC[NH2+][C@H](Cc1nccn1C)[C@]1(N(C)C)CCC[C@H](C)C1,0.8613,4.7112,-5.5,-7.14
Cc1ccc(N2CCN(C(=O)CCn3cnc4c([nH]c5ccc(C)cc54)c3=O)CC2)c(C)c1,0.5236,2.4562,-6.2,-9.17
CC(C)(C)c1cc(NC(=O)c2cccc(Cl)c2)no1,0.9069,2.063,-5.88,-8.3
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(C)[C@@H](O)[C@@]3(C)CC[C@]12C3,0.6523,5.7926,-5.33,-7.37
COC(=O)c1c(C)n(C)c2ccc(OC(=O)/C=C/c3ccncc3)cc12,0.4102,2.3995,-6.18,-8.48
C[NH+](C)[C@@H](CNc1cc(-c2ccccc2F)nc2ccnn12)c1ccccn1,0.5411,3.6789,-6.46,-9.05
C/C(=N/NC(=O)CCC(=O)Nc1cccc(Cl)c1C)c1ccc(Cl)cc1,0.5589,2.0106,-6.2,-9.01
O=C1N=C(Nc2ccc(Cl)cc2)CS1,0.8005,2.6258,-5.2,-6.45
O=C(C[C@@H]1C(=O)NCCN1Cc1cccs1)NCCc1cccc(Cl)c1,0.7617,2.7553,-6.01,-8.47
CCC[C@@H]1C[C@@H]1NC(=O)N(C1CC1)[C@@H](C)C(C)C,0.7718,3.7691,-5.13,-6.72
CCCNC(=O)[C@H](C)NC(=O)c1cnn(-c2ccccc2)c1C,0.8538,2.3961,-5.72,-8.01
CCOC(=O)C1CCN(c2ccc(N)cc2C(=O)OC)CC1,0.6749,2.0407,-5.73,-7.97
COc1ccc(-c2csc(C)n2)cc1S(=O)(=O)Nc1ccc(NC(C)=O)cc1,0.6342,2.1005,-6.26,-8.91
Cc1cc([C@](C)(O)CNC(=O)c2ccc3c(n2)CCCC3)c(C)o1,0.9048,3.2548,-6.2,-8.57
O=[N+]([O-])c1ccc(NC[C@H](O)c2ccc(Cl)cc2)nc1,0.6535,2.5432,-5.69,-8.07
COc1ccc(NC(C)=O)cc1NC(=O)CCC1CCCCC1,0.8342,1.8506,-5.74,-8.33
Cc1csc([C@@H](C)Nc2nc(Cl)ncc2C)n1,0.8674,3.0991,-5.53,-7.76
CN(Cc1ccccc1N1CCOCC1)C(=O)c1cccnc1SC(F)F,0.7032,2.4212,-6.12,-7.99
Cc1cccc(NC(=O)CN(C[C@@H]2CCCO2)C(=O)Cc2ccccc2Cl)c1C,0.7401,2.6258,-6.45,-8.37
O=C(Nc1cccc(CN2C(=O)CNC2=O)c1)c1cccc([N+](=O)[O-])c1,0.4823,2.1218,-6.33,-9.21
C[C@H](CNC(=O)c1cccc(NC(=O)[C@H]2C[C@H]2C)c1)Nc1ccccc1,0.7148,2.8821,-6.21,-8.95
CC(=O)Nc1ccc([C@H]2c3cnn(C(C)C)c3[NH+]=C(c3ccccc3)N2C2CC2)cc1,0.6742,3.5495,-6.38,-8.31
COc1ccc(S(=O)(=O)N[C@@H]2CCS(=O)(=O)C2)cc1C,0.8711,2.6245,-5.64,-7.6
N#C[C@@H]1CN(C(=O)N[C@@H]2CCCN(c3ccccc3Cl)C2=O)CCO1,0.8683,3.3955,-5.95,-8.17
[NH3+]C1(C[C@H]2C[C@H]3CC[C@@H]2C3)CCC1,0.6728,5.1957,-5.09,-6.2
CCc1nn(C)c(CC)c1CN1CCO[C@@H](c2ccccc2Cl)C1,0.8243,3.0621,-5.85,-8.23
CCN(Cc1ccc2c(c1)OCCO2)C(=O)CN1C[C@H](C)O[C@@H](C)C1,0.8136,3.0521,-5.9,-7.36
C[C@@H](c1ccccc1F)N(C)C(=O)CN(C)C(=O)c1ccccc1,0.846,2.437,-5.93,-8.21
COc1ccc(F)cc1S(=O)(=O)NC[C@@H](c1ccc2c(c1)OCO2)N1CC[NH+](C)CC1,0.6337,3.6547,-6.18,-8.16
C[C@H]1CSC(S[C@H]2CCCC[C@@H]2O)=N1,0.7524,4.3461,-5.06,-6.67
CCc1ccccc1CNC(=O)CNC(=O)NCc1ccc(F)cc1,0.7229,1.8748,-5.82,-8.68
CC(C)CNC(=O)c1c(N)cnn1C,0.734,2.315,-5.02,-6.08
CCc1nnc([O-])c(-c2nc(-c3c[nH]c4ncccc34)cs2)c1CC,0.6094,3.2226,-6.4,-8.34
c1nc(N2CCC(CN3CCOCC3)CC2)c2sccc2n1,0.868,2.4472,-5.74,-6.79
Cc1cc(C(=O)N2CCN(C(=O)c3ccccc3O)CC2)c(C)n1C(C)C,0.9045,2.1675,-6.26,-8.82
Oc1ccc(CCNc2nccc(C(F)(F)F)n2)cc1,0.9055,2.1537,-5.62,-8.17
COc1ccccc1-n1cnnc1SCC(=O)Nc1ccc(C(F)(F)F)cc1,0.6241,2.1446,-5.96,-8.75
CC[S@@](=O)[C@H]1CCCC[C@@H]1NC(=O)c1ccc(Nc2cc[nH+]cc2)cc1,0.8185,4.2145,-6.17,-9.05
N#CC1(NC(=O)CSc2nnc(-c3ccc(Cl)cc3)o2)CCCC1,0.819,2.4391,-5.96,-8.5
Cc1cc(O)c(C[NH+]2CCc3ccccc3C2)cc1C,0.8569,3.838,-6.15,-8.39
CSCc1ccc(NC(=O)N(CCO)[C@H]2CCc3ccccc32)cc1,0.8205,2.7474,-6.2,-8.13
CCN1CCN(C(=O)CCc2cn3ccccc3n2)[C@H]2CS(=O)(=O)C[C@H]21,0.7811,3.4955,-6.06,-8.55
Cc1ccccc1-c1ncc(CN2CCC[C@H](c3ncccc3S(C)(=O)=O)C2)cn1,0.625,2.9536,-6.65,-8.38
