SMILES,QED,SAScore,EGFR_Docking,HER2_Docking
O=C([O-])CC1(CC(=O)Nc2ccc(F)cc2F)CCCCC1,0.9076,2.653,-5.71,-8.32
CO[C@H](CNC(=O)[C@@H]1CSCN1C(=O)C(C)(C)C)c1ccc(F)cc1,0.8679,3.3071,-5.86,-7.42
Cc1cccc(CN(C)C(=O)CC2C[NH2+]C2)n1,0.7927,3.2872,-5.33,-6.61
CC(C)Oc1ccc(C2=CCCCC2)cc1OC(C)C,0.7327,2.2564,-5.2,-7.38
CN(C(=O)NCc1ccc(N2CCSCC2)cc1)C1CCS(=O)CC1,0.8695,2.8531,-5.84,-7.39
O=C(C[S@@](=O)c1cccc(F)c1)NCc1ccccc1F,0.9216,2.6618,-6.02,-8.88
Fc1ccc(N2CC[NH+]([C@@H]3CCCN(Cc4cccc5c4OCO5)C3)CC2)cc1,0.8524,3.7639,-6.39,-8.66
C[C@@H](c1ncc(C(C)(C)C)o1)[S@@](=O)Cc1ccccc1,0.8554,3.5595,-5.39,-8.06
COc1ccc(N2C[C@H](/C([O-])=N/c3ncn[nH]3)CC2=O)c(OC)c1,0.621,3.4153,-5.94,-8.24
O=C(COc1ccc(Cl)cc1C(=O)Nc1ccccc1)NCc1ccco1,0.6474,1.8829,-6.4,-8.59
CC(C)N1CCO[C@@H]([C@H](O)c2cccs2)C1,0.8769,3.3569,-5.09,-6.4
CCn1cc(NC(=O)c2cc(C)nc3c2c(C)nn3Cc2ccccc2)c(C)n1,0.5629,2.3803,-6.81,-9.37
COc1ccc(-c2noc([C@@H]3CCCN(C(=O)Nc4ccc(C)cc4)C3)n2)cc1,0.7087,2.5187,-6.47,-9.14
CCn1nnc2cc(C(=O)N[C@H](CC(=O)OC)C3CC3)ccc21,0.8167,2.8326,-5.78,-8.4
O=C1NCCCC[C@H]1N[C@H]1CC(=O)N(c2ccccc2)C1=O,0.8005,3.0209,-5.91,-8.06
COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccc(Cl)cc1,0.803,2.0899,-5.64,-8.33
Cc1ccccc1[C@@H](C)[NH2+][C@@H](C)c1ccccc1N(C)C,0.8907,3.599,-5.83,-7.76
COc1ccc(-c2csc(NC(C)=O)n2)cc1C,0.9244,1.8808,-5.57,-7.83
CCn1cc(C[NH+](CC2CC2)[C@H](C)c2ccccc2)cn1,0.8288,4.0313,-5.79,-8.02
C[C@@H](OC(=O)CNS(=O)(=O)c1c(Cl)cc(Br)cc1Cl)C(=O)NC(N)=O,0.525,2.9399,-5.76,-7.71
Cc1cc2nc(/C(C#N)=C/c3ccc(OCC(=O)N4CCCC4)cc3)[nH]c2cc1C,0.6494,2.4712,-6.32,-9.11
C[C@@H]1C[NH+](Cc2ccccc2)CCCN1C(=O)c1cc2c(cc1O)OCO2,0.8595,3.9774,-6.35,-8.81
Cc1ccc(/C=C(/C#N)C(=O)c2cc3ccccc3o2)s1,0.4029,2.5369,-6.06,-8.32
COC(=O)[C@H](Oc1ccc2c3c(c(=O)oc2c1C)CCC3)c1ccccc1,0.5191,2.8317,-6.44,-9.02
CC(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)N[C@@H]2CCC[C@@H](C)[C@H]2C)c1,0.8115,3.0859,-5.86,-8.27
O=C1CN(C(=O)c2cc(Cl)c3ccccc3c2O)[C@H]2CCCC[C@H]2N1,0.8226,3.2192,-6.36,-8.73
O=C([O-])[C@@H]1CCCC[C@@H]1C(=O)N1CCN(C(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)CC1,0.4902,3.5091,-6.53,-8.38
O=C([O-])c1ccncc1-c1ccc(F)cc1F,0.7885,2.5782,-5.83,-7.74
COc1cc([C@H]2NC(=S)NC(C)=C2C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)ccc1O,0.2318,3.0789,-6.43,-7.95
Cc1ncccc1N[C@H](C)c1cc(Cl)ccc1Cl,0.8677,2.5226,-5.68,-7.74
C[C@H]1CCC[C@@H](N(Cc2ccc3c(c2)OCO3)C(=O)c2ccncc2)[C@@H]1C,0.8105,3.3302,-6.12,-7.82
Cc1occc1C(=O)Nc1nc(CC(=O)NCC2(c3ccccc3)CCC2)cs1,0.6159,2.4625,-6.41,-9.4
CCOC(=O)c1cc(Br)c2[nH]cnc2c1,0.852,2.4309,-5.53,-7.21
O=C(/C=C/c1ccc(-n2ccnc2)cc1)N1CCN(c2cc[nH+]cc2)CC1,0.6694,3.1129,-6.29,-8.29
C[C@H]1COCCN1C(=O)[C@H]1CCCN1C(=O)C1CC1,0.7366,2.9804,-5.49,-7.1
CCOc1cc2c(cc1NC(=O)N(C)Cc1nc(CC)no1)O[C@@H](C)C2,0.8516,3.0549,-5.84,-8.64
COc1ccccc1C[C@@H](C)[NH2+]CCc1cn2ccccc2n1,0.7259,3.4882,-6.0,-8.79
CC(=O)N1CCc2cc(NC(=O)CCCNS(=O)(=O)c3ccc(F)cc3)ccc21,0.6741,2.1453,-6.16,-9.12
COc1ccc(-c2nnc(CN(c3ccc(F)cc3)C(C)C)o2)cc1,0.669,2.1692,-5.93,-8.32
COC(=O)Cn1ccc(=[NH2+])cc1,0.5348,3.5044,-4.94,-5.43
Cn1cc(C=C(C#N)C#N)c(-c2cccs2)n1,0.7576,2.8789,-5.39,-6.92
Cc1nnc(SCC(=O)Nc2nc(-c3ccc(F)cc3)cs2)s1,0.695,2.1558,-5.99,-8.82
COCCN1C(N)=[NH+]C[C@@]1(C)c1ccccc1C,0.7599,3.8701,-5.36,-6.81
CCOc1ccc(C2=CCN(C(=O)c3ccc(C(N)=O)cn3)CC2)cc1,0.8967,2.2596,-6.14,-8.67
CC(C)COC(=O)/C=C/c1nc2ccccc2s1,0.6242,2.2503,-5.45,-7.83
C[C@H]1CN(S(=O)(=O)NCCNc2ccc([N+](=O)[O-])cc2)C[C@@H](C)O1,0.4261,3.1188,-5.61,-7.86
O=C(CSc1nnc(NC(=O)c2c(F)cccc2F)s1)NCc1ccc(F)cc1,0.4349,2.1748,-6.15,-8.53
CC/C(=C\c1cccc(C(F)(F)F)c1)C[NH3+],0.8265,2.9769,-5.33,-6.71
Cc1c(Cl)cccc1NC(=O)[C@@H](C)[NH+]1CCC(NS(=O)(=O)c2cccs2)CC1,0.6403,3.7785,-6.24,-8.22
O=C(Cc1ccc([N+](=O)[O-])cc1)NC[C@@](O)(c1cccs1)C(F)(F)F,0.6007,3.0534,-6.0,-7.9
COc1ccc(C[NH2+][C@@H](C)c2ccc(C#N)cc2)cc1Br,0.9042,3.4078,-5.67,-8.47
CCn1c(S[C@H](C)C(=O)/C(C#N)=C2\Nc3ccccc3S2)nc2ccccc21,0.3628,3.0965,-6.09,-8.69
C[NH+]1CCC(CN2CCC[NH+]3CCCC[C@@H]3C2)CC1,0.6578,5.755,-5.49,-6.94
CCC(CC)(C(=O)[O-])n1nnnc1CC[C@@H]1CCCO1,0.7008,3.8266,-5.45,-7.17
Cc1ccc([C@](C)(O)CNC(=O)Nc2cnccc2C)o1,0.8058,3.1158,-5.74,-8.05
CC[C@@H](C)n1nc(C)c(CC[NH2+]C(C)C)c1C,0.8078,4.006,-5.12,-6.31
Cc1cc(C)n(-c2cccc(C[NH+]3CCC(n4cc([C@@H](C)O)nn4)CC3)c2)n1,0.7034,4.1212,-6.31,-8.9
Cc1ccc([C@@H](C)N[C@H](C)Cc2cc(C)n[nH]2)cc1,0.8625,3.1843,-5.66,-7.9
Cc1cc(CN2CCN(CC(=O)N[C@@](C)(C#N)C3CC3)CC2)on1,0.8338,2.9753,-5.68,-7.89
Cc1ccccc1[C@H](C)CC(=O)NC[C@@H]1CCCN(c2ncccn2)C1,0.8664,2.9998,-6.11,-8.47
COc1ccccc1[C@H](NC(=O)[C@H](C)NC(=O)c1ccoc1)C(C)(C)C,0.8301,3.0975,-5.98,-8.03
O=C(NC1CCCCCCC1)c1ccccc1SC(F)F,0.8056,2.0434,-5.55,-7.69
COc1ccc([C@@H]2[C@H](C(N)=O)C(C)=Nc3ncnn32)c(OC)c1,0.9091,3.3342,-5.56,-8.01
CC1(C)C(=O)NC(=O)N1CC(=O)N(Cc1ccsc1)c1ccccc1,0.8365,2.5723,-6.14,-8.6
Cc1ccc(OCc2noc(C3CC3)n2)c(CC[NH3+])n1,0.8497,3.1274,-5.67,-7.94
CCOc1ccc([C@@H](C)NC(=O)Nc2ccncc2)cc1OCC,0.811,2.4077,-5.71,-8.44
O=C(NCCCn1nc2ccccn2c1=O)N[C@@H]1CCCC[C@H]1CO,0.6709,3.2278,-6.14,-8.4
Cc1sc(NC(=O)C[NH+]2CCC[C@@H](C)C2)nc1-c1ccccc1,0.904,3.9954,-6.12,-8.42
CCO[C@@H](C)c1noc(CN2CCCc3cccc(CC)c32)n1,0.8136,3.1469,-5.92,-8.25
Cc1ccc(CS[C@@H](C)c2nc(C3CC3)no2)cc1,0.8167,2.8233,-5.71,-7.84
CC(C)CC[C@H]1CCC[C@H]1NC(=O)NCCC(=O)N(C)C,0.7576,3.0959,-5.57,-8.21
CCc1n[n-]c(S(=O)(=O)Cc2ncc(-c3cccc(OC)c3)o2)n1,0.6617,3.3732,-6.0,-8.74
COc1ccc(OC)c(COc2cc(F)ccc2[N+](=O)[O-])c1,0.6044,1.9242,-5.85,-7.76
COCCC(=O)NCCNC(=O)c1ccc(C)c(F)c1,0.7336,1.8623,-5.45,-7.28
COc1ccc(C[C@H](C)[NH2+][C@H](C)C(=O)N2CCc3ccccc32)cc1,0.8766,3.4241,-6.17,-8.32
Cc1c(N2C(=O)/C(=C\c3ccc4c(c3)C[C@@H](C)O4)SC2=S)c(=O)n(-c2ccccc2)n1C,0.4302,3.1425,-6.44,-8.81
COc1ccc(C[NH+]2C[C@@H](C(=O)[O-])[C@H](c3ccccc3OC)C2)c(OC)c1,0.7561,4.2463,-5.89,-8.38
CCCCCC[C@@H](C)NC(=O)Nc1nnc(C)s1,0.7468,2.5945,-5.32,-6.74
CCOc1ccccc1Oc1ccc(CNC(=O)N(C)C2CCC2)cn1,0.8162,2.2031,-6.03,-8.22
Cc1c(/C=C(/C#N)C(=O)NC[C@]2([NH+](C)C)CCC[C@H](C)C2)cc(C#N)n1C,0.6071,4.5429,-5.88,-8.19
C[C@H]([NH2+][C@@H]1c2cccc(F)c2CC[C@@H]1C)c1nccs1,0.9241,4.357,-5.85,-6.94
S=c1[nH]c2cc(Br)cnc2n1[C@H]1C[C@H]1c1ccccc1,0.6891,3.3598,-6.04,-7.83
CCc1cccc2sc(NC(=O)c3ccc(N(C)C)cc3)nc12,0.7826,2.0082,-5.94,-9.09
CCn1nccc1C(=O)Nc1nnc(-c2cc(C)cc(C)c2)o1,0.8004,2.4312,-6.07,-8.6
CN(C)c1ccc(-c2noc(C(=O)NCCC[NH+]3CCCC3)n2)cc1,0.7197,3.4611,-5.87,-8.32
Cc1cccc2sc(N[C@H](C)c3cccc(F)c3)nc12,0.7391,2.4966,-5.98,-8.58
O=C(CSc1nnc(C2CC2)n1-c1ccccc1)Nc1cc2[nH]c(=O)[nH]c2cc1Br,0.3602,2.5257,-6.61,-8.81
CC(C)OCCCNC(=O)c1cnc2nc([O-])[nH]c(=O)c2c1,0.7212,2.9673,-5.89,-8.46
CC(C)(C)C[C@@](C)(O)C(C)(C)C,0.6436,3.1335,-4.86,-5.86
Cn1cncc1-c1nnc([C@H]2CCN(Cc3cc4ccccc4o3)C2)o1,0.5632,3.1306,-6.35,-9.67
CCCCN(C(=O)c1ccc(-n2c(C)nc3ccccc3c2=O)cc1)c1ccccc1,0.4413,2.0867,-6.74,-8.91
Cc1ccc(CNC(=O)NCCC(=O)NC2CCCCC2)s1,0.7531,2.1342,-5.8,-7.67
C[C@H]1[NH2+]CC[C@@H]1C(=O)N1CCN(c2ccc(O)cc2)CC1,0.8067,3.6971,-5.77,-7.7
CCOc1ccc(N[C@H]2CCOC(C)(C)C2)cn1,0.892,2.9184,-5.41,-7.1
CCN1CCc2nc[nH]c2C12CC[NH+](Cc1cccc(-n3cccn3)c1)CC2,0.7254,4.4866,-6.17,-8.83
O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCCC3)cc21)Nc1cccc2c1CCCC2,0.676,2.5284,-6.48,-8.93
CC[NH+](CCN1C(=O)CNC1=O)C1CCC([NH3+])CC1,0.5049,5.1491,-5.6,-7.7
COc1cccc(C[NH2+]Cc2cccc(N(C)C)c2)c1,0.8707,2.8718,-5.66,-7.87
COc1c(C)cnc(C[NH+]2CCC(N(C)Cc3[nH]cc[nH+]3)CC2)c1C,0.8029,4.6814,-5.87,-8.22
Cc1cnc([C@@H](C)NC(=O)C(=O)Nc2c(F)cccc2F)s1,0.8521,2.8838,-5.96,-8.3
COCCN(Cc1ccc2c(c1)OCO2)Cc1ncccc1C,0.7861,2.2582,-5.8,-7.52
CCn1cc(/C=C(/C#N)C(=O)N(C)C)c2ccccc21,0.6338,2.4237,-5.73,-7.99
CCn1c(O)c(/N=N/C(=O)CNc2cccc(C)c2)c2ccccc21,0.6779,2.743,-6.3,-9.39
C[C@H](NC(=O)CC1CCC1)c1ccc(OCc2cccnc2)cc1,0.8364,2.3891,-5.93,-8.77
CCCOc1cncc(N[C@@](C)(C(=O)[O-])C(F)(F)F)n1,0.8321,3.7831,-5.37,-7.52
C[NH2+][C@@]1(CO)CCC[C@@H]1CCSc1ccc(Br)cc1,0.7781,4.2036,-5.5,-7.44
COc1ccccc1NC(=O)c1ccccc1SCc1ccccc1,0.6186,1.6736,-6.29,-8.65
O=[N+]([O-])c1ccccc1[C@H]1CC(c2ccccc2)=Nc2ncnn21,0.5473,2.8703,-6.06,-8.34
CN(C)c1ncc(CN(CCO)Cc2cccnc2)s1,0.8398,2.5262,-5.46,-7.17
CCOC(=O)c1cccc(N[C@H]2CCCN(c3ccccc3)C2)n1,0.8546,2.4996,-5.96,-8.67
COCC(=O)N1CCOc2ccc(F)cc21,0.7587,2.1522,-5.36,-6.33
COc1ccc(CNC(=O)Nc2cc(C(=O)Nc3ccccc3)ccc2C)cc1,0.5774,1.7067,-6.54,-9.35
CC(C)(C(=O)Nc1ccn(CCC(N)=O)n1)c1cccc(Cl)c1,0.8491,2.4431,-5.77,-8.65
C[C@@H]1Cn2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c(=O)c3c(Cl)ccc(c32)O1,0.6505,3.118,-6.59,-9.28
COCCN1CCN(C(=O)c2cc(Cc3ccccc3)ccc2O)CC1=O,0.8457,2.1843,-6.18,-8.66
COc1ccc(NCc2cc(C(=O)[O-])cs2)cc1Br,0.9078,2.6881,-5.63,-8.04
O=C1OCCN1CCC1OCCCO1,0.6702,2.7494,-5.18,-6.12
Cc1c(Cl)cccc1S(=O)(=O)NC[C@H](c1cccs1)N(C)C,0.8615,2.722,-5.84,-7.84
C[C@@H]1CN(C(=O)Cn2cc(-c3ccccc3)nn2)C(C)(C)CO1,0.8689,3.112,-6.0,-8.28
CCOC(=O)[C@H]1C(=O)C2=C(C[C@H]1c1cccs1)NC(=O)C[C@H]2c1cccs1,0.6276,3.7434,-6.2,-8.47
CCc1nnc(C[NH+]2C[C@H]3CC[C@@H]2CN(C(=O)c2cccnc2)C3)o1,0.8674,5.1764,-5.97,-8.42
CC1(C)CC[NH+]([C@H](CC(=O)[O-])C(F)(F)F)C1,0.7126,5.5496,-5.26,-6.71
C[C@@H](NC(=S)Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1CCOCC1,0.7839,2.8541,-6.09,-7.85
O=C(C[C@@H](O)c1ccccc1)NCc1ccnc2ccccc12,0.7615,2.3822,-6.15,-8.67
Cc1cc(NC(=O)C[NH+](C)[C@H](C)c2ccccc2)no1,0.861,3.8066,-5.76,-8.11
CCc1cccc(CC)c1NC(=O)C(=O)NC[C@@H]1CC[NH+](C)C1,0.6884,3.9729,-5.8,-8.31
Cc1ccc(C(=O)N[C@]2(C)CCS(=O)(=O)C2)cc1NC(=O)c1ccccc1F,0.8196,2.7264,-6.32,-9.0
CCc1c(C)nc([C@@H]2CCCN2C(=O)c2cccnc2C)[nH]c1=O,0.9386,3.0076,-6.14,-8.48
C[C@@H](C(=O)NCCc1c[nH]c2ccccc12)[NH+]1CCN(c2ccccc2O)CC1,0.5106,3.6052,-6.49,-9.05
CCCS(=O)(=O)c1ccc(NCc2cn[nH]c2N)cc1,0.7537,2.4154,-5.72,-7.93
CCCCc1ccc(NC(=O)[C@@]23CC[C@@](C)(/C(=N/O)C2)C3(C)C)cc1,0.5832,4.019,-5.82,-8.35
O=C(CNC(=O)[C@H]1COc2ccccc2O1)N/N=C/C=C/c1ccccc1,0.603,2.8209,-6.1,-8.78
CCc1ccc(N2C[C@@H](C(=O)NCCCCl)CC2=O)cc1,0.6476,2.4738,-5.64,-8.32
CN1CCc2cc(CNC(=O)CCc3nnc(CC4=c5ccccc5=[NH+]C4)o3)ccc21,0.5384,3.3782,-6.37,-9.45
CCOC(=O)Nn1c(C)c(C(N)=O)c(C(=O)OC)c1C,0.7893,2.6239,-5.33,-7.23
C[C@H]1CCC[C@]([NH3+])(c2nc(-c3cncc(Br)c3)no2)C1,0.9126,4.0799,-5.72,-8.35
C[C@H](Sc1nnc([C@@H](C)[NH+]2CCCCC2)n1-c1ccc(F)cc1)C(=O)N1CCc2ccccc21,0.548,3.9825,-6.42,-8.52
CC(C)(C)c1nnc(SCC(=O)Nc2nc3ccccc3s2)o1,0.724,2.34,-5.95,-9.07
O=C(Cc1ccc(F)c(F)c1)Nc1ncc(Br)s1,0.9358,2.1535,-5.66,-8.0
CC(C)C[NH+]1CCC(C(=O)Nc2cc(C(F)(F)F)c[nH]c2=O)CC1,0.769,3.7093,-5.98,-8.39
Cc1ccccc1[C@@H]1CCCN1C(=O)NCc1ccc(C(=O)N(C)C)cc1,0.8972,2.4676,-6.4,-8.53
CC[C@H](C[NH2+]C(C)C)C[C@H]1COc2ccccc21,0.8223,4.1812,-5.34,-7.5
COC(=O)Nc1ccc(OCc2ccccc2Cl)cc1,0.9224,1.6122,-5.86,-8.33
CCN(CCS(=O)(=O)c1ccc(C)cc1)C(=O)C[C@H]1C(=O)N(C)C(=O)N1C,0.6395,3.023,-5.81,-7.3
CCOC[C@H]1CCCCC[C@H]1O,0.6594,2.934,-4.85,-5.95
Cc1nc(C)c(S(=O)(=O)/N=C(\[O-])C[C@@H](c2ccccc2)C(C)C)s1,0.5818,3.5171,-5.91,-8.32
O=C(NCc1ccc(F)cc1)[C@@H]1CCC(=O)N1Cc1cccs1,0.9151,2.5968,-6.0,-7.9
CCCc1cc(C(=O)NCc2cccc(-n3cccn3)c2)n(C)n1,0.7578,2.3423,-5.98,-8.93
CC(C)OCC[NH+]1CCC(NC(=O)C[C@@H]2CCc3ccccc32)CC1,0.7898,3.9292,-5.87,-8.1
CNC(=O)[C@H]1CCCCN1c1nc(Br)cs1,0.9089,3.1052,-5.26,-7.17
Cc1cc(C)cc(NC(=O)CN2CCN(c3c(C)n[nH]c3C)CC2)c1,0.8963,2.3294,-6.03,-8.62
Cc1ccc(CN2CCN(CCS(N)(=O)=O)CC2)cc1F,0.8611,2.0859,-5.66,-7.46
CS(=O)(=O)N1CCN(CCNC(=O)Cn2c(=O)oc3ccccc32)CC1,0.7076,2.2521,-6.25,-8.76
COCc1nc(C[NH+]2CCC(c3ccc(C(F)(F)F)cc3)CC2)cs1,0.8733,3.5189,-5.9,-8.67
O=C(CCSc1ccc(F)cc1)Nc1nnc(-c2ccc(Br)s2)o1,0.5705,2.446,-5.99,-8.79
COc1ccc(OC)c(N2C(SCC(=O)Nc3cc(C)ccc3C)=N[C@@H]3CS(=O)(=O)C[C@@H]32)c1,0.6661,3.3221,-5.62,-8.8
O=C(NC[C@H](O)c1ccco1)c1n[nH]c(=O)c2ccccc12,0.6652,2.7248,-5.93,-8.28
COc1ccc(C)cc1[C@H](C)NC(=O)Cc1c[nH]c2c(C)cccc12,0.733,2.5833,-6.42,-9.07
CCS(=O)(=O)N1CCC[C@H]1c1nc(C)c2c(n1)N(Cc1cccc(F)c1)C(=O)CC2,0.7255,3.2186,-6.63,-8.78
CCSc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1OC,0.3614,2.2759,-6.27,-9.35
COc1ccc(NC(=O)C2=C(C)Nc3ncnn3[C@@H]2c2ccccn2)cc1,0.7409,3.0712,-6.23,-8.05
CC[NH+]1CCN(/C(S)=N\c2ccc([N+](=O)[O-])cc2)CC1,0.2841,4.0254,-5.34,-6.95
CN(CCOCC1CC1)c1ccc2nnc(C(F)(F)F)n2n1,0.7633,2.8231,-5.65,-7.66
O=S(=O)(CC1CCCCC1)N[C@H](CO)c1ccc(Cl)c(F)c1,0.8292,2.8521,-5.81,-7.86
CCC(=O)c1cccc(NC(=O)N[C@@H]2CC[C@@H]([NH+](C)C)C2)c1,0.7214,3.7543,-5.29,-8.38
Cc1nc(CCNC(=O)N[C@@H]2CCN(c3ccccc3)C2)sc1C,0.8768,2.6748,-5.9,-8.37
C[C@H]1C[C@@H](Nc2ncc(S(N)(=O)=O)s2)CN1c1ccccc1,0.8883,3.3352,-6.01,-8.01
CCNC(=O)c1cccc(NC(=O)C(=O)N[C@@H](C)c2ccccc2)c1,0.7303,2.2567,-6.08,-9.36
CCNS(=O)(=O)[C@@H]1CCN(Cc2sccc2Br)C1,0.8813,3.2626,-5.62,-7.5
COc1cc(Br)cc(C)c1NC(=O)NC[C@H](O)C(C)C,0.7685,2.7878,-5.43,-7.03
COc1cc(CNC(=O)c2ccc(Cn3nc(C)c(Cl)c3C)o2)cc(OC)c1,0.6497,2.3214,-6.12,-8.73
O=C(Nc1ccccc1OC1CCCC1)c1cc[n+]([O-])cc1,0.697,2.2642,-6.05,-8.65
CCC[NH+]1CCC[C@@](O)([C@]2(C[NH3+])CCC[C@H](CC)C2)CC1,0.6974,5.7934,-5.46,-8.07
CCCc1cc(=O)n2c(n1)SC[C@@H]2CC(=O)N[C@@H]1CCCC[C@@H]1C,0.8303,3.6028,-5.73,-7.91
CC[C@H](CSC)N(C)C(=O)c1cc(-c2ccc(C)cc2)no1,0.8111,3.0162,-5.63,-7.95
O=C(OCc1ccc([N+](=O)[O-])cc1)C1(c2ccccc2)CCOCC1,0.4731,2.1903,-6.02,-8.54
CCC[C@@H](C)/C([O-])=N/S(=O)(=O)Cc1ccccc1,0.5823,3.2756,-5.38,-6.98
CCOC(=O)[C@@]1(CC)C(=O)O[C@@H](C(=O)NC2CCCCC2)[C@@H]1C,0.6171,3.7214,-4.39,-7.8
N#CCSC1=Nc2ccccc2OC1,0.705,2.9555,-5.26,-6.56
CC(C)C(=O)Nc1ccc(N[C@H]2CCCS[C@H]2C)cc1,0.8818,3.0935,-5.7,-7.89
Cc1cscc1CNC[C@H](O)c1ccc2ccccc2c1,0.7449,2.7702,-5.77,-9.22
CC(C)C(=O)NCCNC(=O)c1cccc(C(=O)N(C)C)c1,0.7662,1.9077,-5.55,-7.87
Cc1ccc(CN(C)C(=O)CN(CC#N)c2ccccc2)o1,0.7689,2.413,-5.69,-7.49
CCOc1ccc(C(=O)Nc2sccc2C(=O)NC2CC2)cc1OC,0.7942,2.0231,-5.78,-8.0
CCc1ccccc1N1C(=O)C2=CN=NC2=N[C@H]1SCc1cc(=O)n2c(C)cccc2n1,0.5971,3.9314,-6.19,-8.89
Cc1ccc(C)c(OC(=O)CCCNC(=O)C(C)(C)C)c1,0.5149,2.083,-5.49,-7.05
Cc1noc(COCC(=O)N[C@@H]2CCCN(c3ccccc3F)C2=O)n1,0.8329,2.9011,-6.08,-8.55
OC1=Nc2nc(N3CCCCC3)sc2[C@@H](c2ccc(F)cc2)C1,0.8873,3.2916,-6.08,-8.1
Cn1cnc(CNC(=O)Nc2cccc(COCC3CC3)c2)n1,0.8193,2.4812,-5.8,-8.46
Cc1cc(C)nc(CCNC(=O)C[C@@H]2C(=O)NCCN2Cc2ccccc2F)n1,0.7325,2.9334,-6.22,-8.78
COc1cccc([C@@H](Nc2nc(-c3ccsc3)nc3ccccc23)c2nccn2C)c1,0.3982,2.9389,-6.39,-9.31
CCc1cc(CN(C)Cc2nc(-c3sccc3C)oc2C)on1,0.6773,2.8033,-5.87,-8.7
CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(C)=O,0.642,2.0954,-5.59,-7.7
CC(C)c1cc(C(=O)N2CCN(C(=O)c3ccncc3)CC2)on1,0.858,2.2809,-5.94,-8.4
C[C@](O)(c1cc(F)cc(F)c1)c1ccc[nH+]c1N,0.8516,4.0284,-5.75,-7.43
O=C(Cn1nc(-c2ccc(F)cc2)ccc1=O)Nc1ccc(Oc2ccccc2)cc1,0.504,1.9506,-6.59,-9.54
O=C(NNC(=O)c1ccccc1Cl)c1ccncc1,0.8213,1.7352,-5.91,-7.89
CCc1ccc(O)c(NC(=O)CCCc2nc(C(C)(C)C)no2)c1,0.7897,2.3407,-5.94,-8.63
CNC(=O)CC1CCN(C(=O)c2cc(Cl)cc(Cl)c2)CC1,0.9268,2.0956,-5.8,-8.35
CC[C@]1(C)C[C@]2(CCO1)C[NH+]=C(N)N2C1CCCCCC1,0.751,4.8416,-5.64,-7.72
CCn1cc([C@@H]2C[C@H](C(=O)NCc3ccc4c(c3)OCO4)N(C)S(=O)(=O)N2)c(C)n1,0.7192,3.7096,-6.22,-8.54
O=[N+]([O-])c1ccc(NCC2(N3CCOCC3)CCCCC2)c(S(=O)(=O)N2CCOCC2)c1,0.4778,2.7596,-6.19,-8.37
CC[C@](C)(NC(=O)C1CC[NH+](C)CC1)c1nc(C)cs1,0.8745,4.4688,-5.63,-7.47
N#Cc1ccccc1NC(=O)COc1cccc(NC(=O)c2ccco2)c1,0.6999,1.9909,-6.27,-9.26
C[C@@H]1COCCN1c1nccc(OCc2ccccc2)n1,0.8622,2.6748,-5.73,-8.07
O=C(Cc1ccccc1[N+](=O)[O-])NC[C@H](O)c1ccc(Cl)cc1,0.6271,2.401,-5.85,-8.39
COCc1ccccc1CNC(=O)c1cc(F)c(F)c(F)c1F,0.5197,2.1629,-5.83,-8.7
COc1ccc2oc(CN3CCO[C@@H](C#N)C3)cc2c1,0.8566,3.0932,-5.76,-7.13
COc1ccc2c(CC(=O)Oc3ccc4oc5ccccc5c4c3)coc2c1,0.3083,2.2649,-6.16,-9.84
C[C@]1([C@H](O)c2ccc3[nH]c(=O)oc3c2)CCCO1,0.8494,3.8034,-5.73,-7.75
CC[NH2+][C@H](c1ccc(F)c(F)c1)[C@@]1(C)CCCO1,0.8774,4.3053,-5.47,-7.49
C=CCNC(=O)[C@H](C)N1CCOC(C)(C)C1,0.7206,3.075,-5.07,-5.97
Cc1cc(C)nc(N/C(=N/C(=O)NC23CC4CC(CC(C4)C2)C3)N2CCC[C@@H](C)C2)n1,0.5472,4.5114,-6.21,-9.2
CCC[C@]1(c2ccccc2)NC(=O)N(CC(=O)Nc2ccc(C(=O)NC)cc2)C1=O,0.6108,2.6397,-6.33,-8.91
CCc1nc(CO[C@H]2CCC[C@@H]([NH3+])C2)no1,0.8197,4.0812,-5.23,-6.48
Cn1ccnc1[C@@H](NC(=O)c1cc(F)ccc1Br)c1ccc(Cl)cc1,0.673,2.6057,-6.32,-7.71
COc1ccc(COc2ccc(CO)cc2)cc1[N+](=O)[O-],0.6527,1.8115,-5.81,-8.01
O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.6692,2.1915,-6.48,-9.25
CC(C)[C@H]([NH3+])c1noc(C2C(C)(C)C2(C)C)n1,0.8771,4.1338,-5.3,-6.72
C[NH+]1[C@H]2CC[C@@H]1CN(C(=O)[C@H]1COc3ccccc3C1)CC2,0.8203,5.1698,-5.95,-8.01
