smiles,egfr,qed,sa,her2
[C@@](C#Cc1ccccc1)[C@@H]1CCCCN1C(=O)[C@H]1CN(c2ccccc2)C1,-9.2,0.864,3.0405680785217424,-9.5
[C@@](CCNC(=O)COc1ccc(F)cc1)C1CCN(C(=O)c2ccccc2Cl)CC1,-8.0,0.724,2.462410705367885,-10.7
[C@@](CNS(=O)(=O)c1cccc(Br)c1)c1ccc(-n2cccc2)nc1,-8.6,0.767,2.782014074893029,-10.1
[P@@]1CCN(C(=O)Nc2ccccc2)/C1=C/c1ccccc1,-8.5,0.894,2.810943868571126,-10.2
[C@@H]S/C(=N\NC(=O)Cc1c[nH]c2ccccc12)[C@H](C)C/C=C/c1cccc(Br)c1,-8.6,0.33199999999999996,3.4911735531449413,-10.0
[C@]1(C(=O)Nc2ccc(Cl)c(Br)c2)C=C(C(=O)[O-])[C@H]1CCOc1ccc(Cl)cc1,-8.9,0.725,3.4357455268246264,-9.7
[C@]([NH3+])c1cc(CNC(=O)CCCc2c[nH]c3ccccc23)ccc1[N+](=O)[O-],-8.4,0.5,2.697780906892966,-10.2
c1ccc(C[C@H](CO)NC(=O)CSC2[NH+]=c3ccccc3=[NH+]C2)c(C)c1,-8.4,0.504,4.510735842152423,-10.2
[C@]1(C(=O)N2CCN(c3ccc([N+](=O)[O-])cn3)CC2)CC(=O)N(c2ccccc2)C1=O,-8.6,0.503,2.634127788394297,-10.0
[C@](COC(=O)Cc1cccc2ccccc12)NCc1ccc(F)cc1,-8.4,0.484,2.4183677799068857,-10.2
[C@]1(C(C)C)[C@@H](C(=O)Nc2cnn(C[C@@H](O)c3ccccc3)c2)C(=O)N(CCC(F)(F)F)[NH+]1C,-8.4,0.594,4.371907187236838,-10.2
c1ccc(-c2cc(CN3CC(C)CCC3=O)ncn2)cc1,-8.2,0.949,2.6466079776062568,-10.4
[C@@](C#N)(CNC(=O)C(=O)Nc1cccc(OC(C)(C)C)c1)c1ccc2c(c1)OCO2,-8.5,0.817,2.751006450320608,-10.1
[C@@]Oc1ccccc1C(=O)NCCc1n[nH]c2ccccc12,-8.3,0.839,2.633013020648296,-10.3
[C@@]1(Cc2ccc(C(N)=O)cc2)n2nc(N/N=C/c3ccccn3)nc21,-8.5,0.6,3.3345467201623853,-10.1
[C@@](C#Cc1ccc(OC(F)F)cc1)NC(=O)c1ccc(-c2ccco2)cc1,-8.3,0.62,2.708049630477074,-10.3
Fc1ccc(-c2cccc(S(=O)(=O)/N=N\c3cccnc3)n2)cc1,-8.1,0.756,2.675121767200721,-10.5
[P@@]O[C@H]1CCc2cc(-c3ccc4c(c3)OCO4)ccc21,-8.5,0.844,3.133866845450301,-10.1
[NH2+]Cc1ccccc1NC1CCN(C(=O)Cc2ccccc2)CC1,-8.7,0.862,2.3737745622317767,-9.8
[C@](O)(CC(=O)NCc1ccc(F)cc1)c1cccc(OC2CCCC2)c1,-8.2,0.865,2.339622104848276,-10.3
[C@](O)(CNC(=O)NCC1CCN(C(=O)c2ccccc2Br)CC1)c1ccccc1,-8.5,0.698,2.4045726138289165,-10.0
[C@](O)(c1ccc(F)cc1)c1ccc(NCC(=O)N[C@@H]2CCOC2)cc1F,-8.5,0.82,2.918473308823767,-10.0
[C@]1(C(=O)NC[C@]2(C)CN(C)c3ccc(F)cc32)CCCN1CCc1ccccc1,-8.7,0.894,3.3903518663979515,-9.8
[C@]1(O)C[C@H](c2ccccc2)[C@H]2C(=O)N(Cc3ccc(C(C)(C)C)cc3)CCN21,-8.6,0.958,3.318498902219976,-9.9
[C@]Oc1ccccc1NC1CCC([NH2+]Cc2ccccc2[N+](=O)[O-])CC1,-8.4,0.6719999999999999,3.4813741048482765,-10.1
[C@@](C#Cc1ccc([N+](=O)[O-])cc1)c1ccccc1C(=O)N[C@H]1CCC[C@H]1CO,-8.4,0.5569999999999999,3.476189089659119,-10.1
[C@@](C#Cc1ccccc1)C(=O)N1CCc2ccccc2C1,-8.7,0.8119999999999999,2.561239650208845,-9.8
[C@@](CNS(=O)(=O)c1ccc(S(N)(=O)=O)cc1)c1ccccc1OCc1c[nH]cn1,-8.9,0.539,2.8787814318401743,-9.6
[C@@](C#Cc1ccc(F)c(F)c1)NC(=O)c1ccccc1,-8.0,0.739,2.5336356334481174,-10.5
[C@@](C#Cc1ccccc1[N+](=O)[O-])N1CCc2c(oc3ccccc32)C1,-8.7,0.487,3.132216673479066,-9.8
[C@@]1(Cc2ccc(CC(C)C)cc2)NC(=O)N(CC(=O)NCc2ccccc2)C1=O,-8.3,0.758,2.4182448464743214,-10.2
[C@@](C#Cc1ccccc1CNC(=O)c1c(C)cc(C)cc1C)N1CCOCC1,-9.1,0.916,2.929281583124201,-9.4
[C@@]1([O-])CN=C(Nc2ccccc2N2C[C@@H](C)O[C@@H]2C#Cc2ccccc2)C1,-8.9,0.917,4.236462304789686,-9.6
Fc1ccc(-n2ccc(CCNC(=O)Nc3ccc(Br)cc3)n2)cc1,-8.7,0.753,2.058932005407412,-9.8
Fc1cccc(CNC(=O)C[NH+]2CCC[C@H](C(=O)NCc3ccc(Cl)cc3)C2)c1,-8.7,0.721,3.667519745016291,-9.8
FN(C(F)(F)F)c1nc(CN2CCN(C(=O)c3ccc(F)cc3)CC2)ncn1,-8.6,0.524,2.7804578405206524,-9.9
FC(F)(Cl)c1cccc(CCOc2ccc(F)cc2)c1,-8.0,0.8049999999999999,2.0468092019848445,-10.5
Fn1cc(/C=C(\C#N)C(=O)N2CC[C@H](c3ccccc3)C2)cc1,-8.8,0.726,3.284342144592493,-9.7
FC(F)(F)c1ccc(OCCSc2ncc(-c3ccccc3)cc2F)cc1,-7.5,0.368,2.191761526273586,-11.0
[P@@]1C[C@@H](c2ccc(F)cc2F)CN1c1ccc(Br)cc1,-8.8,0.75,3.5337289877682867,-9.7
Cc1[nH]c(=O)nnc1N1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1,-8.2,0.953,2.5102047902127502,-10.3
[P@@]N[C@@]([C@]NC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1,-8.4,0.633,2.853014273526332,-10.1
[C@]1(Cc2nc(NC(C)(C)C)ns2)CCCN1C(=O)c1ccccc1,-7.9,0.898,3.1037595008225978,-10.5
[C@](O)(C(=O)CCN1C(=O)COc2ccccc21)c1ccccc1,-8.7,0.9,2.4257950177290777,-9.7
[C@]([O-])(C(=O)Cn1c(C)nn(Cc2ccccc2)c1=O)c1ccccc1F,-7.9,0.743,2.675803356692322,-10.5
[C@](O)(c1cccc(C(F)(F)F)c1)S(=O)(=O)/C=C/c1cccnc1,-7.9,0.905,2.7349507619848232,-10.5
Cl[C@H](Cc1nc2ccccc2s1)c1cc(F)ccc1F,-8.2,0.694,2.763171093031444,-10.2
Cl[C@H]1CCc2ccc(NC(=O)CSc3ccccc3F)cc21,-7.9,0.723,2.6811604940401814,-10.5
[C@@](C#Cc1ccc(C(N)=O)cc1)[C@H]1CCCN(C(=O)Cc2ccccc2)S1,-8.5,0.739,3.495985245775133,-9.9
[C@@]1(NC(=O)c2nnnn2-c2ccc(F)cc2)S(=O)(=O)c2ccccc21,-9.2,0.824,2.8099658623954937,-9.2
[C@@](C#C[C@H](O)CCNC(=O)C(=O)Nc1ccccc1F)c1ccc(Cn2cncn2)cc1,-8.9,0.46599999999999997,3.3887146460912145,-9.5
[C@@]1(CCc2ccccc2)NC(=O)N(C[C@@H]2CCCN2S(=O)(=O)OCc2ccc(Cl)cc2)C1,-8.4,0.6769999999999999,3.4575751812082727,-10.0
[C@@]1(C(C)=C2CCOC3=c4ccccc4=[NH+][C@H]32)C([O-])=NC(=O)[C@@H]1C/C=C\c1cccc(F)c1,-9.4,0.842,4.978364416154934,-9.0
[C@@](CC(=O)N[C@@H](C)c1ccc(F)cc1)c1cccc(F)c1F,-8.2,0.874,2.911179769846342,-10.2
FC(F)Oc1ccccc1Nc1ccc2ncccc2c1,-8.7,0.842,1.9472380718823583,-9.7
Fc1ccc(-c2csc(-c3ccccc3Br)n2)cc1,-8.4,0.693,1.8599952372308104,-10.0
F[C@@H](Cc1ccccc1)c1cc(CO)nc2ccc(Cl)cc12,-8.5,0.841,2.7600835709632587,-9.9
FC(F)Oc1ccc(S(=O)(=O)N2CCO[C@@H](c3ccccc3)C2)cc1,-8.6,0.893,2.557527654874983,-9.8
FC(F)(F)c1ccc(CCNC(=O)N[C@H]2CCC[C@@H](n3cc[nH+]c3)C2)cc1,-8.4,0.9,3.847400746095216,-10.0
[P@@]1=NC[C@H](c2cccc(S(=O)(=O)N3CCCC3)c2)N(Cc2ccc3[nH]c(=O)[nH]c3c2[O-])C1,-9.5,0.632,4.132385549101248,-8.9
[P@@]=C(Nc1ccc(F)cc1)NC(=O)[C@H]1COc2ccccc2O1,-8.0,0.9259999999999999,3.052802983753332,-10.4
Fc1cccc(-n2cnc3ccc(NC(=O)C(F)(Cl)F)c(Cl)c32)c1,-8.4,0.762,2.7064985382557527,-10.0
[C@](C#C/C([O-])=N/c1nnc(SCC(=O)Nc2ccc(F)cc2)[nH]1)c1cccs1,-8.4,0.36,3.626822929278048,-9.9
[C@]Oc1cccc(NC(=O)C(=O)NCc2ccc3nc[nH]c3c2)c1,-8.3,0.718,2.6636675865987147,-10.0
c1ccc(N2CC[C@@H](CNC(=O)Nc3cccnc3Cl)C2)cc1,-8.3,0.9249999999999999,2.463006334134296,-10.0
[C@@](C#C[C@@H]1CCCN1C(=O)c1ccc(F)cc1)N1CCC[C@@H]1C[NH+]1CCC(C)CC1,-8.9,0.852,4.639903462350031,-9.4
[C@@]Oc1ccc(-c2cccc(NC(=O)c3csnn3)c2)cc1[N+](=O)[O-],-8.4,0.637,2.766260770304486,-9.9
[C@@](C#Cc1cccc([N+](=O)[O-])c1)N1CCN(c2c(C#N)c3ccccc3o2)CC1,-9.0,0.471,3.220420965477269,-9.3
[C@@]1(NC(=O)CSCc2ccccc2)c2ccccc2C1=O,-8.3,0.903,2.256318273647805,-10.0
[C@@](C#Cc1ccccc1Br)NCc1nc(C(C)(C)C)ccc1F,-7.9,0.568,3.2289712633584484,-10.4
[C@@](C#CNC(=O)c1cc(Cl)cc(Cl)c1)C1CC[NH+](CCc2ccccc2)CC1,-8.3,0.652,3.84990156175668,-10.0
[C@@]1(CCN2CCN(c3ccccc3Cl)CC2)CCCN(CC(=O)N2CCOCC2)C1,-8.9,0.768,2.632314941829099,-9.4
Fc1ccc(Oc2ccc(CSc3nncc(Cl)c3F)o2)cc1,-8.0,0.6769999999999999,2.8273943184283787,-10.3
FC(F)Oc1ccc(Cl)cc1CNC[C@@H]1COc2ccccc2C1,-8.4,0.9199999999999999,2.7602910588558665,-9.9
[C@]1(c2ccccc2Cl)NC(=O)N(Cc2ccccc2CC(C)(C)C)C1,-8.6,0.899,2.707920906506313,-9.7
[C@@](C#Cc1n[nH]nc1C1CC[NH+](Cc2csc3cc(Cl)ccc23)CC1)[C@@H]1CCCO1,-8.7,0.693,4.902029999076737,-9.6
[C@@](C#Cc1nc(C2CC2)nn1CC(=O)N1CCCCC1)c1ccc2nncn2c1,-8.6,0.717,3.487205012018963,-9.7
FC(F)(F)Cc1csc(CN2CC(c3n[nH]c(=O)n3Cc3ccc(F)cc3)C2)n1,-8.1,0.695,2.816499109555414,-10.2
[P@@]/C(=N/Nc1cccc(OCC(=O)N2CCN(Cc3cccs3)CC2)c1)c1ccccc1,-8.7,0.379,2.651588419973676,-9.6
[C@]1(C(=O)c2ccc(Cl)cc2)c2c([O-])noc2S(=O)(=O)N1,-8.9,0.886,3.670056214971857,-9.3
[C@]1(CCC[NH+]2CCCCC2)CCCN1c1ccc(OCc2ccccc2)cc1,-8.3,0.82,3.398621280926399,-9.9
c1nc(C[NH2+][C@@H](C(=O)Nc2ccc3c(c2)CCO3)C2CCOCC2)n[nH]1,-8.8,0.766,4.113990302640762,-9.4
[C@](C#Cc1nc(C2CC2)no1)c1nc(-c2ccccc2)no1,-7.9,0.77,3.313789629376105,-10.3
[C@@]c1c(C(=O)Nc2cc(OC(F)F)co2)cnn1-c1ccc(F)cc1,-7.9,0.847,3.2566716757370813,-10.3
[C@@]Oc1cccc(C(=O)N2CCN([C@@H](c3ccc(C)cc3)n2)c2ccccc2)c1,-9.3,0.816,3.325302607825199,-8.9
[C@@](C#CCn1c2ccccc2c2cc(Cl)c(Cl)cc21)NCc1ccco1,-8.3,0.366,3.01170054209524,-9.9
Fc1ccc(-n2cnc3ccc(NCc4cccnc4)nc32)cc1,-8.8,0.705,2.253177766070192,-9.4
[P@@]=C(NCc1nc2ccccc2s1)c1c[nH]c2ccccc12,-8.3,0.625,2.653377084997407,-9.9
[C@](C#Cc1nnc(-c2ccc3c(c2)OCCO3)s1)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,-8.7,0.574,3.195944296785907,-9.5
c1ccc(-c2nc3nc[nH]c3cc2[N-]C2CCCCC2)cc1,-8.6,0.821,3.297873007536407,-9.6
[C@]1(CCc2ccccc2)NC(=O)C[C@@H]1c1ccc(C2CC2)cc1,-8.0,0.955,2.839834577532688,-10.2
[C@]Oc1c(C(=O)/C=C/c2ccc(F)cc2F)c(C)c(C#N)c(Cl)n1,-8.0,0.5569999999999999,3.2722829815048105,-10.2
[C@@](C#C/C=C1/CS[C@H](c2ccc(F)cc2)NC1=O)c1cccnc1,-8.6,0.757,3.917420929854432,-9.6
[C@@]1(NC(=O)c2ccccc2F)Nc2ccccc21,-8.0,0.9279999999999999,2.2443275561694307,-10.2
[C@@](CNS(=O)(=O)CCOc1ccccc1C(F)(F)F)c1ccccc1[N+](=O)[O-],-8.1,0.581,2.8024399122950303,-10.1
[C@@]=C([NH+]1CCCC1)c1ccc(NC(=O)C(=O)N(C)Cc2ccccc2)cc1,-8.1,0.874,3.3280578299698886,-10.1
[C@@](=N\NC(=O)CCc1ccc(F)cc1F)c1ccnc(OCC(N)=O)c1,-8.2,0.624,2.973317371444693,-10.0
[C@@]1(CNc2cccc(C(F)(F)F)c2)CCCN(c2cnccc2F)C1,-8.0,0.9,2.827490022742189,-10.2
N/C(=N/NC(=O)CCc1c[nH]c2ccccc12)[C@@H](O)Cn1cccn1,-8.5,0.368,3.1609216147883084,-9.7
[P@@]CC(CC(=O)N1CCN(c2ccccc2F)CC1)c1ccc(Cl)cc1,-8.2,0.77,2.885399712150172,-10.0
[C@]1(C(=O)Nc2ccc(NC(=O)CC=C3CCSCC3)cc2)CCCCC1,-7.9,0.7999999999999999,3.0698999348077898,-10.2
[C@](O)(CNC(=O)NC[C@H](c1ccccc1)c1ccc(F)c2ccccc12)c1ccc(C#N)cc1,-8.9,0.439,3.0382904427772264,-9.2
c1cc(CN2CCC[C@H](c3nnc(-c4ccncc4)nn3)C2)oc1C(C)(C)C,-8.1,0.766,3.3583345472059527,-10.0
[C@](CC(=O)Nc1ccc2oc(=O)ccc2c1)NNC(=O)c1cncnc1,-8.2,0.33999999999999997,2.9459470279251985,-9.9
[C@]1(CC(N)=O)NC(=O)N(CC(=O)Nc2ccc(C(C)C)cc2)C1,-7.8,0.813,2.6315375751716363,-10.3
[C@]Oc1ccc(NC(=O)[C@]2([C@@H]3C=c4ccccc4=[NH+]C3=O)N=N2)cc1OC(C)C,-8.4,0.7949999999999999,4.509504744577336,-9.7
c1csc(S(=O)(=O)N2CCC[C@@H]2c2nnc(-c3ccccc3Cl)o2)c1,-8.4,0.747,2.860742768634463,-9.7
c1cc(C(=O)Nc2cccc(-n3cccn3)c2)nnc1C[C@@H](C)Cn1cccn1,-8.3,0.606,3.0784266349745213,-9.8
c1cncc([C@H](CNC(=O)N[C@@H]2CCC[C@H](S(C)(=O)=O)C2)n2cc[nH+]c2)c1,-7.9,0.843,4.425534900879536,-10.2
[C@@](O)(C[NH2+]Cc1ccccc1Oc1ccccc1F)c1cnn(C)c1,-8.0,0.773,3.1582185438689496,-10.1
[C@@](c1c(F)cccc1Cl)N1CCC([NH+]2CCC[C@@H](C(=O)N[C@H]3CCOC3)C2)C1,-8.6,0.848,5.0180036190424495,-9.5
[C@@]1(CC[NH+]2CCCc3cc(OCc4ccc(F)cc4)ccc32)CSC1(C)C,-8.0,0.874,4.191972819739627,-10.1
[C@@]1(NC(=S)NCc2ccccc2F)[NH+]=c2ccccc2=[NH+]1,-8.2,0.5489999999999999,3.6591356759176654,-9.9
[C@@](C#Cc1ccccc1C(=O)NCc1ccc(C#N)cc1)[C@@H]1CCCN(c2ncccn2)C1,-8.8,0.702,3.294006606404709,-9.3
[C@@](O)(CC[NH+]1CCN(Cc2ccc(Cl)cc2Cl)CC1)c1ccccc1C(F)(F)F,-8.2,0.78,3.472468340324644,-9.9
[C@@](C#Cc1ccccc1OCC(F)(F)F)c1cc2ccccc2n1C,-8.6,0.715,2.8814783217671085,-9.5
[C@@](C)(c1nc(CSc2nncn2-n2cccn2)cs1)c1cc(Cl)ncn1,-7.8,0.441,3.609366129139774,-10.3
Fc1ccc(-c2nc(C[NH+]3CCC[C@@H]3c3cccs3)co2)cc1,-8.1,0.874,4.1882628677440445,-10.0
FC(F)(F)c1cc(N2CCOCC2)nc(-c2cccc(Cl)c2)n1,-8.6,0.914,2.254848175340697,-9.5
FCCOc1ccc(CCNC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(Cl)s3)C2)[n+](C(F)F)c1,-8.4,0.5619999999999999,3.698542611300757,-9.7
[P@@](C1CC(c2ccccc2)[C@@H]1C(=O)c1ccccc1)c1ccccc1,-9.2,0.533,3.5665189164768982,-8.9
CC(C)CC(=O)Nc1ccc(C(=O)c2c(F)cccc2Cl)cc1,-8.2,0.886,1.880304608138669,-9.9
c1cc(-c2n[nH]c3c2[C@H](c2cccs2)N(Cc2ccccc2)C3)cc(F)c1,-9.0,0.599,2.9723226866035333,-9.0
[C@](C#CNC(=O)Nc1cccc2cnccc21)n1cnnn1,-7.8,0.62,3.4609316412104256,-10.2
[C@](O)(c1ccco1)NC(=O)c1cc(C(F)(F)F)ccc1F,-8.0,0.9369999999999999,2.541021758083991,-10.0
c1ccc(-c2cnc(C[NH2+]CC3CC[NH+](C4CCCC4)CC3)nn2)cc1,-8.0,0.889,4.252367359286146,-10.0
O[C@](Cc1ccccc1)c1cc(Cl)cc2c1CCOC2,-8.3,0.907,2.593991126956425,-9.7
[C@](O)(C[C@@H]1CCCCO1)NC(=O)Cc1c[nH]c2ccccc12,-8.2,0.875,2.993699264644576,-9.8
[C@]1(c2cccc(Br)c2)NC(=O)N(CC(=O)Nc2ccc(C#N)cc2)C1=O,-7.8,0.833,2.53218839357325,-10.2
[C@]1(NC(=O)Cc2ccccc2F)Nc2ccccc21,-8.0,0.864,2.321583209258783,-10.0
Cl[C@@H](Cc1c[nH]c2ccccc12)c1nncn1C1CC1,-7.6,0.825,3.068592871615837,-10.4
[C@@]1(CNc2ccc(CN3CCN(c4ccccc4F)CC3)c([N+](=O)[O-])c2)CCCO1,-8.7,0.63,2.665905862976917,-9.3
[C@@](C#CN(C)C(=O)N1CCSC[C@@H]1C[C@@H]1CCCO1)c1ccccc1O,-8.7,0.735,4.303900149844732,-9.3
[C@@](C#Cc1ccccc1)C(=O)N[C@H](C(=O)N1CCCC1)C(F)(F)F,-8.4,0.9359999999999999,3.3766373674466905,-9.6
[C@@](CNC(=O)c1cccc(O)c1)c1cccc(F)c1,-8.2,0.863,2.400377148652723,-9.8
[C@@](C#C[C@@H](O)COc1cccc(C[NH+]2CCCC2)c1)c1ccc(F)cc1,-8.3,0.859,4.298895110990307,-9.7
[C@@](CC(=O)NC[C@@H](c1ccccc1)C(C)(C)c1ccco1)c1ccc(F)nc1,-8.0,0.667,3.5761219617358684,-10.0
[C@@]Oc1ccc(S(=O)(=O)N2CCc3nc4c(C)cccc4cc32)cc1OC,-8.3,0.774,2.8723085529311376,-9.7
[C@@](CNC(=O)Cc1ccc(Br)cc1)C(=O)N1CCN(c2ccccc2)CC1,-8.6,0.85,2.3829224115421628,-9.4
Fc1ccc(-c2cc(C[NH+]3CCN(C[C@@H]4CCCO4)CC3)on2)cc1,-8.0,0.868,3.843125408967104,-10.0
Fc1ccccc1N1C(=O)CNc2nc(-c3cccnc3)n[nH+]c21,-8.9,0.854,3.354996100693315,-9.1
FC(F)(F)[C@H]1CCN(C(=O)/C=C/c2ccccc2[N+](=O)[O-])C1,-8.4,0.569,2.835780274259962,-9.6
FC(F)(F)c1ccc(-c2csc(Nc3ccccc3)n2)cc1,-8.4,0.762,1.854365115428516,-9.6
[P@@](=C\c1cccc([N+](=O)[O-])c1)N1CCC[C@@H]1c1ccccc1,-8.1,0.5559999999999999,3.3554213800291928,-9.9
[P@@]/C(=C\c1ccccc1Cl)[NH+]1CCN(c2ccccc2)CC1,-8.1,0.9269999999999999,3.387392587955988,-9.9
[NH2+][C@@H](CN1CCC(Cc2ccccn2)CC1)c1ccc(F)cc1,-8.3,0.9,3.096184749748532,-9.7
CC[C@@H](C(=O)Nc1ccccc1C#N)/C(C)=C/c1ccccc1,-8.5,0.955,2.7275505362008854,-9.4
[C@](C#C[C@@H](O)c1ccc(F)cc1)C(=O)NCc1ccc(Cl)cc1,-8.1,0.9269999999999999,3.097933021407984,-9.8
[C@]1(C2CCN(C(=O)c3ccco3)CC2)NN(c2ccccc2)C1=O,-7.9,0.9199999999999999,2.573256100693316,-10.0
c1ccc(-c2nnc(SCCCOc3cccc([N+](=O)[O-])c3)n2N)cc1F,-8.0,0.287,2.307090996803055,-9.9
[C@]1(c2cc(C(F)(F)F)ccc2N=C(C#N)C#N)CCCN(S(=O)(=O)c2ccccc2)C1,-9.2,0.738,3.119495116840321,-8.7
c1cccc(COc2ccc(C[NH2+]Cc3ccccn3)c(C)c2)c1,-8.1,0.8059999999999999,2.667234320783084,-9.8
[C@](CC(=O)Nc1cncc(-c2ccccc2)n1)C(F)(F)F,-7.9,0.9219999999999999,2.6986253674986624,-10.0
[N+]C(=O)Nc1nnc([C@H]2CC(=O)N(c3cccc(Cl)c3F)C2)s1,-8.1,0.896,3.461593565047038,-9.8
[C@@]1(CNC(=O)c2ccc(N(C)[C@H]3CCCN(C(=O)OC(C)(C)C)C3)cc2)CC[C@@H]1O,-8.4,0.851,3.491031914620652,-9.5
[C@@](C)(C(=O)Nc1c(C)cccc1C)S(=O)(=O)c1ccc(F)cc1,-8.3,0.952,2.2932444876140323,-9.6
[C@@](O)(Cc1ccccc1)C(=O)N[C@@H]1CCCO[C@H]1c1ccc([N+](=O)[O-])cc1,-8.6,0.6819999999999999,3.277011135705606,-9.3
[C@@](C(=O)c1cccc(OCc2ccccc2)c1)[C@@H]1CN(C)CCO1,-8.0,0.846,3.037523567217069,-9.9
[C@@]1(CNC(=O)N[C@@H]2CCC(O)(C(F)(F)F)C2)CCC1(C(C)C)C(F)(F)F,-8.0,0.722,4.583568662976586,-9.9
[C@@]1(c2ccc(F)cc2)NC(=O)N1c1cc(F)ccc1F,-8.4,0.878,2.4683603008859425,-9.5
[C@@]1(c2ccc(Cl)cc2F)N(C[C@@H]2CCCO2)c2ccccc21,-8.9,0.912,2.924671860798423,-9.0
[C@@]Oc1ccc(-c2cc(C(=O)Nc3cccnc3CC)cc(Cl)c2O)cc1,-8.5,0.745,2.7203980266153494,-9.4
[C@@](C#Cc1n[nH]c2c1CCC2)NC[C@@H](O)c1ccc(Cl)cc1,-8.2,0.541,3.806286764644577,-9.7
[C@@]1(CCCCn2c(=O)[nH]c3ccccc32)NC(=O)N(CCCn2cccn2)C1=O,-8.0,0.506,2.919964372070675,-9.9
[C@@](C#N)(C(=O)Nc1cc([N+](=O)[O-])c[nH]c1=O)c1ccc(Cl)cc1Cl,-7.7,0.715,2.8937674785462324,-10.2
[C@@]Oc1ccccc1C[C@@H](C)NS(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,-7.8,0.849,3.1482791537896126,-10.1
[C@@]C=CC[C@@H]1CCCN([NH2+]CCc2cc(C)cc(C)c2)C1,-7.9,0.876,4.459248229813067,-10.0
Fc1ccc(C(=O)O[C@@H]2CCc3ccccc32)cc1,-8.2,0.846,2.2850583081501696,-9.7
F[C@H](C(=O)[O-])c1ccc(Cl)c(NCc2ncccc2C(F)(F)F)c1,-8.4,0.911,3.3546260524241704,-9.5
Fn1c(=O)c2ccccc2nc1S[C@@H](C(=O)[O-])Cc1ccccn1,-8.5,0.586,3.4174897210632222,-9.4
FC(F)(Br)/N=C(\[O-])c1ccc(-c2ccccc2F)o1,-7.9,0.45499999999999996,3.079332375477181,-10.0
Fc1cc(C2=CC=C[C@@H]2c2ccc(F)c(Cl)c2)[nH]n1,-8.4,0.861,3.658216117007978,-9.5
FC(F)(CC1CCOCC1)N[C@@H]1CCCc2c1cnn2Cc1ccccc1,-8.8,0.845,3.28800585846332,-9.1
Fc1ccc(-c2nc(C[S@@](=O)CCNC(=O)c3ccc(OC(F)F)cc3)no2)cc1,-8.3,0.631,3.013786877413205,-9.6
Fc1ccccc1/C=N/N1CC[NH+](Cc2ccccc2)CC1,-7.9,0.9289999999999999,3.344023238843562,-10.0
Fc1ccc(-c2nnc(SCc3ccc(Cl)cc3)o2)cc1,-8.0,0.726,1.8833346670904287,-9.9
[P@@]=C(\CCc1cnn(Cc2ccccc2)n1)c1ccccc1,-7.9,0.727,2.720850457778472,-10.0
Cn1nccc1-c1cccc(NC(=O)NCC[C@@H]2CCCO2)c1,-8.3,0.871,2.712460295098703,-9.6
[NH2+][C@H](Cc1cc(F)cc(F)c1)C(=O)Nc1ccc(Cl)cn1,-8.0,0.88,3.215251200635347,-9.8
[C@]1(C#N)CCN(S(=O)(=O)c2cccc(N(C)C(=O)c3ccc(F)cc3)c2)C1,-8.5,0.889,2.648823807991869,-9.3
c1cnn(C[C@@H]2CCCN(C(=O)Cc3ccccc3)C2)c1,-8.3,0.944,2.491402770755995,-9.5
[C@]1(C(=O)Nc2ncc(OC(F)F)cn2)[C@@H]2CCCC[C@@H]21,-7.7,0.901,3.638777613667246,-10.1
[C@](C#CCCCNC(=O)N1CCN(C(=S)NCc2ccccc2)CC1)c1ccc(F)cc1,-8.5,0.482,2.724663975646557,-9.3
[C@](CN(CC(=O)Nc1cccc(Cl)c1)NC(=O)[C@H]1CCCO1)c1ccco1,-8.3,0.758,3.518369861159747,-9.5
[C@]1(Cc2ccc(Cl)cc2)NC(=O)N(CC(=O)N(C)C[C@H]2CCC[C@H]2O)C1,-7.9,0.875,3.631723829507536,-9.9
c1cncc(CN2CCC(c3c[nH]c4ccccc34)CC2)c1,-7.9,0.872,2.019382098445499,-9.9
[C@@]1(C)C[C@@H]1C(=O)NCc1ccc(CNc2ccccc2F)cc1,-8.0,0.9339999999999999,2.5452797669701166,-9.8
[C@@]=C1c2ccccc2C(=O)N1c1ncccc1C,-8.9,0.84,2.662601851331281,-8.9
[C@@](CC(=O)c1ccco1)c1ccccc1Cc1ccc(F)cc1,-8.3,0.697,2.50642932521264,-9.5
[C@@](C#CCNC(=O)Nc1ccccn1)c1ccc(C#N)cc1,-8.4,0.9299999999999999,2.830755568725218,-9.4
[C@@]Oc1ccccc1NC(=S)NNC(=O)C(=O)N1CCC(n2cccc2C(C)C)CC1,-8.3,0.46499999999999997,3.1358564887482867,-9.5
Fc1cccc(C(=O)Nc2nnc(C3CC3)o2)c1,-7.9,0.883,2.10056746219101,-9.9
FC(F)(F)c1ccc(C[C@H]([NH2+]Cc2ccc[nH]2)C2CC2)cc1,-8.0,0.902,3.743610795351773,-9.8
FC(F)(F)c1[nH]c2ccccc2c1C[NH2+]Cc1ccccn1,-8.4,0.845,3.205415664879064,-9.4
Fc1cccc2c1NC(=O)/C[C@H]2c1cc([N+](=O)[O-])ccc1C1CCOCC1,-9.0,0.731,3.125745915874264,-8.8
