smiles,docking,source,rank
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,-9.569,ChEMBL,624
C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,-9.567,ChEMBL,625
CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,-9.564,ChEMBL,626
COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,-9.564,ChEMBL,627
COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,-9.563,ChEMBL,628
c1ccc(C(c2ccccc2)c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,-9.562,ChEMBL,629
NC(=S)N1N=C(c2ccc(F)cc2)CC1c1ccc2ccccc2c1,-9.561,ChEMBL,630
Cc1ccc2nc(Oc3ccc(Cl)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,-9.561,ChEMBL,631
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1,-9.56,ChEMBL,632
O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,-9.559,ChEMBL,633
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1,-9.558,ChEMBL,634
CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC,-9.557,ChEMBL,635
CCC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,-9.557,ChEMBL,636
Oc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,-9.556,ChEMBL,637
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,-9.554,ChEMBL,638
Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Cl)c(O)cc12,-9.554,ChEMBL,639
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3)nc21,-9.551,ChEMBL,640
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3c[nH]nn3)nc21,-9.551,ChEMBL,641
O=C(/C=C/Cn1ccnc1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,-9.546,ChEMBL,642
Nc1nc2c(c(Nc3ccc(Cl)cc3F)n1)-c1ccccc1C2,-9.545,ChEMBL,643
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1,-9.544,ChEMBL,644
CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,-9.539,ChEMBL,645
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,-9.538,ChEMBL,646
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,-9.538,ChEMBL,647
COC1CCN(c2nccc(Nc3cc4c(cn3)ncn4C3CCOCC3)n2)CC1,-9.537,ChEMBL,648
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(N)c4)c3n2)cc1,-9.535,ChEMBL,649
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,-9.534,ChEMBL,650
C=CC(=O)N1CC[C@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,-9.532,ChEMBL,651
O=C(Nc1cccc(C(O)c2ccccc2)c1)c1cc2ccccc2[nH]1,-9.532,ChEMBL,652
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,-9.53,ChEMBL,653
Cc1ccccc1Nc1cc[nH]c(=O)c1C(=O)Nc1ccc(N2CCN(C)CC2)cc1,-9.53,ChEMBL,654
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,-9.529,ChEMBL,655
CC(C)n1c(NC2CCCCC2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,-9.529,ChEMBL,656
Cc1cc(C)cc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,-9.529,ChEMBL,657
O=C(CNc1ccc(Cl)cc1)Nn1c(-c2ccccc2)nc2ccccc2c1=O,-9.529,ChEMBL,658
C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,-9.529,ChEMBL,659
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,-9.525,ChEMBL,660
COc1ccccc1Nc1cc[nH]c(=O)c1C(=O)Nc1ccc(N2CCC(C)CC2)cc1,-9.524,ChEMBL,661
CCC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,-9.523,ChEMBL,662
O=C(C#CCO)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,-9.521,ChEMBL,663
O=c1oc2cc3ncnc(NCc4ccccc4)c3cc2n1CCCN1CCOCC1,-9.52,ChEMBL,664
Nc1nc2c(c(Nc3cccc(Cl)c3)n1)-c1ccccc1C2,-9.52,ChEMBL,665
Cc1ccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)cc1,-9.518,ChEMBL,666
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,-9.517,ChEMBL,667
Cn1cc(-c2ccnc(Nc3ccc(C(=O)NCCCCCCC(=O)NO)cc3)n2)c2ccccc21,-9.517,ChEMBL,668
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,-9.515,ChEMBL,669
CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,-9.514,ChEMBL,670
C=CC(=O)Nc1cccc(-c2coc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,-9.513,ChEMBL,671
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cc(F)cc34)nc(-c3cn[nH]c3)nc21,-9.512,ChEMBL,672
C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,-9.512,ChEMBL,673
C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,-9.509,ChEMBL,674
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,-9.506,ChEMBL,675
Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,-9.505,ChEMBL,676
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)NC(=N)N)cc3)c2c1,-9.504,ChEMBL,677
O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,-9.503,ChEMBL,678
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(C(=O)NO)CC3)cc2)ncc1Cl,-9.502,ChEMBL,679
C[C@@H](Nc1ncnc2sc(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,-9.502,ChEMBL,680
C[C@@H](Nc1ncnc2oc(-c3ccc(C#N)cc3)cc12)c1ccccc1,-9.502,ChEMBL,681
Cc1c2cc(Cl)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,-9.502,ChEMBL,682
CC(C)(O)Cn1/c(=N/C(=O)c2cc(F)cc(-c3cccnc3)c2)[nH]c2ccccc21,-9.501,ChEMBL,683
Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,-9.5,ChEMBL,684
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,-9.5,ChEMBL,685
COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,-9.5,ChEMBL,686
O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,-9.5,ChEMBL,687
CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,-9.5,ChEMBL,688
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,-9.5,ChEMBL,689
COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,-9.5,ChEMBL,690
Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,-9.5,ChEMBL,691
Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,-9.5,ChEMBL,692
[N+]c1cc(/C=C2\N=C(N)N(c3cccc([N+](=O)[O-])c3)[C@@H]2c2cccc(F)c2)ccc1O,-9.5,AIEMG,693
CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,-9.5,ChEMBL,694
[C@H]1CC[C@@H](c2nnnn2-c2ccccc2)[C@H](c2ccccc2)[C@@H]1O,-9.5,AIEMG,695
[C@@]1(C(=O)N2CCC(CNC(=O)c3ccccc3)CC2)NCc2ccccc21,-9.5,AIEMG,696
[C@H]1CC(C)(C)c2ccc(NC(=O)CN3CCN(c4ccccc4F)[C@@H]3C(=O)OC(C)(C)C)cc2O1,-9.5,AIEMG,697
[C@]1(C(=O)Nc2cccc(Br)c2)C(=O)C[C@@H]1c1cccc(Cn2ccccc2=O)c1,-9.5,AIEMG,698
Fc1ccc(C(C)CC2(OCc3ccccc3)CCN(Cc3cccc(Cl)c3)CC2)nc1,-9.5,AIEMG,699
Clc1cnc(-c2cc(F)cc(Oc3ncnc4ccccc34)n2)cc1,-9.5,AIEMG,700
Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,-9.5,ChEMBL,701
CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,-9.5,ChEMBL,702
C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,-9.5,ChEMBL,703
[C@](C#C[C@@]1(C)CCCN(C(=O)c2cc3cccnc3n2C2CC2)C1)c1ccccc1,-9.5,AIEMG,704
O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,-9.5,ChEMBL,705
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,-9.5,ChEMBL,706
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,-9.5,ChEMBL,707
COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1,-9.5,ChEMBL,708
NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,-9.5,ChEMBL,709
CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,-9.5,ChEMBL,710
C[C@@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,-9.5,ChEMBL,711
Cc1cc(C)cc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)c1,-9.5,ChEMBL,712
Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,-9.5,ChEMBL,713
Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,-9.5,ChEMBL,714
Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,-9.5,ChEMBL,715
CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,-9.5,ChEMBL,716
Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,-9.5,ChEMBL,717
c1cc(Nc2ncnc3[nH]cnc23)cc(-c2nc3ccccc3s2)c1,-9.5,ChEMBL,718
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,-9.5,ChEMBL,719
NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,-9.5,ChEMBL,720
O=C(CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,-9.5,ChEMBL,721
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccn5)c4)c23)CC1,-9.5,ChEMBL,722
Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,-9.5,ChEMBL,723
COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,-9.5,ChEMBL,724
[P@@]1=NC[C@H](c2cccc(S(=O)(=O)N3CCCC3)c2)N(Cc2ccc3[nH]c(=O)[nH]c3c2[O-])C1,-9.5,AIEMG,725
Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,-9.5,ChEMBL,726
CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,-9.5,ChEMBL,727
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O,-9.5,ChEMBL,728
Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,-9.5,ChEMBL,729
c1nn(Cc2ccc(C(=O)N(C)CCCc3ccc4c(c3)OCO4)cc2)c2ccccc12,-9.5,AIEMG,730
[N+]c1cc2c(cc1F)[C@@H](c1nc3cc(C)c(Cl)cc3[nH]1)CCC2,-9.5,AIEMG,731
[C@@]1(Cc2ccc(C(N)=O)cc2)N=N[C@@H](c2ccc(Cl)cc2)N1Cc1cccc[nH+]1,-9.5,AIEMG,732
Fc1ccc(-c2noc(-c3ccccc3OCc3ccccn3)n2)cc1F,-9.5,AIEMG,733
n1cc[nH+]cc1CNc1nc2c(s1)CN(C(=O)CCC[NH+]1CCC(Cc3ccccc3)C1=O)CC2,-9.5,AIEMG,734
FC(F)(F)c1cccc(C[NH+]2CCCC[C@@H]2c2noc3ccccc23)c1,-9.5,AIEMG,735
Fc1ccc2[nH]cc(CCN[C@@H](c3ccccc3)c3ccccc3)c2c1,-9.5,AIEMG,736
[N+]c1ccc(N2C(=O)[C@@H]3[C@@H]4C=C[C@@H](C4)C(=O)[C@H]3S2)cc1OCC(F)(Cl)c1ccc(Cl)cc1,-9.5,AIEMG,737
Fc1ccc2c(c1)c1c(Cl)cc(C[NH+]3CCC[C@@H]3CCc3ccccc3)nc12,-9.5,AIEMG,738
[N+]1=CCCC[C@@H]1c1cccc(/N=C/c2cn(-c3ccccc3Cl)nc2OC(F)F)c1,-9.5,AIEMG,739
[C@@]n1c(OCc2ccccc2)nc2ncnc(Nc3cccc(S(=O)(=O)N(C)C)c3)c21,-9.5,AIEMG,740
[C@H]Oc1ccc(CN2CCN(c3cc(C)[nH+]cc3C#N)C[C@H]2c2c[nH]c3c(C)cccc23)cc1,-9.5,AIEMG,741
[C@H]1c2ccccc2C(=O)N1c1cnn(CC[NH+]2CCC[C@]3(CC(C)(C)CSC3)C2)c1,-9.5,AIEMG,742
[C@@]=C(Nc1nc(/C=C(c2cccnc2)c2cccc([N+](=O)[O-])c2)cs1)c1ccccc1,-9.5,AIEMG,743
F[N+]([O-])=C(/C(=O)Nc1cccc2cc[nH]c12)c1ccc2ccccc2c1,-9.5,AIEMG,744
CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,-9.5,ChEMBL,745
[C@H](CCNNC(=O)c1cn(Cc2ccccc2)nc1-c1ccccc1)c1nc2ccccc2[nH]1,-9.5,AIEMG,746
c1cccc(C(=O)N2CCC[C@@H](c3nc4ccccc4[nH]3)C2)c1,-9.5,AIEMG,747
N[C@@H]1c2ccccc2-c2cc(C[NH+]3CCC[C@H](OCCC(=O)NCc4ccccc4[N+](=O)[O-])C3)ccc21,-9.5,AIEMG,748
[C@@]1(Cc2ccccc2)Nc2ncccc2C12CC[NH+](Cc1ccccc1)C2,-9.5,AIEMG,749
[C@H](C)N1C(=O)c2ccccc2C(C(=O)NCCc2ccc(OCC(=O)Nc3ccc(Cl)cc3)cc2)C1=O,-9.5,AIEMG,750
CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,-9.5,ChEMBL,751
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC1CCN(C)CC1,-9.5,ChEMBL,752
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,-9.5,ChEMBL,753
Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,-9.5,ChEMBL,754
FC(F)(F)c1nnc(-c2ccccc2)n1[C@H]1CC(=O)N(c2cccc(Cl)c2)C1,-9.5,AIEMG,755
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,-9.5,ChEMBL,756
[N+]1=c2ccccc2=[NH+][C@@H]1C(=O)NCc1ccc(OCC(=O)N(C2CCCCC2)C2CC2)cc1,-9.5,AIEMG,757
[C@@](C#Cc1ccccc1)[C@H]1CCCC[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-9.5,AIEMG,758
[N+]1=CCCC[C@@H]1C(=O)Nc1ccc(Cl)cc1N[C@H]1CCCc2ccccc21,-9.5,AIEMG,759
[C@@](O)(c1ccc(=O)n(Cc2ccccc2)n1)[C@H]1CCCc2ccccc21,-9.5,AIEMG,760
O[C@H](CC[C@@]1(c2ccccc2F)NC(=O)N1C[C@@H]1CCCO1)c1nc2ccccc2[nH]1,-9.5,AIEMG,761
Clc1nc(CNc2ncccc2-c2cccs2)ccc1Oc1c(F)c(F)c(F)c(F)c1F,-9.5,AIEMG,762
[C@@]1(c2ccc(F)cc2)N[C@@H]1c1ccc(C(=O)N2CC[C@@H](C)[C@@H](O)C2)cc1,-9.5,AIEMG,763
[C@]1(c2ccccc2)NC(=O)c2cc(NC(=O)c3ccncc3)c(Cl)cc21,-9.5,AIEMG,764
[C@@](C#Cc1ccc(F)cc1)C(=O)N[C@H](c1ccccc1)c1ccncc1,-9.5,AIEMG,765
[N+]1=C[C@H](c2cc(OCc3ccccc3)ccc2[O-])N(Cc2ccc(C(F)(F)F)cc2)C([O-])=C1Cl,-9.5,AIEMG,766
[C@H]1CCN(c2cccc(NC(=O)CCN3C(=O)/C(=N\O)c4ccccc43)c2)C1,-9.5,AIEMG,767
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,-9.5,ChEMBL,768
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CC[C@@H](C(N)=O)C1,-9.5,ChEMBL,769
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,-9.495,ChEMBL,770
CC1(C)OCc2c(C(=O)c3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,-9.494,ChEMBL,771
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)CC1,-9.493,ChEMBL,772
COc1ccc(CNc2nc(N)nc3[nH]c4cc(C)c(O)cc4c23)cc1,-9.493,ChEMBL,773
Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccc(F)cc1,-9.492,ChEMBL,774
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,-9.492,ChEMBL,775
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,-9.488,ChEMBL,776
Fc1ccc(Nc2ncnc3cc4c(cc23)OCCO4)c(F)c1Br,-9.487,ChEMBL,777
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,-9.487,ChEMBL,778
CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC,-9.485,ChEMBL,779
CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,-9.485,ChEMBL,780
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,-9.484,ChEMBL,781
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,-9.484,ChEMBL,782
Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,-9.483,ChEMBL,783
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,-9.483,ChEMBL,784
Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Br)c(O)cc12,-9.481,ChEMBL,785
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4cnn(C5CCN(C)CC5)c4)nc32)c1,-9.48,ChEMBL,786
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,-9.48,ChEMBL,787
Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,-9.479,ChEMBL,788
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(N(C)C)c4ccccc34)c3c(N)ncnc32)C1,-9.478,ChEMBL,789
Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1C#N,-9.478,ChEMBL,790
CCOC(=O)c1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,-9.476,ChEMBL,791
CN1CCN(c2ccc(NC(=O)c3c(Nc4ccc(Cl)cc4)cc[nH]c3=O)cc2)CC1,-9.475,ChEMBL,792
COc1cccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)c1,-9.475,ChEMBL,793
FC(F)(F)c1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,-9.474,ChEMBL,794
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(N)cc3)n2)n[nH]1,-9.474,ChEMBL,795
C=CC(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,-9.473,ChEMBL,796
CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,-9.461,ChEMBL,797
Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)cc1,-9.461,ChEMBL,798
O=S(=O)(Nc1ccccn1)c1ccc(Nc2nncc3ccccc23)cc1,-9.461,ChEMBL,799
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,-9.46,ChEMBL,800
Cc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,-9.46,ChEMBL,801
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,-9.459,ChEMBL,802
CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1,-9.456,ChEMBL,803
O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,-9.456,ChEMBL,804
Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,-9.455,ChEMBL,805
O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(C2CC2)s1,-9.453,ChEMBL,806
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)nc3ccsc23)CC1,-9.452,ChEMBL,807
O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1,-9.452,ChEMBL,808
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,-9.451,ChEMBL,809
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,-9.45,ChEMBL,810
C=CC(=O)NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,-9.449,ChEMBL,811
Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,-9.447,ChEMBL,812
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2Cl)c1,-9.446,ChEMBL,813
C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,-9.446,ChEMBL,814
O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCOCC1,-9.445,ChEMBL,815
OC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,-9.443,ChEMBL,816
CC1(C)OCc2c(Nc3n[nH]c4ccc(F)cc34)nc(-c3cn[nH]c3)nc21,-9.441,ChEMBL,817
O=C(NO)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,-9.44,ChEMBL,818
CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,-9.439,ChEMBL,819
Nc1nc(Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)cs1,-9.437,ChEMBL,820
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,-9.437,ChEMBL,821
CC1(C)OCc2c(Oc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,-9.437,ChEMBL,822
O=C(/C=C/[C@@H]1CCCN1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,-9.437,ChEMBL,823
O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,-9.435,ChEMBL,824
COc1ccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)cc1,-9.433,ChEMBL,825
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,-9.432,ChEMBL,826
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(-c4ccc(C(C)=O)cc4)nn3)c3c(N)ncnc32)C1,-9.431,ChEMBL,827
CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)CC1,-9.428,ChEMBL,828
CCC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4c(CCO)cccc34)n2)c(OC)cc1F,-9.427,ChEMBL,829
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,-9.425,ChEMBL,830
Cc1ccc2nc(Oc3ccccc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,-9.422,ChEMBL,831
COC1CCN(c2nccc(Nc3cc4c(cn3)ncn4C3CCCC3)n2)CC1,-9.422,ChEMBL,832
