smiles,qed,sa,egfr,her2,source
COc1ccsc1C[NH+]1CCC[C@@H](CN(C(=O)c2ccccn2)C2CCCC2)C1,0.7576,3.0,-7.2,-6.5,seed42
C[C@@H](C(=O)NCCN1C(=O)CSC1=O)N1CCN(C(=O)[C@@H]2CCCO2)CC1,0.6445,3.0,-6.7,-7.0,seed42
CN(C[C@@H]1CCC[C@@H]1CO)C(=O)c1n[nH]c(=O)c2ccccc12,0.8928,4.0,-6.7,-7.0,seed42
CCOC(=O)c1ccccc1NC(=O)[C@@H]1CCCC[C@@H]1[NH3+],0.8266,5.25,-6.6,-7.1,seed42
CNC(=O)c1noc(CS(=O)(=O)c2ccc3c(c2)OCO3)n1,0.8419,3.0,-6.6,-7.1,seed42
C[C@H]1C[C@H](c2ccc(F)cc2)C[NH+](C(C)C)[C@H](C)C1,0.8373,8.75,-6.9,-6.8,seed42
Cc1nc([N-]S(=O)(=O)c2ccccc2C#CCC(C)C)sc1C,0.7622,3.0,-6.7,-7.0,seed42
CCc1ccsc1C[NH2+][C@@H]1CC(C)(C)Cc2ccccc21,0.8757,6.0,-7.0,-6.7,seed42
Cc1ccccc1NC(=O)C[NH2+]CCc1ccccc1,0.771,6.0,-6.7,-7.0,seed42
Cc1ccc([C@@H](C)[NH2+]Cc2ncn(C3CCCCC3)n2)o1,0.9197,3.0,-6.6,-7.1,seed42
CC1(C)C(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2F)C1(C)C,0.6822,4.75,-6.7,-6.9,seed42
NC(=[NH2+])Oc1ccc([C@@H]2CCC(=O)N2CCc2ccsc2)cc1,0.6363,3.0,-6.9,-6.7,seed42
COc1cccc(CN2CCN(CC(=O)N3CCC[C@@H]3C)CC2)c1OC(F)F,0.7072,3.0,-6.7,-6.9,seed42
CCc1cccc(C)c1NC(=O)C(=O)NCCC/C(N)=O,0.5353,5.25,-6.5,-7.1,seed42
CC[NH+]1CC[C@H](N2CCN(C(=O)c3ccccc3)CC2)C[C@H]1CCn1cccc1,0.8088,4.0,-6.6,-7.0,seed42
CC(C)Oc1ccc([C@@H](C)[NH2+][C@@H]2CCCc3cccnc32)cc1,0.9165,4.0,-6.8,-6.8,seed42
CC[NH2+][C@@H](C)c1ccc(OCc2ccc(F)cc2)cc1,0.8605,5.0,-6.8,-6.8,seed42
CCc1cccc(C(=O)N2CCCCCC[C@H]2c2ccco2)c1,0.7998,6.0,-7.1,-6.5,seed42
O=C([C@@H](c1ccccc1)c1ccccc1)N1CCCCCCC1,0.8105,7.5,-6.5,-7.1,seed42
CNC(=O)[C@H](CNC(=O)Nc1ccc(F)cc1)n1cccn1,0.7735,3.0,-6.6,-7.0,seed42
CC(C)NC(=O)c1ccccc1NCC(=O)N1CCCCCCC1,0.8717,5.75,-6.8,-6.8,seed42
C[NH+](CCc1ccccc1)Cc1cnc([C@H]2CCC[NH2+]C2)nc1,0.799,3.0,-6.5,-7.1,seed42
Cc1nc([C@@H](C)[NH2+][C@H]2CCC[C@H]2c2cccc(F)c2)cs1,0.9195,4.0,-6.7,-6.8,seed42
COc1ccc(CN(C[C@@H]2CCCO2)C2CCCC2)c([N+](=O)[O-])c1,0.5636,3.0,-6.9,-6.6,seed42
Cc1cccnc1C[C@@H]([NH3+])c1ccc([C@@H]2C[C@H]2C)s1,0.9134,4.5,-6.4,-7.1,seed42
C[C@@H]1Oc2ccccc2N(CC(=O)NCCC[NH+]2CCCC2)C1=O,0.7202,3.25,-6.8,-6.7,seed42
CC(C)[C@@H](CC(F)(F)F)n1cnc2ccccc2c1=O,0.8636,5.0,-6.5,-7.0,seed42
CC[C@H](C(=O)Nc1cccc(N(C)C(C)=O)c1)[NH+](C)Cc1cccs1,0.795,3.0,-6.7,-6.8,seed42
Cc1ccccc1C(=O)NCCCn1ccccc1=O,0.8446,6.0,-6.5,-7.0,seed42
CCN(CC)C(=O)CNC(=O)N[C@@H](C)c1ccc(C)cc1,0.844,5.75,-6.6,-6.9,seed42
Cc1nc(C(C)C)[nH]c(=O)c1CCC(=O)NCCSc1cccs1,0.5567,3.0,-6.5,-7.0,seed42
CCCc1ccc(NC(=O)[C@@H]2CCCC[C@@H]2C(=O)[O-])cc1,0.9021,6.25,-6.9,-6.6,seed42
CCc1nn(CC)cc1CNCC(C)(C)[NH+]1C[C@@H](C)C[C@@H](C)C1,0.8042,4.25,-6.7,-6.8,seed42
CC(C)(C)c1cccc(OCC2C[C@@H]3CC[C@H](C2)[NH2+]3)n1,0.9188,5.25,-6.7,-6.7,seed42
C[C@H](c1ccccc1)N(C)C(=O)Cc1ccc(OCC#N)cc1,0.822,3.5,-6.7,-6.7,seed42
Cc1cc(F)cc(N[C@H](C)c2cccnc2)c1,0.8692,6.5,-6.7,-6.7,seed42
CCc1ccc([C@@H](NC(=O)[C@@H](C)NC(C)=O)C(F)F)cc1,0.8456,5.25,-6.5,-6.9,seed42
Cn1c[nH+]cc1C1CCN(C(=O)c2ccccc2)CC1,0.8207,7.0,-6.7,-6.7,seed42
CSc1nnc(C[NH+](C)Cc2cccc3c2CCCC3)o1,0.8568,3.0,-6.4,-7.0,seed42
CCCCn1c(=O)c2ccc(Cl)cc2n(Cc2ccc(C(=O)[O-])cc2)c1=O,0.6495,3.25,-7.1,-6.3,seed42
O=C(Nc1cc(C2CC2)[nH]n1)[C@H]1Cc2ccccc2S1,0.9113,3.5,-6.8,-6.6,seed42
NC(=O)CCCNC(=O)c1cc(F)c(F)c(F)c1F,0.3679,4.75,-6.6,-6.8,seed42
Cc1ccccc1C[C@H]1CCCN1C(=O)N[C@@H]1CCCC[C@H]1C(C)C,0.8268,6.75,-7.1,-6.3,seed42
O=C(c1ccncc1Cl)N1CCc2[nH]ncc2C12CCCC2,0.8796,4.0,-7.1,-6.3,seed42
C[C@@H](Cn1cccn1)NC(=O)NCCC(=O)N1CCCCCC1,0.8302,3.25,-6.3,-7.1,seed42
C[C@@H](CCOC1CCCCC1)C[NH2+]C1CCCCCCC1,0.7537,5.5,-6.6,-6.8,seed42
CC[C@H](C(=O)NC1CC1)N(Cc1ccccc1)c1ccc(C#N)cc1,0.8417,3.5,-6.9,-6.4,seed42
Cc1n[nH]c(SCCCC(=O)Nc2ccccc2C)n1,0.6336,3.0,-6.7,-6.6,seed42
CCCCC[C@@H](C)NC(=O)Cc1ccc2c(c1)CCC(=O)N2,0.7599,5.25,-6.3,-7.0,seed42
Oc1ccccc1COc1ccc(Br)cc1F,0.9315,6.0,-6.5,-6.8,seed42
Cc1cncc(OCCC(=O)N2CC[C@@](C)(c3ccccc3)C2)n1,0.8481,3.0,-7.0,-6.3,seed42
Cc1cc(F)ccc1C(=O)NCCC(C)CC1CC1,0.8329,6.25,-6.3,-7.0,seed42
C[C@H](CNC(=O)c1ccccc1SC(F)F)NC(N)=O,0.7005,3.25,-6.9,-6.4,seed42
COc1ccccc1CCC[NH2+][C@@H]1CCN(C(C)C)C[C@@H]1C,0.7834,4.75,-6.5,-6.8,seed42
Cc1nn(-c2ccc(Cl)cc2)cc1C[NH+](C)CCC(=O)NC(C)C,0.8,3.0,-6.2,-7.0,seed42
CC(=O)NCc1cccc(Cn2ccc(C=O)c2)c1,0.8316,6.0,-6.5,-6.7,seed42
C#CCOc1ccccc1NCC(=O)N1CCC[C@H]1CC,0.817,3.75,-6.5,-6.7,seed42
CC(C)c1noc(C[C@]2([NH3+])CCc3ccccc32)n1,0.9128,3.5,-6.4,-6.8,seed42
N=C(S)N1N=C(c2ccccc2)[C@H]2C(=O)N=C(N3CCOCC3)C(=O)N21,0.409,3.0,-7.2,-6.0,seed42
Cc1noc(C)c1CCCNC(=O)C1CCC([NH3+])CC1,0.7934,3.75,-6.3,-6.9,seed42
C#CCNC(=O)c1cccc(NC(=O)c2ccco2)c1,0.8318,4.0,-6.4,-6.8,seed42
CC(C)C[NH+](CC)CC[NH2+]Cc1ccc2ccccc2c1,0.6858,5.5,-6.4,-6.8,seed42
CC1(C)CCC[C@H]1NC(=O)NCCC(=O)NC[C@@H]1CCCO1,0.6961,4.0,-6.3,-6.9,seed42
C[C@@H]([NH2+][C@@H](C)c1cccnc1)C1CCCCC1,0.851,6.75,-6.5,-6.7,seed42
Cc1nc(C[C@H](NC(=O)c2cc(C#N)cs2)C2CCCC2)no1,0.9098,3.0,-6.5,-6.7,seed42
Cc1ccc(C(=O)NNc2cccc(F)c2)s1,0.8222,5.5,-6.4,-6.8,seed42
O=C([C@@H]1CCCc2ccccc21)N(CCC(F)(F)F)CC1CC1,0.7904,5.25,-6.8,-6.4,seed42
C[C@@H]1CCC[NH+](Cc2ccc(CC#N)cc2[N+](=O)[O-])CC1,0.6788,5.25,-6.6,-6.6,seed42
Cn1cccc1[C@H]1CCC[NH+]1CCCCC[NH2+]CC1CCCCC1,0.6472,4.25,-6.6,-6.6,seed42
C[C@](O)(CSc1ccc2ccccc2n1)C[NH+]1CCCC1,0.8267,3.5,-6.5,-6.7,seed42
Cc1ccc(NC(=O)CC-c2ccco2)c(OCC2CC2)n1,0.8514,3.0,-6.7,-6.5,seed42
CC(C)C(=O)N1CSC[C@@H]1C(=O)Nc1ccccc1OCC1CC1,0.8586,3.0,-6.2,-6.9,seed42
Cc1cc(Cl)ccc1N1C(=O)/C(=C\c2ccc(N(C)C)cc2)C(=O)N=C1[O-],0.603,4.0,-6.9,-6.2,seed42
CCn1cc(-c2nc(C(F)(F)F)ccc2C(=O)NC2CCCCC2)n(C)c1=S,0.7397,3.0,-6.9,-6.2,seed42
N#CCCNCc1ccc(C[NH+]2CCC(C(=O)[O-])oc3ccccc32)o1,0.6726,3.0,-6.7,-6.4,seed42
CCCc1nc(CSCC(=O)N[C@H](C)CCC2CCCCC2)no1,0.6851,3.0,-6.4,-6.7,seed42
CCCc1ccc(-c2noc3nccnc23)cn1,0.7037,3.0,-6.4,-6.7,seed42
Cc1csc2nc(CSc3nnc(C[NH+](C)C)[nH]3)nc(C)c12,0.6891,3.0,-6.5,-6.6,seed42
CCN(Cc1ccc(C(=O)OC)cc1)[C@@H](C)c1cccc[n+]1,0.7581,3.75,-6.5,-6.6,seed42
N#CCCN(C(=O)c1csc(-c2ccccc2)n1)C1CC1,0.8503,3.0,-6.5,-6.6,seed42
C/[NH+]=C(/NCc1nonc1C)N[C@@H](C)c1ccccc1,0.5353,3.0,-6.6,-6.5,seed42
CCS[C@@H]1CCCC[C@@H]1NC(=O)Nc1ccccc1-n1cccn1,0.8598,3.0,-6.6,-6.5,seed42
CC(C)CNC(=O)CCCC(=O)c1ccc(F)c(F)c1,0.7816,5.25,-6.6,-6.5,seed42
C[C@H]1C[C@@H]([NH3+])CN(C(=O)c2ccc3c(c2)OCCO3)C1,0.815,5.25,-6.9,-6.1,seed42
NC(=O)CCNC(=O)[C@H]1CCC[NH+]1Cc1ccc([N+](=O)[O-])cc1,0.4466,3.25,-6.5,-6.5,seed42
CCc1n[nH]c([C@@H]2CNC(=O)[C@@H]2Cc2cccnc2)n1,0.8626,3.0,-6.7,-6.3,seed42
OCC[C@@H]1c2[nH]ncc2CCc2cc(F)ccc21,0.8527,6.0,-6.4,-6.6,seed42
CCOC(=O)c1ccccc1NC(=O)NCC(F)(F)F,0.8374,4.25,-6.2,-6.8,seed42
Cc1ccc(O[C@H](C)CNC(=O)Nc2cn[nH]c2)cc1,0.7824,3.0,-6.5,-6.5,seed42
CN(C(=O)[C@@H](Cc1ccc(F)cc1)C(=O)[O-])CCc1cccnc1,0.7054,3.0,-6.2,-6.8,seed42
C[C@@H](CC(F)(F)F)[NH2+]CCn1cnc2ccccc2c1=O,0.9047,3.5,-6.7,-6.3,seed42
CCS[C@H]1CC[C@H](NS(=O)(=O)c2ccc(Cl)c(C(=O)[O-])c2)C1,0.8312,3.0,-6.5,-6.5,seed42
CC(=O)NCCCCCC(=O)N[C@@H](C)c1ccc(C)cc1,0.7233,5.25,-6.5,-6.5,seed42
COc1ccccc1[C@H]1CCCN1C(=O)N[C@H]1CCCC[C@@H]1C,0.9111,5.75,-6.5,-6.4,seed42
CC(=O)Nc1cccc([C@H](C)N[C@H]2CC[NH2+]C2)c1,0.7318,6.75,-6.4,-6.5,seed42
CCCCc1ccc(S(=O)(=O)N[C@@]2(C#N)CCSC(C)(C)C2)cc1,0.8294,3.0,-6.1,-6.8,seed42
CC(C)C(=[NH2+])N1CCC[C@@H]([NH+]2CCCC[C@@H]2C(=O)NC2CC2)CC1,0.4729,6.0,-6.6,-6.3,seed42
CC(C)(C)c1cc(C(=O)N2CCC3(CC2)CC[NH+](CCCCO)C3)on1,0.7718,3.0,-6.3,-6.6,seed42
CC(C)[C@H](NC(=O)NCC1CCCCC1)c1ccncc1,0.8689,5.25,-6.3,-6.6,seed42
CSc1ccccc1NC(=O)Cc1ccccc1,0.848,6.0,-6.3,-6.6,seed42
CC1(CNC(=O)[C@@H]2CCCN2C(=O)CC(F)(F)F)[C@@H](C)CO1,0.8526,4.0,-6.1,-6.8,seed42
Cc1ccc(CN2CC[NH+]([C@H]3CCCC[C@H]3[NH3+])CC2)o1,0.8078,5.75,-6.1,-6.7,seed42
CCCNC(=O)c1ncoc1-c1cccc(Cl)c1,0.923,4.0,-6.3,-6.5,seed42
CCn1ncc(NCc2ccc(C#N)c(Cl)c2)c1CC(C)C,0.8669,3.0,-6.4,-6.4,seed42
Cc1ncccc1NC(=O)NCc1ncn(C)c1C,0.8818,4.0,-6.3,-6.5,seed42
NC(=O)N[C@H](c1ccccc1)c1ccccn1,0.8396,6.0,-6.4,-6.4,seed42
COc1ccc(C(C)(C)C)cc1C[NH+]1CCC[C@@H]1c1cccn1C,0.913,5.5,-6.6,-6.2,seed42
CCc1nc(C)cc(N2CCC[C@@H](C(=O)OC)C2)n1,0.7774,3.75,-6.4,-6.4,seed42
CCCSc1nnc([C@@H]2CC(=O)N(c3ccc(Cl)cc3)C2)n(C)c1=O,0.7482,3.0,-6.4,-6.4,seed42
C[C@@H](NC(=O)/C=C/c1cn(C)nc1C(C)(C)C)C1CCC1,0.8661,5.75,-6.4,-6.4,seed42
CC[C@H]1CCCCN1C(=O)CNc1ccccc1N(C)C,0.905,6.25,-6.5,-6.3,seed42
O=C(Nc1ccccc1)[C@@H](c1cccs1)N1CCCCC1,0.9281,5.0,-6.6,-6.2,seed42
Cc1ccccc1COCCCC(=O)N1CCCCC1,0.7455,5.25,-6.3,-6.5,seed42
CCC[C@H]1CN(C)CCN1C(=O)c1ccc(F)cc1N,0.8606,6.75,-6.9,-5.9,seed42
CN(C)S(=O)(=O)c1ccc(/C=C\C(=O)c2cc(C#N)cs2)cc1,0.6159,3.0,-6.1,-6.6,seed42
COCC[C@H](C(=O)[O-])N1C(=O)c2ccccc2C1=O,0.6636,4.25,-6.3,-6.4,seed42
CCS(=O)(=O)c1ccc(NCCNc2ccc(Cl)cc2)cc1,0.7564,4.0,-6.0,-6.7,seed42
CC1(CNC(=O)N[C@H]2CCC[C@@H](n3cccn3)C2)CCCC1,0.8968,4.75,-6.6,-6.1,seed42
Cc1ccc2c(c1)[C@@]1(NC(=O)C[C@@H]2C(=O)[O-])CCC[NH2+]1,0.6784,7.25,-6.6,-6.1,seed42
Cc1occc1-c1nnc(SCC(=O)NCC(F)(F)F)o1,0.8518,3.0,-5.9,-6.7,seed42
CN(CC(=O)Nc1ccccc1Cl)C(=O)CCCC[NH3+],0.7409,4.75,-6.2,-6.4,seed42
CC(C)c1nc([C@@H](C)NCCCC[NH+]2CCCCC2)cs1,0.7231,3.0,-6.2,-6.4,seed42
C[C@H](NC(=O)c1ccco1)C(=O)N(C)[C@H]1CCC[C@@H]1C#N,0.9107,3.75,-6.2,-6.4,seed42
C[C@@H]1OCC[C@@H]1C(=O)Nc1ccccc1N1CCOCC1,0.9233,4.25,-6.3,-6.3,seed42
CSC[C@@H](C)N(C)C(=O)N[C@H](c1ccc(F)cc1)C1CCCC1,0.8309,4.25,-6.1,-6.5,seed42
C[C@@H](C(=O)N[C@@](C)(C(=O)[O-])C(F)(F)F)n1nccc1Cl,0.8651,3.25,-6.0,-6.6,seed42
Cc1[nH]ncc1C(=O)NCCCc1cc(C(=O)[O-])cs1,0.7577,3.0,-6.3,-6.3,seed42
CCCn1c(=O)c2ccccc2oc2ccccc21,0.8132,6.5,-6.3,-6.3,seed42
CCc1n[nH]c(NC(=O)NCCc2cccs2)n1,0.7705,3.0,-6.3,-6.3,seed42
CCCCC(=O)N1CSC[C@@H]1C(=O)Nc1ccccc1,0.9075,4.75,-6.1,-6.5,seed42
COC(=O)C[C@@H]1CCCCN1C(=O)NCCC(=O)N[C@H](C)C(C)C,0.6896,3.5,-6.6,-6.0,seed42
CS[C@@H]1CCC[C@@H]1NC(=O)Nc1ccc(C#N)cc1C(F)(F)F,0.8723,3.25,-6.4,-6.1,seed42
CN1CCO[C@H](c2noc(C[NH2+]C3(C#N)CCCC3)n2)C1,0.8378,3.0,-6.1,-6.4,seed42
CN(Cc1ccc(Cl)cc1Cl)C(=O)CCCn1cccn1,0.8129,3.5,-5.9,-6.6,seed42
C[NH2+]CCC/C=C(\C)c1ccc(C)c(F)c1,0.7372,7.75,-6.2,-6.3,seed42
N#CCCN(CC(F)(F)F)C(=O)[C@H]1CCC[NH+]1Cc1ccc(F)cc1,0.7869,3.0,-6.2,-6.3,seed42
COc1ccccc1NCCCC[NH+]1CCC(CO)CC1,0.6307,3.75,-6.2,-6.3,seed42
Cc1occc1-c1nnc([C@H]2C[NH2+]CC[NH2+]2)[nH]1,0.5951,3.0,-6.4,-6.1,seed42
CC(C)(CCNC(=O)c1cncc(Br)c1)C(C)(C)O,0.8731,5.25,-6.4,-6.1,seed42
CCCC(=O)NCCNC(=O)Nc1cccc(Cl)c1C,0.7066,5.25,-6.1,-6.4,seed42
C[C@@H]1CCCN(C(=O)Nc2cccc(C(=O)NC3CC3)n2)C[C@@H]1CCO,0.7504,3.25,-6.3,-6.2,seed42
NC(=O)C1CCC(NC(=O)CCC(F)(F)F)CC1,0.8088,6.0,-6.0,-6.4,seed42
Cc1cscc1C[NH2+]Cc1ccccc1N1CCCCC1,0.8979,5.0,-6.4,-6.0,seed42
CC(=O)c1ccccc1S(=O)(=O)N1CCCCCCC1,0.8057,6.75,-6.4,-6.0,seed42
CCn1nc(C(=O)N2CCc3sccc3[C@H]2c2cccc(OC)c2)c(C(C)(C)C)n1,0.6207,3.0,-6.9,-5.5,seed42
CCCCNC(=O)c1ccccc1[N-]S(=O)(=O)CC1CC1,0.7499,3.0,-6.0,-6.4,seed42
CNC(=O)c1cnc(Oc2ccccc2)sc1=S,0.8768,3.0,-6.1,-6.3,seed42
CCn1c(C[NH+](CCO)[C@H]2C[C@@H]2C)nc2c(F)cccc21,0.8334,3.5,-6.3,-6.1,seed42
CC(C)NC(=O)C[NH+]1CCC(C(=O)NC[C@H]2CCOC2)CC1,0.5865,4.0,-6.1,-6.3,seed42
CCc1ccsc1C[NH2+]CC(C)(C)c1ccncc1,0.8628,4.0,-6.1,-6.3,seed42
CN(C)S(=O)(=O)N1CCC[C@H](COc2ccccc2)C1,0.8291,4.25,-6.1,-6.3,seed42
CC[C@@H]([NH2+]C[C@@H]1CCCN1S(C)(=O)=O)c1ccccc1,0.8555,5.25,-6.1,-6.3,seed42
CCCCCCNC(=O)c1cccc(C#CCCO)c1,0.5926,4.25,-5.8,-6.6,seed42
CC[C@@H](C)c1ccccc1NC(=O)CCn1cncn1,0.8793,3.0,-6.3,-6.1,seed42
CC(C)n1ccnc1C[NH+](CC(F)(F)F)C1CCC(C)CC1,0.8857,4.25,-6.3,-6.1,seed42
CCOC(=O)[C@@]1(C)CC[NH+](Cc2cccc(Br)c2)CCO1,0.8322,4.25,-6.1,-6.3,seed42
CN(CC[NH3+])C(=O)C[C@H]1CC[C@H]2CCCC[C@@H]21,0.7894,7.5,-6.2,-6.1,seed42
Cn1cccc1CCC[NH2+][C@@H]1CCN(C2CCCCC2)C[C@H]1C,0.8013,5.75,-6.1,-6.2,seed42
COc1ccc(/C=C(/C#N)c2cccc([N+](=O)[O-])c2)cc1,0.3704,4.0,-6.2,-6.1,seed42
CCCCCC[C@]1(Cc2ccccc2)[NH2+]CC[NH+](Cc2ccco2)CC1(C)C,0.6398,3.0,-6.2,-6.1,seed42
CC[C@@H](CSC)NC(=O)NC[C@@H](O)c1c(Cl)cccc1Cl,0.705,3.25,-6.0,-6.3,seed42
CC(C)N(CC(=O)N[C@@H]1CCCC[NH2+]C1)C(=O)C(C)(C)C,0.7937,7.0,-6.2,-6.1,seed42
Cc1ccc(NC[C@@H]2CCCC[C@@H]2[NH3+])nc1,0.8127,6.75,-6.4,-5.9,seed42
O=C(C[NH+](CCOCC1CC1)C1CCCC1)N1CCCCC1,0.6849,3.5,-6.0,-6.3,seed42
CC[C@H](C)n1nccc1NCc1ccccc1,0.8505,5.5,-6.1,-6.2,seed42
CCCNC(=O)[C@@H]1CCN(c2ccc(OC)cc2)C1=O,0.8306,4.75,-5.9,-6.3,seed42
Cc1ccc(C(=O)Nc2ccc(OCCS)cc2)cc1,0.8253,5.0,-5.9,-6.3,seed42
CCCn1cnc2sc(C(=O)NC(C)(C)C)cc2c1=O,0.9448,4.0,-6.0,-6.2,seed42
Cc1ccc(-c2cccc(CNCCCS)c2)o1,0.6126,5.0,-6.0,-6.2,seed42
CCCCNC(=O)[C@@H]1CCCC[C@@H]1NC(=O)CC(C)C,0.7052,6.0,-6.0,-6.2,seed42
CCCC(=O)NCCC(=O)NC1CCCCCCC1,0.7774,6.5,-6.3,-5.9,seed42
CC(C)NC(=O)[C@H]1C[NH2+]C[C@@H]1C1CCCCC1,0.755,8.0,-6.3,-5.9,seed42
COc1ccccc1NCCC(=O)NCc1ccco1,0.8135,3.0,-5.9,-6.3,seed42
Cc1ccc([C@@H](C)[NH2+]CC2(CC(C)C)CCCC2)o1,0.8314,5.75,-6.2,-5.9,seed42
C[C@@H](NC(=O)CCNC(=O)c1cccs1)c1cccs1,0.8619,3.0,-5.9,-6.2,seed42
CC(C)CNC(=O)Cc1cccc(C2(C)CC2)n1,0.8668,5.75,-5.9,-6.2,seed42
CCCCn1c(=O)[nH]c2ccccc2c1=O,0.8481,7.0,-5.9,-6.2,seed42
CC(C)[C@@H]([NH2+]C[C@H](C)Cc1cccs1)c1ccccn1,0.8326,3.5,-5.9,-6.2,seed42
O[C@@H](Cc1ccc(Br)cc1)c1ccccn1,0.9353,6.5,-6.0,-6.1,seed42
CCCOc1ccccc1CN(C)[C@@H]1CC[NH+](C2CCCC2)C[C@H]1C(=O)[O-],0.7338,3.0,-6.1,-6.0,seed42
COCCNC(=O)c1ccccc1NC(=O)[C@@](C)(Cl)CC(C)C,0.5643,3.25,-6.0,-6.1,seed42
CCCCC(=O)n1cnc2cc(C)cnc21,0.7934,5.0,-5.8,-6.3,seed42
Cc1ccc(C)c(-c2cccc(C(=O)NCc3ccccc3OC(C)C)c2)c1,0.6029,4.25,-8.7,-9.2,seed123
Cc1sc2ccccc2c1CCc1noc(-c2cccc(Cl)c2)n1,0.4716,3.0,-8.3,-9.3,seed123
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=O)N(Cc3ccccc3F)C2=O)cc1,0.3172,3.0,-9.1,-8.5,seed123
CC(=O)N1CSc2c(O)cc(C(=O)Nc3c(F)c(F)c(F)c(F)c3F)cc2C1,0.4429,3.0,-8.6,-8.9,seed123
C[C@@H](NC(=O)Cc1cccc(NC(=O)C(=O)NC2CCCCCC2)c1)c1ccccn1,0.4913,3.0,-8.5,-9.0,seed123
Cc1cc(NC(=O)CCN2C(=O)c3ccccc3C2=O)nc(-c2ccccc2)n1,0.6805,3.0,-8.0,-9.4,seed123
O=C(Nc1cccc2cccnc12)C(c1ccccc1)c1ccccc1,0.5685,4.5,-8.9,-8.5,seed123
O=C(Nc1cc(Cl)ccc1Cl)c1cccc(S(=O)(=O)N[C@@H]2CCC[C@H](C3CC3)C2)c1,0.5899,3.0,-8.4,-9.0,seed123
O=C(CCc1ccccc1)NNC(=O)[C@H]1CCC(=O)N(CCc2ccccc2)C1,0.7085,3.5,-8.3,-9.0,seed123
Cc1nc(-c2ccccc2)sc1COC(=O)c1cccc(-c2noc(C3CC3)n2)c1,0.3908,3.0,-8.3,-9.0,seed123
C[C@@H](Cc1nc2ccccc2c(=O)[nH]1)NC(=O)c1n[nH]c2c1CCCC2,0.6675,3.0,-8.5,-8.7,seed123
CCc1[nH]ncc1C(=O)Nc1cccc(C(=O)N[C@H]2CCSc3ccccc32)c1,0.5929,3.0,-8.2,-8.8,seed123
O=C(NCc1cccc(Br)c1)N[C@H]1C[C@H]2CCCc3cccc1c32,0.7821,6.0,-8.0,-9.0,seed123
Cc1ccccc1-c1nnc(SCc2cc(=O)n3cccc(C)c3n2)o1,0.5147,3.0,-8.5,-8.5,seed123
CCc1ccccc1NC(=O)[C@H]([NH2+][C@@H]1CCS(=O)(=O)c2ccccc12)c1ccccc1,0.6227,3.25,-9.2,-7.8,seed123
O=C(CCCN1C(=O)c2ccccc2C1=O)Nc1ccc(N2CCCCCCC2)cc1,0.7015,3.5,-8.3,-8.7,seed123
COc1ccccc1-c1cccc(N2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)n1,0.4644,3.0,-8.0,-8.9,seed123
CN(C)c1ccc(CCC(=O)Nc2cccc(-c3nnc4n3CCC4)c2)cc1,0.7159,3.0,-7.9,-9.0,seed123
Cc1cccc(NC(=O)[C@@H](C)Sc2nnc(Cc3ccc(Cl)cc3)o2)c1,0.6184,3.0,-8.3,-8.5,seed123
Cc1ccccc1-c1cccc(NC(=O)c2ccccc2Br)c1,0.6352,6.75,-8.3,-8.5,seed123
CCn1nc(C(=O)N2CCN(C(=O)c3ccccc3Cl)CC2)c2ccccc2c1=O,0.6474,3.0,-8.4,-8.3,seed123
Cc1cccc(C(=O)Nc2ccc(N3CC[NH+](Cc4ccccc4)CC3)c(F)c2)c1,0.6848,4.25,-8.0,-8.7,seed123
O=C(NC[C@H](c1ccco1)[NH+]1CCCC1)c1cccc(NC(=O)c2ccccc2)c1,0.5668,3.0,-8.0,-8.7,seed123
NC(=O)c1cccc(NC(=O)N2CCC(NC(=O)c3ccc(Cl)cc3)CC2)c1,0.7344,4.0,-8.3,-8.3,seed123
Cc1ccc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)c(C)c1,0.7975,4.25,-7.8,-8.8,seed123
COc1cc(C)ccc1NC(=O)C1=NN(c2ccccc2)[C@@H]1c1ccccc1Cl,0.6333,3.0,-8.2,-8.4,seed123
Cc1cccc(N2CCN(Cc3ccc(OCc4ccc(C)c(C)c4)cc3)CC2)[nH+]1,0.6148,3.25,-8.1,-8.5,seed123
Cc1ccc(C)c(N(C)S(=O)(=O)c2ccc(NS(=O)(=O)c3cccc([N+](=O)[O-])c3)cc2)c1,0.4086,3.0,-7.9,-8.7,seed123
Cc1ccccc1C[C@@H](C)NC(=O)c1cccc(Oc2ccccn2)c1,0.7126,3.0,-7.6,-9.0,seed123
Cc1nc(-c2ccc[nH]2)sc1CC(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,0.5283,3.0,-8.1,-8.4,seed123
Cc1cc2nc([O-])cc(S[C@H](C)C(=O)Nc3ccc(F)cc3)c2cc1C,0.7007,3.0,-7.9,-8.6,seed123
Cc1ccc(CNC(=O)CN2C(=O)c3ccccc3C2=O)cc1,0.8774,5.5,-7.8,-8.7,seed123
Cc1ccc(C)c(S(=O)(=O)N[C@@H](C)c2nnc3n2CCCCC3)c1O,0.868,3.0,-7.9,-8.5,seed123
O=C(CSc1nc(-c2ccc(Cl)cc2)n[nH]1)Nc1ccc(N2CCCCCC2)cc1,0.5117,3.0,-8.1,-8.3,seed123
