smiles,qed,sa,egfr,her2,source
COc1ccc(NC(=O)CCNC(=O)N2CCN(c3ccccc3)CC2)cc1,0.8053,2.8133,-8.3,-8.6,seed42
CC(=O)N1CCc2cc(NC(=O)C(=O)N[C@@H](C)CO)c(C)cc21,0.6997,3.8425,-8.3,-8.6,seed42
CC1=NN(c2ccc(C(=O)N(C)C)cc2)[C@@H](C(=O)Nc2ccc(F)cc2)C1,0.9018,3.7131,-9.0,-7.9,seed42
C[C@H]1CCC[C@@H](OCC(=O)N2CCN(C(=O)Cc3ccccc3)CC2)C1,0.8125,3.7968,-7.8,-9.1,seed42
COC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccccc3)o2)c1,0.5263,2.9299,-7.9,-9.0,seed42
C[C@H]1CN(c2ccccc2)NC(=O)N1CCCc1ccccc1,0.9179,3.7739,-7.9,-9.0,seed42
COc1ccc2c(c1)CC[C@H](NC(=O)CCc1ccccc1OC)C2,0.8782,3.4357,-8.0,-8.9,seed42
C[C@@H](NC(=O)NCc1ccc(Cl)cc1)c1cccc(C#N)c1,0.902,3.3121,-8.2,-8.7,seed42
C[C@@H](Oc1ccccc1)C(=O)Nc1ccc(N2CCCC2=O)cc1,0.9185,3.229,-8.0,-8.9,seed42
C[C@H]1CN(c2ccccc2C[NH2+]Cc2ccccc2)C[C@@H]1C,0.8985,4.6819,-8.5,-8.4,seed42
CCOc1cc(C(=O)N2CCCCC2)ccc1OCC(=O)N1CCCCC1,0.7677,2.9523,-8.4,-8.5,seed42
CCCNS(=O)(=O)c1ccc(NC(=O)c2ccc(C)c(C)c2)cc1,0.843,2.7401,-8.2,-8.7,seed42
CNC(=O)c1ccccc1OCC(=O)NCc1ccc(Cl)cc1C,0.8447,2.8777,-8.1,-8.8,seed42
C[C@H]1CN(c2cccc(C[NH2+]Cc3ccccc3)c2)C[C@H](C)O1,0.9193,4.6081,-8.2,-8.7,seed42
COc1ccc(-c2nc(C)c(C(=O)N(C)[C@@H](C)c3ccccc3)s2)cc1,0.6408,3.4679,-8.2,-8.7,seed42
C[C@H]1CCC[C@@H](CNC(=O)NCCNC(=O)c2ccccc2)[C@@H]1C,0.7016,4.0475,-7.8,-9.1,seed42
C[C@@H](C(=O)NCC1(c2ccccc2)CC1)c1ccccc1,0.8892,3.3951,-8.3,-8.5,seed42
CN(Cc1cccs1)C(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2)cc1,0.6097,2.9183,-8.0,-8.8,seed42
C[C@@H](Oc1ccccc1)C(=O)NCc1ccc(N2CCCC2)c(F)c1,0.8734,3.3063,-7.8,-9.0,seed42
CNC(=O)CCNC(=O)c1ccccc1NC(=O)c1ccccc1,0.7567,2.6662,-8.3,-8.5,seed42
CC[C@@H](C)NC(=O)CN(C)C(=O)Nc1ccccc1C(=O)Nc1ccccc1,0.6861,3.3721,-8.3,-8.5,seed42
Cc1ccc(C(=O)NCCNC(=O)c2ccccc2F)cc1,0.8324,2.5909,-8.3,-8.5,seed42
C[C@H]1CCC[C@H](OCC(=O)N2CCC(Cc3ccccc3)CC2)C1,0.815,3.8227,-7.7,-9.1,seed42
C[C@@H](CC1CCCCC1)C(=O)N1CCN(c2ccc(F)cc2)CC1,0.8293,3.5383,-8.0,-8.8,seed42
COc1ccccc1C[C@@H](C)NC(=O)C(=O)Nc1ccc(C(C)=O)cc1,0.6168,3.3744,-8.0,-8.8,seed42
CCCc1cc(C(=O)N2CCC(C(=O)NCC3CCCCC3)CC2)no1,0.8443,3.3131,-8.1,-8.7,seed42
C[C@H]1CCCN(C(=O)Nc2ccc(C(=O)NC3CCCC3)cc2)[C@@H]1C,0.8709,3.7496,-8.2,-8.6,seed42
C[C@H]1CN(c2ccc(NC(=O)C=C3CCSCC3)cc2)CCO1,0.8625,4.1754,-8.6,-8.2,seed42
Cc1cc(O[C@@H](C)C(=O)Nc2ccc(F)c(Cl)c2)ccc1Br,0.8067,3.3383,-8.1,-8.7,seed42
C[C@@H]([NH2+]C[C@@H]1CCC[NH+](Cc2ccccc2)C1)c1ccccc1,0.8119,5.6603,-8.1,-8.7,seed42
Cc1ccc(/C=C/CC(=O)NCc2ccc(C#N)cc2)cc1,0.9146,3.0494,-7.9,-8.8,seed42
COc1ccc(CN(C)C(=O)NCc2ccc(N3CCCC3)[nH+]c2)cc1,0.8659,3.9334,-7.9,-8.8,seed42
COc1ccc(-c2nc(C(=O)N[C@@H](C)c3nc(C)no3)cs2)cc1,0.765,3.7027,-7.9,-8.8,seed42
CN(Cc1ccc(Cl)cc1)C(=O)CCCC(=O)Nc1cccc(Cl)c1,0.7541,2.831,-7.9,-8.8,seed42
CN(Cc1ccccc1)C(=O)CSc1nc(-c2ccccc2)n[nH]1,0.7011,3.1249,-7.9,-8.8,seed42
C[C@H]1CCC[C@@H](C(=O)Nc2ccccc2C(=O)NC2CC2)C1,0.8957,3.6045,-7.9,-8.8,seed42
C[C@H]1CN(c2ccc(C#N)cc2)CC[C@@H]1NC(=O)CCc1ccccc1,0.9002,3.7807,-8.0,-8.7,seed42
C[C@@H]1C[C@@H]1C(=O)Nc1cccc(OCc2ccccc2)c1,0.9034,3.3367,-8.1,-8.6,seed42
COc1ccccc1OCCN(C)C(=O)c1cc(C)nc2ccccc12,0.6801,2.9487,-8.1,-8.6,seed42
C[C@H]1CCC[C@@H](NC(=O)C(=O)Nc2ccc(C(=O)NCC(C)C)cc2)C1,0.7065,3.7572,-7.5,-9.2,seed42
C[C@@H]1CO[C@H](CO)CN1Cc1cccc(-c2cccnc2)c1,0.9408,4.0189,-8.1,-8.6,seed42
C[C@@H](O)C[C@@H](C)CNC(=O)NCc1ccccc1OCc1ccccc1,0.6442,3.752,-8.5,-8.2,seed42
C[C@H]1CN(c2ccccc2C#N)CC[NH+]1CC(=O)N1CCCCC1,0.8875,5.0015,-8.2,-8.5,seed42
CCCN1C(=O)CCc2cc(OCC(=O)NCc3ccccc3)ccc21,0.8331,2.9895,-7.7,-9.0,seed42
C[C@H]1CCC[C@](CNC(=O)C(=O)Nc2ccc(F)c(F)c2)C1,0.8436,4.0216,-8.1,-8.6,seed42
CN(C)/C=C/C(=O)N1CCC[C@H](c2nc(-c3ccccc3)no2)C1,0.808,3.8814,-7.8,-8.9,seed42
Cc1ccccc1NC(=O)C(=O)NC[C@@H](O)c1ccccc1,0.7529,3.1963,-7.8,-8.8,seed42
CN(C(=O)c1ccccc1Br)C1CCC(N2CCCCC2)CC1,0.7811,3.1567,-7.7,-8.9,seed42
C[C@H]1CCC[C@H](NC(=O)c2cccc(-n3cccn3)c2)C1,0.9401,3.7871,-8.2,-8.4,seed42
CN(C(=O)CCC(=O)N1CCCCC1)c1ccc(C(=O)NC2CC2)cc1,0.8495,3.0664,-8.0,-8.6,seed42
CCNC(=O)COc1ccc(C(=O)N2CCN(c3ccccc3OC)CC2)cc1,0.7754,2.8937,-7.9,-8.7,seed42
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccccc1OCc1ccccc1,0.7679,3.5154,-7.6,-9.0,seed42
CN(Cc1ccccc1)C(=O)[C@H](C)Sc1nnc(Cc2ccccc2)n1C,0.5884,3.5231,-8.0,-8.6,seed42
C[C@@H]1OCC[C@@H]1C(=O)NC[C@@H](c1ccc(F)cc1)[NH+]1CCCC1,0.8524,5.647,-8.0,-8.5,seed42
COC(=O)c1cccc(NC(=O)NC[C@@H](O)c2ccccc2)c1,0.7392,3.2005,-8.1,-8.4,seed42
CCN(CC)c1cccc(C(=O)N2CCC[C@@H](c3nc(C)c(C)[nH]c3=O)C2)c1,0.8618,4.0087,-8.3,-8.2,seed42
Cc1cc([N+](=O)[O-])ccc1C(=O)N(C)Cc1cccc([N+](=O)[O-])c1,0.6186,3.0877,-8.1,-8.4,seed42
Cc1ccc(CNC(=O)C[C@@H]2C(=O)NCCN2C(=O)C(C)(C)C)cc1,0.8651,3.7079,-7.8,-8.7,seed42
C[C@H]1CCC[C@H](C)N1C(=O)NCCCNC(=O)C(=O)Nc1ccc(Cl)cc1,0.5294,3.9361,-8.2,-8.3,seed42
CNC(=O)c1ccc(NC(=O)N[C@H](C)c2ccccc2)cc1,0.8118,3.0582,-8.0,-8.5,seed42
C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc(OC(F)F)cc1,0.9089,3.1838,-8.3,-8.2,seed42
C[C@@H](c1ccc(F)cc1)N(C)C(=O)CCc1ccc(F)cc1,0.8135,3.2533,-8.1,-8.4,seed42
Cc1cc(CCC(=O)N[C@@H](C)c2ccccc2)ccc1[N+](=O)[O-],0.6525,3.2916,-7.9,-8.6,seed42
Cc1cc(O[C@@H](C)C(=O)Nc2ccc([N+](=O)[O-])cn2)ccc1Cl,0.6675,3.5431,-7.9,-8.6,seed42
CN(C)c1ccc(CNC(=O)N2CCC[C@@H]2c2ccc(F)cc2)cc1,0.9142,3.418,-8.2,-8.3,seed42
C[C@@H]1CN(C(=O)CCc2ccccc2)c2ccccc2S1,0.8481,3.4991,-8.1,-8.4,seed42
C[C@H]1CCC[C@H](NC(=O)[C@@H](C)CC(=O)NCc2ccccc2)C1,0.8473,3.9363,-7.9,-8.6,seed42
CCCc1nn(C)c2nc(C(=O)NCc3ccccc3)nn12,0.771,3.6272,-8.3,-8.1,seed42
C[C@@H]1COCCN1C(=O)CN1CCN(C(=O)CCc2ccccc2)CC1,0.7874,3.5396,-7.6,-8.8,seed42
Cc1cc(O)c(C(=O)NCCc2ccccc2)c(C)c1,0.8961,2.8019,-8.0,-8.4,seed42
CN(C(=O)Cc1cccc(Cl)c1)[C@H]1CCC[C@H](S(C)(=O)=O)C1,0.8442,4.128,-7.7,-8.7,seed42
CN(CCc1ccccc1)C(=O)CCS(=O)(=O)Cc1ccccc1,0.7391,2.9558,-7.7,-8.7,seed42
COCC[C@@H](C)C(=O)Nc1cccc(C(=O)Nc2ccc(C)cc2)c1,0.8041,3.2471,-7.5,-8.9,seed42
CC1(C)CCC[C@@H]1NC(=O)C(=O)Nc1ccc(F)c(F)c1,0.8242,3.8293,-7.8,-8.5,seed42
C[C@@H]1C[C@@H](C)CN(C(=O)CCCNC(=O)c2ccc(Cl)cc2)C1,0.8381,3.6371,-7.7,-8.6,seed42
COc1ccc(CNC(=O)c2ccc(-n3cccc3)cc2)cc1OC,0.7503,2.8561,-7.8,-8.5,seed42
COc1ccc([C@@H](CNC(=O)c2ccc(C)o2)[NH+]2CCCC2)cc1,0.8488,4.7709,-8.0,-8.3,seed42
C[C@H]1CCC[C@H](C)C1NC(=O)c1ccc(-n2cccn2)cc1,0.9432,3.9664,-7.5,-8.8,seed42
COc1ccc2nc(NC(=O)CCOc3ccc(Cl)cc3)sc2c1,0.7071,2.8823,-7.9,-8.4,seed42
COC(=O)CC1=NC(=O)C2=C(C(=O)CCC2)[C@@H]1c1ccc(OC)cc1,0.7854,4.2494,-7.8,-8.5,seed42
CNC(=O)c1ccccc1NC(=O)CN1C(=O)N[C@@](C)(C(C)C)C1=O,0.69,3.7506,-7.8,-8.5,seed42
C[C@@H](c1nc(C(=O)NCCC2=CCCCC2)cs1)N1CCCC1=O,0.8019,4.1725,-7.8,-8.5,seed42
C[C@H]1CCC[C@]2(CCN(C(=O)c3ccccc3)C2)C1,0.7504,4.2565,-7.8,-8.5,seed42
COc1ccccc1C(=O)NCCC(=O)NCCc1ccccc1,0.7811,2.6202,-7.9,-8.4,seed42
C[C@H]1CCCC[C@@H]1NC(=O)Nc1ccc(C(=O)NC2CC2)cc1,0.7978,3.5641,-8.1,-8.2,seed42
C[C@H]1CN(c2cccc(C(=O)NCCCn3cccn3)c2)C[C@@H](C)O1,0.8187,3.9796,-7.6,-8.7,seed42
CNC(=O)c1ccc(CNC(=O)N2CCOC[C@@H]2C2CC2)cc1,0.8809,3.6959,-8.1,-8.2,seed42
C[C@H]1CCC[C@H](N(C)C(=O)NCc2ccc(S(N)(=O)=O)cc2)C1,0.8791,3.9118,-8.1,-8.2,seed42
CC1=NC(=O)[C@@H]2C(=C1)NC(=O)C[C@H]2c1ccccc1C(F)(F)F,0.8642,4.7621,-7.6,-8.7,seed42
CC1(C)CCC[C@@H]1NC(=O)N1CCC[C@@H]1c1ccccc1,0.8714,4.0339,-7.9,-8.3,seed42
C[C@H]1CN(c2cccc(F)c2C(=O)NC2CCCC2)C[C@H](C)O1,0.9303,3.9995,-7.9,-8.3,seed42
CNC(=O)NCCC(=O)N1CCC(C(=O)Nc2ccc(OC)cc2)CC1,0.7077,2.9575,-7.9,-8.3,seed42
COCCCn1cc(C(=O)N2CCC(C(=O)NCc3ccccc3)CC2)cc1C,0.6967,3.2533,-7.4,-8.8,seed42
C[C@H]1CN(c2ccccc2)CCN1C(=O)CSc1ccccc1,0.8034,3.3535,-7.9,-8.3,seed42
CC1CCN(C(=O)c2ccn(-c3ccccc3)n2)CC1,0.8405,2.9475,-7.9,-8.3,seed42
CN(C(=O)CCC(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,0.4657,2.9351,-7.9,-8.3,seed42
CN(C)c1cccc(C(=O)N2CCC(C(=O)NCCC(C)C)CC2)c1,0.8624,3.01,-7.7,-8.5,seed42
C[C@@H](CNC(=O)c1ccc(C(=O)N2CCCC2)cc1)n1cccn1,0.9149,3.5446,-7.7,-8.5,seed42
CC(=O)c1ccc(NC(=O)CNc2ccccc2C(C)C)cc1,0.791,2.7782,-7.7,-8.5,seed42
CC1CCC(NC(=O)C(=O)Nc2ccc(C(N)=O)cc2)CC1,0.7359,2.9557,-7.6,-8.6,seed42
COc1ccccc1NC(=O)CNC(=O)c1cccc(Br)c1,0.8586,2.6338,-7.7,-8.5,seed42
CNC(=O)NC(=O)CSc1nnc(COc2ccccc2C)s1,0.7723,3.2706,-7.8,-8.4,seed42
Cc1cc(NC(=O)Cc2ccccc2)ccc1NC(=O)CCC(C)C,0.7778,2.7376,-7.5,-8.7,seed42
CCCOC(=O)CCCNC(=O)c1ccc(-c2ccccc2)cc1,0.5928,2.6875,-7.8,-8.4,seed42
Cc1cc(N2CCN(C(=O)c3ccccc3)CC2)nc(C)[nH+]1,0.8434,3.7632,-7.6,-8.6,seed42
CC1=Nc2nc(NC(=O)c3cccc(Cl)c3)sc2C1,0.9171,3.6345,-7.6,-8.6,seed42
C[C@H]1CCC[C@@H](C)C1NC(=O)NCCc1ccccc1,0.8683,3.9529,-7.7,-8.5,seed42
Cc1cc(C(=O)NCCCC(=O)NCc2ccccc2)ccc1F,0.7679,2.7071,-8.2,-7.9,seed42
Cc1cc([N+](=O)[O-])ccc1NC(=O)CSc1ccccc1OC(F)(F)F,0.448,3.1886,-7.6,-8.5,seed42
COC(=O)c1cc(NC(=O)C(=O)N[C@@H]2CCCC[C@@H]2C)ccc1OC,0.642,3.755,-7.8,-8.3,seed42
COC(=O)Cc1ccccc1NC(=O)c1cccc(C#N)c1,0.8787,2.8547,-8.1,-8.0,seed42
COc1ccc2nc(C)c(C(=O)NCCCC(=O)NC(C)C)cc2c1,0.7574,3.0599,-7.7,-8.4,seed42
COCCCNC(=O)c1ccc(-c2ccccc2)cc1[N+](=O)[O-],0.4837,2.8476,-7.9,-8.1,seed42
Cc1ccccc1C(=O)N1CCCC[C@@H]1c1nc2ccccc2[nH]1,0.7678,3.4318,-8.3,-7.7,seed42
C[C@H]1CCCC[C@@H]1NC(=O)CCNC(=O)CCc1ccccc1,0.8125,3.5367,-7.8,-8.2,seed42
Cc1cc(NC(=O)C(=O)N2CCCC[C@@H]2C(=O)NC2CC2)ccc1N(C)C,0.7879,3.7649,-7.7,-8.3,seed42
C[C@@H]1OCC[C@@H]1C(=O)NCc1cccc(N2CCCC2=O)c1,0.9233,4.0967,-7.8,-8.2,seed42
C[C@@H](NC(=O)CCC[NH+]1CCCC1)c1cccc(-n2cccn2)c1,0.8098,4.8536,-7.9,-8.1,seed42
C[C@@H]1CO[C@@H](C(=O)NCCc2ccccc2)[C@@H](C)C1,0.9036,4.1609,-7.8,-8.2,seed42
C[C@@H](CC(=O)NCCc1ccccc1)c1ccccc1,0.8519,3.0106,-7.7,-8.3,seed42
COC(=O)[C@@H]1CC[C@H](CNc2ncnc3c2c(C)nn3C(C)(C)C)C1,0.8582,4.4318,-7.7,-8.3,seed42
CNC(=O)CCc1cccc(NC(=O)NC[C@@H]2CCCO2)c1,0.7477,3.4688,-7.6,-8.4,seed42
Cc1ccc(OCC(=O)N2CC[C@@H](C)C[C@@H]2C)cc1C,0.8465,3.7383,-7.4,-8.5,seed42
CC[C@@H]1CCc2c(sc(NC(=O)c3cccc(C)n3)c2C(=O)NC(C)C)C1,0.8034,3.8731,-7.9,-8.0,seed42
C[C@@H]1CN(C(=O)c2ccccc2)[C@@H]2CCCC[C@@H]21,0.7405,3.9393,-8.0,-7.9,seed42
CNC(=O)CCNC(=O)NCc1cccc(C(=O)NC2CC2)c1,0.5894,2.9441,-8.0,-7.9,seed42
CN(Cc1ccc(Cl)s1)C(=O)CN1CCN(c2cccc[nH+]2)CC1,0.8133,4.2295,-7.8,-8.1,seed42
C[C@@H]([NH2+][C@@H]1CCCC[C@H]1C(N)=O)c1ccccc1,0.8288,4.9882,-8.2,-7.7,seed42
CNC(=O)N1CC[C@@H](CNC(=O)N2CCC(C(=O)NC)CC2)C1,0.6715,3.7802,-7.7,-8.2,seed42
C[C@@H](c1ccccc1)[NH+](C)CC(=O)NCc1ccccc1,0.829,4.3422,-7.8,-8.0,seed42
CN(C(=O)c1cccc(N2CCCC2=O)c1)[C@@H]1CCS(=O)(=O)C1,0.8275,3.7509,-7.5,-8.3,seed42
Cc1cc(C(=O)N(C)Cc2ccc(C#N)cc2)ccc1[N+](=O)[O-],0.6412,3.0294,-8.0,-7.8,seed42
Cc1cc(N2CCCCC2)nc(SCC(=O)N2CCCC2)n1,0.63,3.1686,-7.8,-8.0,seed42
Cc1ccc(O[C@@H](C)C(=O)Nc2ccc(C#N)cc2)cc1,0.9345,3.1228,-7.7,-8.1,seed42
COc1ccc2nc(SCC(=O)N[C@H](C)c3ccccc3)sc2c1,0.6685,3.3796,-7.5,-8.3,seed42
CCN1C(=O)C(C(=O)C(=O)Nc2ccccc2)=C(C)N=C1C,0.688,3.2272,-7.6,-8.2,seed42
COCCN1C(=O)c2ccccc2N[C@@H]1c1ccccc1OC,0.9221,3.5796,-7.6,-8.2,seed42
CC[C@@H](NC(=O)NCCc1nc(C)c(C)s1)c1ccccc1,0.8522,3.6073,-7.6,-8.2,seed42
C[C@H]1CN(c2ccccc2C(=O)N2CCCC2)C[C@@H](C)O1,0.8382,3.7192,-8.2,-7.6,seed42
Cc1cc(NC(=O)C(=O)NCCc2ccccc2)no1,0.8218,2.9268,-7.6,-8.2,seed42
CCOc1cc(OC)ccc1C(=O)N1CCN(c2ccccc2)CC1,0.8389,2.7625,-7.6,-8.2,seed42
Cc1ccc(/C=N/NC(=O)C2CCCCC2)cc1,0.6442,2.8476,-7.6,-8.2,seed42
COCCN1C(=O)NC(=O)C12CCN(C(=O)c1ccc(OC)cc1)CC2,0.7864,3.7781,-7.4,-8.3,seed42
CCN(CC)C(=O)CN1CCN(C(=O)Nc2ccccc2N2CCCC2)CC1,0.8138,3.13,-7.4,-8.3,seed42
CC[C@@H]1C(=O)NCCN1C(=O)c1ccccc1NC(C)=O,0.8709,3.5641,-7.4,-8.3,seed42
C[C@@H]([NH2+][C@@H](C)c1ccc(F)cc1)c1ccc(F)cc1,0.8699,4.4437,-7.7,-8.0,seed42
Cc1cc(OCC(=O)Nc2ccccc2OCC(F)F)ccc1[N+](=O)[O-],0.5697,3.1541,-7.5,-8.2,seed42
CCC[C@@]1(C)NC(=O)N(CCC(=O)Nc2ccc(F)cc2)C1=O,0.789,3.5808,-7.5,-8.2,seed42
CN(CCCNC(=O)C1CCCC1)c1nc2ccccc2[nH]1,0.8064,3.2599,-7.3,-8.4,seed42
Cc1cc(OCC(=O)Nc2cccc(C#N)c2)ccc1F,0.9383,2.8275,-7.7,-8.0,seed42
CNC(=O)NC(=O)CN(c1ccc(Cl)c(C(F)(F)F)c1)S(C)(=O)=O,0.8195,3.4039,-7.8,-7.9,seed42
CCOC(=O)c1ccc(NC(=O)NCc2ccccc2Cl)cc1,0.8174,2.6553,-7.5,-8.2,seed42
COc1ccccc1C(=O)NC(=S)Nc1ccc(C)cc1,0.8552,2.641,-7.6,-8.1,seed42
Cc1cc([N+](=O)[O-])ccc1NC(=O)C(=O)NC[C@@H](C)C[NH+]1CCCCC1,0.3922,4.8409,-7.7,-8.0,seed42
CC[C@@H](C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)c1nc(C)cs1,0.806,3.8703,-7.5,-8.2,seed42
COC(=O)[C@H]1CCCC[C@H]1NC(=O)c1ccc(C)cc1,0.8621,3.5628,-7.8,-7.9,seed42
CCN1C[C@@H](C(=O)Nc2ccc(C)cc2C)CC1=O,0.9046,3.3491,-7.9,-7.8,seed42
CC1=NN(c2ccccc2)C(=S)N1CC(=O)Nc1ccc(F)cc1,0.7386,3.1849,-7.5,-8.2,seed42
CC(=O)Nc1ccc(NC(=O)C(=O)NC2CCC([NH+](C)C)CC2)cc1,0.5847,3.9285,-7.5,-8.2,seed42
C[C@H]1CCC[C@@H](C)N1C(=O)COC(=O)c1ccccc1Cl,0.805,3.7039,-7.7,-7.9,seed42
COc1ccc(CNC(=O)CCC(=O)Nc2ccccc2)cc1,0.8258,2.5286,-7.3,-8.3,seed42
C[C@H]1CCCCN1C(=O)CN1CCN(C(=O)c2ccncc2)CC1,0.8367,3.5077,-7.2,-8.4,seed42
CNC(=O)c1ccc(OCC(=O)N2CCC(C)CC2)cc1,0.9176,2.803,-7.3,-8.3,seed42
C[C@@H]1OCC[C@H]1C(=O)NCCCn1nnc2ccccc21,0.8435,4.1629,-7.9,-7.7,seed42
CCOc1cc(C(=O)NCCc2ccccc2)ccc1OC(C)C,0.801,2.7176,-7.4,-8.2,seed42
CCC1(CC)CC[NH+](CCC(=O)NCc2ccc(F)cc2)CC1,0.7938,4.3971,-7.5,-8.1,seed42
CN(CC1CC1)C(=O)CCN1C(=O)/C(=C/c2ccccc2)SC1=O,0.7446,3.2394,-7.4,-8.2,seed42
CC(C)C[C@@H](C)NC(=O)N1CCN(c2ccccc2F)CC1,0.9276,3.4271,-7.5,-8.1,seed42
CC(C)c1nnc(NC(=O)c2cccc(C#N)c2)s1,0.9314,3.134,-7.5,-8.1,seed42
CCOC(=O)C1(C)CC[NH+](Cc2ccc(C(=O)NC)cc2)CC1,0.7892,4.4366,-7.8,-7.8,seed42
CN(CC(=O)Nc1ccc(OCC#N)cc1)C(=O)c1ccccc1Cl,0.8612,2.9721,-7.6,-8.0,seed42
CCOC(=O)c1ccc(CNC(=O)N2CCC[C@H](C)C2)cc1,0.8702,3.2671,-7.5,-8.1,seed42
CC(C)CCNC(=O)C1CCN(C(=O)c2cccc(Cl)c2)CC1,0.896,2.8556,-7.3,-8.2,seed42
COc1ccc(NC(=O)CNC(=O)c2ccccc2)cc1OC,0.8556,2.5395,-7.4,-8.1,seed42
CNC(=O)CN1C(=O)C(=Cc2ccccc2OC)C(C)=NC1=O,0.847,3.5305,-8.2,-7.3,seed42
CNC(=O)c1ccc(NC(=O)N(C)CC(=O)N2CCCC2)cc1,0.873,2.9576,-7.3,-8.2,seed42
COc1ccccc1OCC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1,0.8118,2.785,-7.6,-7.9,seed42
CCOc1ccc(C(=O)Nc2ccc(C(=O)NC)cc2)cc1OC,0.8546,2.6359,-7.4,-8.1,seed42
COCCCNC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,0.7553,2.6008,-7.6,-7.9,seed42
Cc1cccc2sc(N(CC[NH+](C)C)C(=O)c3cccc(Cl)c3)nc12,0.7449,3.9716,-7.6,-7.9,seed42
CCN(Cc1ccccc1)C(=O)c1ccnc(OCC(F)F)c1,0.7852,3.2254,-7.6,-7.9,seed42
CN(C(=O)Cn1cnc2sccc2c1=O)C1CCC(C)(C)CC1,0.8677,3.6635,-7.4,-8.1,seed42
CC(C)n1nnnc1SCC(=O)Nc1cccc(-n2cccn2)c1,0.6899,3.3596,-7.4,-8.0,seed42
Cc1cc(OCC(=O)Nc2ccc(C)c([N+](=O)[O-])c2)c(C)s1,0.6739,3.2179,-7.5,-7.9,seed42
C[C@H]1CCCN(S(=O)(=O)CC(=O)NCCc2ccccc2)[C@H]1C,0.8599,3.9653,-7.0,-8.4,seed42
CC[C@@H]1C(=O)NCC[NH+]1Cc1cccc(C(=O)NC)c1,0.6835,5.2602,-7.5,-7.9,seed42
COc1ccc(CC(=O)Nc2cccc(Cl)c2C(=O)[O-])cc1,0.9128,3.1509,-7.4,-8.0,seed42
CCOc1cc(C(=O)NCc2ccc(Cl)cc2)cc(OC)c1OC,0.8279,2.7575,-7.4,-8.0,seed42
O=C(Nc1ccc2c(c1)CCCC2)c1ccc2c(c1)N(C(=O)c1ccccc1)CC2,0.6757,3.0651,-10.0,-12.5,seed123
Cc1cccc(C(=O)N2CCC(C(=O)Nc3ccccc3C(=O)Nc3ccccc3F)CC2)c1,0.571,2.9793,-11.0,-10.3,seed123
Cc1cc(C)cc(C(=O)Nc2nnc(-c3cccc(C(F)(F)F)c3)o2)c1,0.7388,3.1898,-10.2,-10.9,seed123
O=C(c1cccc(NC(=O)C(=O)N2CCC[C@H](c3nc4ccccc4s3)C2)c1)N1CCCC1,0.5992,3.7736,-10.3,-10.6,seed123
CCc1ccc(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C)cc4)no3)C2)cc1,0.6671,3.4921,-9.9,-10.8,seed123
O=C(Nc1ccccc1C(=O)Nc1cc(Cl)ccc1Cl)c1cccc2ccccc12,0.3771,2.8164,-10.3,-9.9,seed123
O=C(Nc1cccc(N2CCCC2=O)c1)c1ccc2c(c1)CCC(=O)N2,0.8941,3.1493,-9.5,-10.5,seed123
Cc1nc(-c2ccccc2)c(C(=O)Nc2cccc(C(=O)NCc3ccccc3)c2)s1,0.4386,2.9619,-9.4,-10.6,seed123
O=C(Nc1ccccc1)c1ccc(C(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1,0.4504,3.0028,-9.4,-10.5,seed123
COc1cc([C@H]2CC(=O)NC(=O)C2=NN2CCN(C(=O)c3ccccc3)CC2)ccc1O,0.7001,4.1666,-9.1,-10.8,seed123
Cc1noc(-c2ccc(NC(=O)c3cccc(OCc4ccccc4)c3)cc2)n1,0.512,2.8995,-9.5,-10.4,seed123
O=C(Nc1ccccc1OCc1ccccc1)[C@H]1CCCN(C(=O)c2ccccc2)C1,0.6329,3.265,-9.6,-10.2,seed123
O=C(Nc1cccc(N2CCCC2)c1)c1ccc2c(c1)C(=O)N(Cc1cccnc1)C2=O,0.6289,3.151,-9.7,-10.1,seed123
O=C(c1cccc2c1OCCO2)c1ccc(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cc1,0.4943,3.3192,-10.0,-9.7,seed123
O=C(Cn1nc(-c2ccccc2)ccc1=O)N1CCC2(CCCCC2)C1,0.8538,3.75,-9.2,-10.5,seed123
O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1C(=O)NCc1ccccc1,0.5092,2.8998,-9.6,-10.1,seed123
O=C(C1CCN(C(=O)c2cnn(-c3ccccc3)c2)CC1)N1CCN(C(=O)c2ccccc2)CC1,0.5863,3.2024,-9.7,-9.8,seed123
CCOc1ccc(C(=O)C2=C([O-])C(=O)N(c3ccccc3)[C@H]2c2ccc(C)cc2)cc1,0.5745,3.8257,-9.4,-10.1,seed123
O=C(Nc1ccccc1C(=O)NCc1ccccc1)c1ccccc1C(F)(F)F,0.6431,2.8145,-9.3,-10.2,seed123
