smiles,qed,sa,egfr,her2
C[C@H]1CC(NC(=O)NCc2nnnn2-c2ccccc2F)C[C@@H]1O,0.7655,4.9127,-7.9,-8.1
COc1cc([C@H]2Nc3c(C(=O)N(C)C)cccc3s2)ccc1OC,0.9179,4.8073,-8.3,-7.7
CS(=O)(=O)c1cc(C(=O)O[C@@H]2CCCC[C@H]2CO)ccc1F,0.8534,4.3278,-8.2,-7.8
Cc1ccc(C(C)C)c[n+]1CC(=O)Nc1cc(C)no1,0.8705,3.9746,-7.7,-8.3
COC(=O)C1(NC(=O)[C@H]2COc3ccccc3O2)CCCC1,0.8552,4.8623,-7.8,-8.2
CCCCc1ccc([C@@H](C)C(=O)N2CCc3nncn3CC2)cc1,0.8488,4.8946,-7.3,-8.7
CC(C)[NH+]1CCC(CNC(=O)c2cccc(C(F)(F)F)n2)CC1,0.8796,4.5691,-7.6,-8.4
O=C(NC[C@H]1CC[C@@H](C(=O)[O-])O1)c1nc(C2CCCC2)no1,0.7968,4.7343,-7.6,-8.3
CNS(=O)(=O)CCCNC(=O)C(c1ccccc1)c1ccccc1,0.7167,4.2563,-7.9,-8.0
CCCCN1C(=O)c2oc3ccc(F)cc3c(=O)c2C1=O,0.8132,4.9436,-7.9,-8.0
COc1cccc(NC(=O)CSc2nc3ncc(Cl)cc3[n-]2)c1,0.7148,5.0000,-7.7,-8.2
C[C@@H](O)CC(C)(C)CNC(=O)N[C@H]1CCCN(c2ccccc2)C1,0.7499,4.2979,-8.1,-7.8
CC(C)OCCS(=O)(=O)/N=C(\[O-])Cn1ncc2ccccc2c1=O,0.5081,4.0563,-7.3,-8.6
CN(C(=O)CCCOc1cc(=O)[nH]c(N)c1)C1CCCCC1,0.7857,4.2565,-7.8,-8.1
C[C@H](NC(=O)CSc1ccccc1)c1ccc(OC(F)F)cc1,0.7674,4.4033,-7.7,-8.2
C[C@H]1Cc2cc(C(=O)N3CCN(C(=O)C4CC4)CC3)ccc2N1S(C)(=O)=O,0.7728,5.0000,-7.8,-8.1
COc1cc(OC)c(/C=C2\C[NH+]([C@H](C)C(=O)N3CCCC3)CC2)c(Cl)c1,0.851,5.0000,-8.2,-7.7
O=C([O-])/C=C/c1cc([N+](=O)[O-])ccc1Oc1ccc(Br)cc1,0.4627,4.2411,-7.9,-7.9
O=C([O-])c1n[nH]cc1-c1ccc(C(F)(F)F)cc1,0.8827,4.1811,-8.0,-7.8
C[C@@H]1CC[C@H]([NH3+])[C@H](c2nc3ccccc3n2C(F)(F)F)C1,0.8639,4.6372,-7.9,-7.9
Cc1nn(C)c(C)c1CNC(=O)[C@@H]1CC(=O)N(C)[C@@H]1c1ccc(Cl)cc1,0.8937,4.8807,-8.8,-7.0
COC(=O)[C@@H](NS(=O)(=O)c1ccc(OC)c(OC)c1)c1ccc(F)c(F)c1,0.7155,4.4065,-7.8,-8.0
COc1cccc(C(=O)Nc2cc(Cl)ccc2OC(C)C)c1OC,0.8395,4.6143,-7.5,-8.3
CC1=NCS(=O)(=O)N1c1ccc(NC(=O)c2cccs2)cc1,0.9359,4.4976,-7.4,-8.3
CCO[C@H](CNc1nc2ccc(C)cc2cc1C(C)C)C(=O)[O-],0.8479,4.3548,-7.9,-7.8
C[C@H](CN1CCOCC1)[NH2+][C@H]1CCN(C)[C@H](c2ccccc2)C1,0.8825,5.0000,-7.5,-8.2
CCCN(CC(C)C)c1ncnc2c1c(C)nn2-c1cccc(C)c1,0.6725,4.8261,-7.7,-8.0
C[C@@H]([C@@H](C)c1cccc(F)c1)N(C)c1[nH+]cccc1Cl,0.835,4.1597,-7.7,-8.0
O=C(CCOCc1ccccc1)N1CC[NH+](C2CCCC2)CC1,0.8018,5.0000,-7.1,-8.6
COc1ccc(F)cc1NC(=O)Nc1ccc(OC(F)F)c(Cl)c1,0.8098,4.4977,-7.5,-8.2
O=C(COc1ccc(Br)cc1Cl)C(=O)Nc1ccc(Cl)cc1,0.7564,4.4397,-7.7,-8.0
COC(=O)c1ccc(NC(=O)c2ccc(CSC(N)=O)o2)cc1,0.813,4.1833,-7.7,-8.0
COc1cc(S(=O)(=O)Nc2ccc(C)cc2)ccc1C,0.9413,4.5874,-7.6,-8.1
Cc1ccc(N(C)C(=O)c2ncccc2OCC2CC2)c(F)c1,0.8467,5.0000,-7.7,-7.9
CCCNC(=O)Nc1cccc(-c2noc([O-])n2)n1,0.8388,4.4848,-7.7,-7.9
C[C@H]1CN[C@@H](c2csc3ccccc23)[C@H](C)N1,0.8082,4.4387,-7.7,-7.9
NS(=O)(=O)[C@H]1CC[C@H](OC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)C1,0.3727,3.9163,-7.7,-7.9
Cc1n[nH]cc1CN(C)Cc1cccc(CN2CCOC2=O)c1,0.8886,4.8782,-8.1,-7.5
COc1cc(NC(=O)c2ccc(OC[C@H]3CCCO3)cc2)cc(OC)c1OC,0.747,5.0000,-7.5,-8.1
CC1CCC(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)CC1,0.7765,4.8759,-7.6,-8.0
CN(Cc1nc(-c2ccsc2)no1)C(=O)c1cc(OC)cc(OC)c1,0.673,4.9734,-7.5,-8.1
COc1cccc(C(=O)Nc2cc(C)cc(Br)c2)n1,0.9424,4.6121,-7.4,-8.2
COC(=O)c1ccc(CN(C)Cc2nc3ccccc3s2)cc1,0.6703,5.0000,-7.8,-7.8
CCc1nnc(CSc2ccc(Cl)cc2C(N)=O)n1N,0.6451,4.2189,-7.6,-8.0
CC(C)C[C@@H]1NC(=O)N(Cc2cccnc2N2CCOCC2)C1=O,0.8248,4.8873,-7.5,-8.1
O=C(NCc1cccs1)NCc1ccc(Cn2cncn2)cc1,0.73,5.0000,-7.6,-8.0
O=C(NCCSc1ccccc1)Nc1cnccc1C(F)(F)F,0.638,4.3645,-7.4,-8.2
CC1([C@](C)(O)c2cn(CC(C)C)c3cccc(F)c23)CC1,0.8839,4.5088,-7.5,-8.0
O=C(NCCc1ccccc1F)[C@@H]1CSCN1C(=O)OC(C)(C)C,0.9033,4.2556,-7.6,-7.9
Cc1cccc(CN[C@H](C)C[C@H]2CCCOC2)c1C,0.8742,4.3464,-7.5,-8.0
CCc1ccsc1CNC(=O)C1CCN(C(=O)C2CC2)CC1,0.9063,5.0000,-7.1,-8.4
C[C@H](NC(=S)N/N=C/c1ccncc1)c1ccc(Cl)c(Cl)c1,0.4965,4.1998,-7.5,-8.0
CCC[NH2+]Cc1ccc(OCc2nn3c(C)ccc3nc2SC)cc1,0.4975,4.7934,-7.7,-7.8
COc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3ccoc3)C2)c(OC)c1OC,0.8184,5.0000,-7.5,-8.0
Cc1ccc([C@@H]2C[C@@H]2C(=O)[O-])cc1OCc1cnn(C)c1,0.8265,5.0000,-7.7,-7.8
COC(=O)C[C@H](NC(=O)c1nc(C)c(C)[nH]1)c1cccc(Cl)c1,0.8228,4.3831,-7.9,-7.6
OCC[NH+](CCn1c(=O)[nH]c2ccccc2c1=O)c1cccs1,0.5926,4.9364,-7.9,-7.6
Cc1nccn1-c1ccc(N2CCC[C@H](C(=O)N(C)C)C2)c(N(C)C)c1,0.8455,4.8981,-7.7,-7.7
C[C@@H]1C[NH+](C)CC[C@@H]1NC(=O)NCCC(=O)NC1CCCC1,0.5606,4.3657,-7.7,-7.7
CCCCOc1ccc(C(=O)Nc2ccccc2N)cc1,0.6277,4.6758,-8.0,-7.4
COc1ccc(C(=O)N2CCCCCCC2)cc1C(F)(F)F,0.8214,4.6415,-7.4,-8.0
CC(C)[C@@](C)(C#N)NC(=O)c1c[nH]c2nccc(Cl)c12,0.9117,4.0513,-7.6,-7.8
CCn1c(C)cc(CN2CCO[C@@H](c3sccc3C)C2)c1C,0.8453,4.8188,-7.6,-7.8
Cc1cc(CN2CCC(NC(=O)NC[C@H]3CCCO3)CC2)no1,0.857,4.9982,-7.6,-7.8
Cc1ccc(C[NH2+]C[C@@H]2CN(C3CCCC3)C[C@H]2C)cc1,0.8821,5.0000,-7.3,-8.1
C[NH+](C)CCCNC(=O)[C@H]1CCCN(C(=O)c2ccc(Cl)cc2Cl)C1,0.7273,4.6442,-7.8,-7.6
Cc1cccc(OC(=O)[C@@H](C)Nc2ccccc2Br)c1,0.6738,4.4707,-7.6,-7.8
COc1cccc([C@@H](C)NC(=O)NCc2ncoc2C)c1,0.8866,4.4292,-7.4,-7.9
Brc1ccc([C@@H]2C[C@@H](CSCc3nc(C4CC4)no3)C2)nc1,0.737,5.0000,-7.5,-7.8
CCc1nn(C)cc1NC(=O)N[C@@H](C)c1ncc(C(C)(C)C)o1,0.9063,4.1273,-7.7,-7.6
[NH3+][C@H](Cc1ccc2ccccc2c1)C(=O)[O-],0.7663,4.8504,-7.7,-7.6
CC(=O)c1cccc(S(=O)(=O)NCC[C@@H](O)c2cccs2)c1,0.7586,4.3239,-7.5,-7.7
CCC[C@@]1(C)CCCN(C(=O)c2cc(S(C)(=O)=O)ccc2C)C1,0.8455,4.2787,-7.4,-7.8
CCCN1CC(=O)NC(=O)C[C@@H]1c1ccc(F)cc1F,0.8595,4.3567,-7.5,-7.7
COc1ccc(OC)c([C@@H](C)NC(=O)N[C@@H]2CC=CCC2)c1,0.8215,4.3997,-7.5,-7.7
NC(=O)c1ccnc(N2CC[C@@H]([NH+]3CCCC3)C2)c1,0.7663,5.0000,-7.3,-7.9
COc1ccc(N2C(=O)OC3(CC[NH2+]CC3)[C@H]2CC(C)C)cc1,0.9251,4.7570,-7.6,-7.6
COc1ccnc(N[C@@H](C)c2cnc(-c3cccs3)nc2)n1,0.7797,4.8861,-7.2,-8.0
C[C@H](Sc1ccccc1)C(=O)N[C@H](C)C(=O)N1CCCCC1,0.8487,4.4580,-7.4,-7.8
C[C@@H]1CN(C(=O)c2cc(F)ccc2C(N)=S)CCC[NH2+]1,0.7696,4.4378,-7.4,-7.7
CCCCN(C)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,0.9414,4.4068,-7.4,-7.7
Cc1nnc(Sc2ccc(NC(=O)NCCN3CCOCC3)c(Cl)c2)s1,0.757,5.0000,-7.4,-7.7
CC[S@](=O)[C@@H]1CCCC[C@@H]1NC(=O)NC[C@@H]1CCC[C@H](OC)C1,0.7781,3.7144,-7.1,-8.0
CC[C@@H](C)NC(=O)c1cccc(Cn2cc(C)cn2)c1,0.9086,4.5653,-7.5,-7.6
Cc1nn([C@H]2CCS(=O)(=O)C2)c(C)c1C[NH2+][C@@H]1CCN(C)C1=O,0.7728,4.5593,-7.6,-7.5
C[NH2+][C@@H]1CCC[C@H](c2ccc(F)c(Cl)c2)C1,0.8214,4.5807,-7.5,-7.6
CN(C)C(=O)C1CCC([NH+]2CCC(CC(=O)[O-])CC2)CC1,0.7287,4.2938,-7.6,-7.5
CCOc1c(Br)cc(C)cc1NC(=O)N1CCOC[C@@H]1C1CC1,0.8607,5.0000,-7.8,-7.3
CCN(C[C@H]1CCOC1)C(=O)N[C@@H]1CCOC2(CCCCC2)C1,0.8648,4.6781,-7.5,-7.6
CCNc1nc(OCC)nc(-c2cccc(I)c2)n1,0.8205,4.1754,-7.7,-7.3
C[NH+](Cc1cccc(C(F)(F)F)c1)Cc1ccccn1,0.91,4.5923,-7.3,-7.7
C[C@H](CSc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,0.843,4.3283,-7.1,-7.9
COc1ccc([C@H](O)c2cc(C)cc(F)c2)cc1OC,0.9314,4.4787,-7.3,-7.7
CCSc1ncccc1C(=O)N1CCC[C@@H](NCCC2CCCCC2)C1,0.7194,5.0000,-7.1,-7.9
COC(=O)c1ccc(N2C(=O)C(O)=C2C=C(Cl)Cl)cc1OC,0.8503,3.9894,-7.4,-7.6
CCC[NH2+][C@@H](c1ccn(Cc2cccc(Cl)c2)c1)[C@@H]1COCO1,0.8445,4.9214,-7.6,-7.4
CC[C@H](C)NC(=O)c1cnc(Cc2ccc(Cl)cc2)o1,0.9181,4.4471,-7.2,-7.7
CCOCc1ccc(NC(=O)[C@@H](C)NC(=O)c2cccs2)cc1,0.8188,4.5101,-7.0,-7.9
O=C(NCc1ccn(Cc2ccccn2)n1)[C@@H]1CCCO1,0.8941,5.0000,-7.3,-7.6
CC(C)(C)N1C[C@H](C(=O)N2CCN(c3nccs3)CC2)CC1=O,0.82,4.7884,-7.3,-7.6
COCCOc1ccc(CN2CCS(=O)(=O)[C@H]3CCCC[C@@H]32)cc1,0.7344,4.6932,-7.3,-7.6
COc1cc(Cl)ccc1C(=O)N1CCC([C@@H](C)C(C)C)CC1,0.8165,4.5009,-7.1,-7.8
C[C@@H](O)[C@@H]1CCC[NH+](Cc2c(O)cc(Cl)c(Cl)c2F)C1,0.7454,4.2126,-7.8,-7.1
Cc1nn(Cc2ccccc2)c(C)c1/C=C\CC[NH2+]C(C)C,0.7837,4.2616,-7.3,-7.6
COc1ncc(Cl)cc1S(=O)(=O)[N-]c1ccc(N)cc1F,0.8693,4.4254,-7.3,-7.6
CC(=O)N(c1ccccc1)c1nc(-c2cc(OC)c(OC)cc2OC)cs1,0.6253,4.9577,-7.6,-7.3
CC[C@](C)(NC(=O)CCn1cnc2ccccc21)C(=O)[O-],0.8363,4.3376,-7.4,-7.4
Cc1ccc(OC[C@H](O)Cn2cnc3[nH]ccc23)cc1,0.7468,4.7927,-7.3,-7.5
Cc1cccc(C[NH2+]Cc2c(C)nn(C)c2Cl)c1C,0.9147,4.3138,-7.3,-7.5
COc1ccc([C@H]2COCCN2Cc2nnn[n-]2)cc1OC,0.7856,5.0000,-7.5,-7.3
CN(Cc1ccc(Br)cc1)C(=O)C[C@@H]1CCOC1=O,0.7982,4.2880,-7.3,-7.5
CCCCCn1c(=O)[nH]c(=O)c2cc(Cl)c(OC)cc21,0.8625,4.4233,-7.5,-7.3
CCC[C@@H]1C[C@H]1/C([O-])=N/S(=O)(=O)c1cccc(F)c1,0.6102,4.2152,-7.4,-7.4
CCOC(=O)[C@H](NC(=O)[C@@H](C)c1ccsc1)c1c(C)nn(C)c1C,0.8138,4.1549,-7.5,-7.2
C=C(C)C=C(C)C(=O)c1cccc(F)c1F,0.433,3.2418,-7.3,-7.4
COc1ccc(OC)c(/C=C\C=C2\CCCCCN2)c1,0.9056,3.9850,-7.4,-7.3
C/C=C/CS(=O)(=O)Cc1nc(-c2ccc(F)cc2)cs1,0.7947,3.8606,-7.0,-7.7
CCCCN1C[C@@H](C(=O)Nc2ccccc2OCC2CC2)CC1=O,0.7968,5.0000,-7.0,-7.7
CC[C@@H](CC(=O)N[C@H]1CCCC[C@@H]1SC)c1ccccc1,0.8458,4.1993,-6.9,-7.8
CC(C)C[C@H](C[NH3+])C(=O)N1CCN(c2cccc(Cl)c2)CC1,0.899,4.5352,-7.3,-7.4
CNS(=O)(=O)Cc1ccc(C(=O)N2CCC[C@H](O)C2)cc1,0.8388,4.3382,-7.5,-7.2
COc1ccc(/C(C)=N/NC(=O)c2cccnc2)c(OC)c1OC,0.6492,4.3914,-7.1,-7.6
[NH3+][C@H]1CCC[C@@H]1NC(=O)NCCc1ccccc1F,0.7421,4.5856,-7.0,-7.7
CSC1(CNC(=O)Nc2ccc(F)cc2F)CCOCC1,0.8976,4.1558,-7.2,-7.4
Cc1ncccc1CN1CCC[C@H](Cc2[nH]cc[nH+]2)C1,0.9241,5.0000,-7.4,-7.2
CC[C@@](C)([NH3+])C(=O)Nc1cnc2[nH]nc(C)c2c1,0.742,4.3337,-7.4,-7.2
CCC(CC)C(=O)Nc1cc(NC(C)=O)c(Cl)cc1Cl,0.8491,3.8940,-7.1,-7.5
C[C@H](Nc1nnc(S(C)(=O)=O)c(=O)n1C1CCCC1)C(C)(C)C,0.8993,3.8917,-7.3,-7.3
COC(=O)C1=C(C)N([C@@H](C)C(=O)[O-])[C@@H](c2ccc(O)cc2)C2=C(CC(C)(C)CC2=O)N1,0.6946,4.5735,-8.0,-6.5
O=C([O-])C1CN(c2nc3cc(Cl)ccc3s2)C1,0.8187,5.0000,-7.1,-7.4
O=C/C(=C\c1ccco1)c1n[nH]c(=S)n1-c1ccccc1,0.4559,4.2539,-7.2,-7.3
CN(C(=O)[C@H]1CC(=O)N(C2CC2)C1)c1ccccc1,0.827,4.9755,-7.2,-7.3
COC(=O)COc1ccc(C[NH+]2C[C@@H](C)[C@@H](C)C2)cc1,0.8139,4.6543,-7.4,-7.0
CC[C@H](C)SCC(=O)Nc1cnn(-c2ccccc2F)c1,0.8885,4.3510,-6.9,-7.5
C[C@H]1CCCN(S(=O)(=O)c2cc(Br)ccc2C(=O)[O-])C1,0.8116,4.4471,-7.0,-7.4
CCOc1ccc(O[C@H]2CC[C@@]([NH3+])(C(=O)[O-])C2)c(OC)c1,0.7809,4.5689,-7.4,-7.0
Cc1n[nH]c(C2CC[NH+](C[C@@H]3CCCCO3)CC2)n1,0.8339,4.7586,-6.9,-7.4
CCC[C@H]1CN(C(=O)Cc2ccc(OC)cc2OC)C[C@@H](C)O1,0.8081,4.4574,-7.0,-7.3
CCC(CC)[C@H](NC(=O)NC[C@H]1CN2CCC[C@@H]2CO1)C(C)C,0.7564,4.0561,-6.8,-7.5
O=C(Nc1ccc(F)cc1)C[C@@H]1CCCCO1,0.8774,4.5882,-7.3,-7.0
Cc1ccc(NC(=O)C(=O)N[C@@H](C)CCCO)c(Br)c1,0.7156,3.7998,-7.1,-7.2
CCOC(=O)c1cnn(-c2cccc(F)c2)c1N,0.8415,4.5134,-7.3,-7.0
CCC(CC)[C@@H](O)[C@@H](C)C(=O)Nc1ccc(Cl)cc1,0.836,3.6887,-7.1,-7.2
COCCN(Cc1ccco1)c1cc(=O)[nH]c(C(C)C)n1,0.8459,4.1517,-7.1,-7.2
CC[C@H](C)CO/N=C(/N)C/C=C/c1ccccc1,0.455,3.2706,-6.9,-7.4
CCc1nn(C)cc1/C=C/C(=O)OCc1c(C)noc1C,0.6239,4.0851,-7.1,-7.2
C[C@@H]([NH2+]CCC(=O)NCC(F)(F)F)c1ccc2c(c1)OCO2,0.8255,4.4671,-7.1,-7.1
CC(C)N(C(=O)CN1CCN(C(=O)[C@H]2C[C@H]2C)CC1)C(C)C,0.7716,4.1224,-7.0,-7.2
COCc1cc(NC(=O)C(=O)N(C)Cc2ccncc2)no1,0.821,4.2748,-6.7,-7.5
COCc1ccc(C(=O)Oc2ccccc2C=O)o1,0.4691,4.2796,-7.1,-7.1
Cc1cccc(C(=O)Cn2ccc([C@H](C)O)n2)n1,0.8292,4.3001,-6.7,-7.4
COc1ccccc1N1C(=O)NC(=O)[C@@H](c2ccc(O)cc2)[NH+]1CC(C)C,0.7475,5.0000,-7.9,-6.2
O=S1(=O)CCN(c2ccc([N+](=O)[O-])c(NC3CC3)c2)CC1,0.6673,4.7786,-7.1,-7.0
OCC[NH+]1CCN(c2ccccc2N)C[C@H]1C[C@H](O)c1cccs1,0.5745,4.7970,-7.5,-6.6
C[C@@H]1C[NH+]([C@@H](C)CCCO)c2cc(F)ccc2C1,0.8373,4.4558,-7.1,-7.0
CCc1nn(C)c(Cl)c1CN1CCC[C@@H]1[C@@H]1CCC[NH2+]1,0.9103,4.7661,-7.1,-7.0
C[C@@H](NC(=O)c1ccc(Br)cc1O)C(C)(C)C[NH+](C)C,0.7573,3.6648,-6.8,-7.2
C[C@H](OC(=O)Cc1ccc(S(C)(=O)=O)cc1)C(=O)[O-],0.664,3.7444,-7.1,-6.9
C[C@@H]1CN([C@H](C[NH3+])c2ccc3ncsc3c2)C[C@@H](C)O1,0.9364,4.9005,-6.9,-7.1
CC[NH+](Cc1c(Cl)ccc2ccsc12)CCN1CCOCC1,0.8693,5.0000,-7.1,-6.9
Cc1cccc([C@@H](C(=O)[O-])N2CCOCC2)c1,0.7451,4.5789,-6.9,-7.0
Cc1cc(S(=O)(=O)N(C)C)cc(NCC(C)C)c1Cl,0.9096,3.6605,-7.1,-6.8
CCC[C@@H]1CN(Cc2ccccn2)CC[NH+]1CC(C)C,0.8518,4.5691,-7.0,-6.8
C/[N+](=C\[O-])c1ccc(-c2nnc([S-])o2)cc1,0.3236,4.1218,-6.9,-6.9
C=CCN1CCCC[C@@H]1c1cncn1-c1cccc(F)c1,0.7982,4.7964,-7.6,-6.2
CC(C)CCC(=O)N1CCC[C@H]1Cn1cncn1,0.799,4.2676,-6.8,-7.0
O=C(CO[C@H]1CCS(=O)(=O)C1)c1cn2ccsc2n1,0.7799,4.6024,-6.9,-6.9
C[NH+](Cc1csc(Br)c1)C[C@H]1CCCN(S(C)(=O)=O)C1,0.8317,4.2772,-6.6,-7.2
COC(=O)CCC[C@@H]([NH3+])c1nc2ccccc2n1C(F)F,0.8297,4.3027,-6.8,-7.0
C[C@@H](c1ccco1)N(C)C(=O)NCCc1ccn[nH]1,0.8645,4.1700,-6.8,-6.9
CCS[C@H](C)C(=O)N1CCCC[C@@H]1CC1C(C)(C)C1,0.7613,3.8839,-6.7,-7.0
CCOC(=O)c1c(C)noc1-c1ccccc1,0.762,4.5047,-6.7,-7.0
CN1[C@H]2CC[C@@H]1CN(C(=O)NC(C)(C)CC(=O)[O-])CCO2,0.7495,3.9865,-7.1,-6.6
CCCCNS(=O)(=O)c1cc([N+](=O)[O-])ccc1C,0.4869,3.7105,-6.7,-6.9
C[C@@H](NC(=O)CSc1nnnn1C)c1ccc(Cl)s1,0.8526,4.2478,-6.7,-6.9
C=CCNC(=O)NC(=O)CSc1cccc(OC)c1,0.6157,3.7113,-6.9,-6.7
C[NH+](C)CC[C@@H]1COC[C@@H](C(=O)N2CCCCC2)N1,0.681,4.1393,-6.3,-7.3
COCCCNC(=O)c1cc2c(=O)ccn2c(C)c(C)n1,0.8351,4.4067,-6.7,-6.8
O=C(N[C@H]1CC(=O)N(CC2CC2)C1)c1sccc1Br,0.9117,4.9250,-6.6,-6.9
CCC(=O)Nc1cc(C(=O)OC)ccc1F,0.7998,4.0306,-6.8,-6.7
CCN(CC(C)(C)C#N)C(C)(O)[C@@H]1CCOC(C)(C)C1,0.7878,2.9265,-7.0,-6.5
C=CCCC(=O)Nc1ccc([C@H]([NH3+])C(C)C)cc1,0.7456,3.8343,-6.7,-6.8
O=[N+]([O-])c1cc(-c2nnco2)ccc1Cl,0.5785,4.0964,-6.7,-6.8
O=C(CCc1ccc(F)cc1)NCC1CC1,0.8117,4.6504,-6.7,-6.7
[NH3+][C@H]1C=C(c2ccc(Cl)cc2)CC1,0.7097,4.3716,-6.7,-6.7
C=CCOC(=O)[C@H]1[C@@H](C(=O)OC)[C@@H](C)CN1Cc1ccccn1,0.5836,4.1808,-6.5,-6.9
CC[C@@H](C)NC(=O)NN(C)Cc1ccc(OC)cc1,0.7748,3.6444,-6.7,-6.6
Cc1ncsc1CN1CCC(C[NH+]2CCCC2)CC1,0.8983,5.0000,-6.7,-6.6
N#Cc1csc(CN2CCC[C@H](C(F)(F)F)C2)c1,0.8262,4.1263,-6.5,-6.7
CCCNC(=O)CN(C)C(=O)C1CCC(C)CC1,0.813,3.7120,-6.6,-6.6
COC[C@@H]1CCCN1C(=S)Nc1cccc(Cl)c1,0.8621,4.4403,-6.8,-6.4
CC(C)=CC[NH+](CC1CC[NH2+]CC1)C1CCC1,0.6457,4.2538,-6.6,-6.5
CC[C@@H](C)[C@@H](NC(=O)N1CCC[C@H]1CO)C(=O)[O-],0.682,3.6433,-6.6,-6.5
CC(C)C[C@H]1COCCN1C(=O)CSCC(F)(F)F,0.7812,3.3755,-6.5,-6.6
CC[C@H](CSC)NS(=O)(=O)c1cc(F)ccc1C,0.8759,3.5499,-6.5,-6.6
Cc1cc(S(=O)(=O)CCl)cc([N+](=O)[O-])c1C,0.4757,3.3796,-6.5,-6.6
C[C@H]1OCC[C@H]1/C([O-])=N/S(=O)(=O)C[C@@H]1CCCO1,0.5184,3.7059,-6.5,-6.6
CCOCCSc1nnc(-c2ccccc2)o1,0.5825,4.2951,-6.1,-6.9
CNc1cc[nH+]c(N2CCC(OCC)CC2)c1,0.8617,4.5013,-6.3,-6.7
Cc1cccc(C(=O)Cl)c1C(F)(F)F,0.6659,3.5929,-6.3,-6.7
CC[C@H](NC(=O)N1CCC(O)(C(=O)[O-])C1)C(C)=O,0.6203,3.4367,-6.4,-6.6
C[NH2+]C[C@H](C)C(=O)NCc1ccc(OC)c(C)c1,0.771,4.0708,-6.5,-6.5
C[C@@H]1CCCC[C@@H]1[NH2+]C[C@@]1(C)CCCO1,0.7568,4.0359,-6.4,-6.4
CN(C)/C=C/C(N)=[NH+]\Cc1c(Cl)cccc1Cl,0.6348,3.5532,-6.4,-6.4
Nc1cc(I)ccc1C(=O)OCCOCC1CC1,0.366,4.2789,-6.0,-6.8
CC[NH2+][C@H]1CC[C@@H](c2c(CC)cccc2OC)C1,0.8509,4.5666,-6.1,-6.6
CCOC(=O)[C@]1(NC)CCC[C@@H]([NH+](CCC)CC2CC2)C1,0.6607,4.1446,-6.2,-6.5
CNC(=O)c1cnc(SCC(=O)NCC(C)C)n1N,0.497,3.5356,-6.3,-6.4
COCCNC(=O)c1cccc(C(F)(F)F)n1,0.8209,3.9039,-6.4,-6.3
CCCCCC[C@@H]1C(=N)CC(C)(C)C1,0.6282,2.9454,-6.4,-6.2
O=C([O-])COCCNC(=O)OCc1ccccc1,0.6718,3.9135,-6.2,-6.4
CO/N=C(/N)c1ccc(S(C)(=O)=O)cc1,0.4597,3.4087,-6.4,-6.1
C=CCN(CC=C)c1nc(-c2ccco2)cs1,0.7295,3.9763,-6.3,-6.2
Cc1n[nH]c(COCC(=O)NCC(Cl)(C)C)n1,0.7405,3.3267,-6.0,-6.4
COC(=O)c1c(C)nc(SCC(N)=O)nc1C,0.4768,3.6497,-6.2,-6.1
Nc1[nH]nc([C@@H]2CCS(=O)(=O)C2)c1N,0.5837,3.5804,-6.1,-6.2
C[C@H]1OCC[C@H]1C(=O)N1CCCC[C@H]1C,0.6618,4.1839,-6.3,-6.0
COCCN1CC[NH+]([C@H]2CCCC[C@@H]2O)CC1,0.6744,4.4241,-6.3,-5.9
COC(=O)[C@H]1CN(Cc2cncn2C)CCO1,0.6833,4.2799,-6.2,-5.9
COCCC(=O)N[C@H](C)Cc1c(C)cn(C)c1C,0.8376,3.7184,-6.2,-5.9
CN(CC#N)Cc1ccc(C2CC2)cc1,0.6982,4.1748,-6.2,-5.9
CC(C)N(CC(F)F)C(=O)N1CCC[C@@H]1C(=O)[O-],0.7323,3.4113,-5.8,-6.3
NC(=O)c1cn2c([nH+]1)CC[C@@H](SCCCF)C2,0.7944,3.9228,-6.3,-5.8
CCC[NH2+]Cc1ccc(OC/C(CO)Cl)cc1,0.5427,3.5860,-6.0,-6.0
CC(C)(C)[NH2+]Cc1nc2c(s1)CCC2,0.789,4.2635,-5.9,-6.0
C[NH2+][C@@]1(CO)CC[C@@H](OC2CCC2)C1,0.6725,4.1167,-6.1,-5.8
C[C@@H](Cn1cncn1)NC(=O)N[C@H]1CCOC1,0.7592,4.2400,-5.8,-6.1
CNc1ncc(CN2CCO[C@H](CC)C2)s1,0.8719,4.2205,-5.8,-6.0
COC(=O)c1nnnn1CCOC(C)C,0.6359,3.5208,-5.9,-5.8
COc1cc([C@H]([NH3+])CO)ccc1C,0.7051,4.0190,-5.7,-5.8
CN(C)c1[nH+]c(N)c(C#N)cc1Cl,0.7199,3.5571,-6.0,-5.5
O=C(c1ccco1)N1CCOCC1,0.6417,4.5168,-5.8,-5.5
COc1c(Br)cc(Br)cc1C(=O)[O-],0.8333,3.8882,-5.6,-5.7
COC(=O)C(C)(C)C(=O)C(F)(F)F,0.496,2.4078,-5.7,-5.4
CCC[NH2+][C@@H]([C@H](C)CC)[C@@H]1CN(C)CCO1,0.7265,3.5002,-5.5,-5.6
