smiles,egfr,her2,qed,sa
CNC(N)(O)C1=C(C(N)=O)C(N)=C(SC#N)C(C(=O)C(=O)F)=C1C(N)=O,-7.50,-7.50,0.0575,4.3400
COC1=C(CN)C=C(C)C(C2=CC=C(C=O)C=C2)=C1C1=C(O)C(=O)C=N1,-7.50,-7.50,0.8074,3.0009
CCC(O)C1=CC(C2(CF)CC=CN2)=C(N)SC1(O)C(F)C(C)CC=O,-7.50,-7.50,0.4757,5.8492
CNC1(N=O)N=CC=C(C)N1CC1(NC)C=CC(=O)N(C)C1(O)C1=CCCC1=O,-7.50,-7.50,0.5269,5.5269
CCOc1cc(N)c(C2=C(C)CCC2=O)c(Cl)c1C(CC)=C1C(NC)=CC(C)=CN1C(C)C,-7.50,-7.50,0.4578,3.8712
CC1=C(N)C=NN(c2c(CN)c(C3=CCCO3)c(C(N)=C=O)c(C=CO)c2OCO)C1,-7.50,-7.50,0.2412,4.6938
C#CC1=CC(C=O)=C(C)C(C2=CC(N)C=C(N)N2C)(N2C=CC=CC2)C1F,-7.50,-7.50,0.5848,5.6380
CNC1(C2=C(C(F)(OC=O)C(N)NN)C(C)=C(C)C(N)C2=O)NC=CC(OC)=C1N,-7.50,-7.50,0.0981,5.6670
CCCC1=C(NCC)C(C)=C(C2=CC=CN=C2)C(C2(N)C=CC(=O)N2)=N1,-7.50,-7.50,0.7439,3.8592
CC1=C(C)C(C2=C(O)C(O)=C(C=O)C(C)=C2N)=C(C#N)C(C(O)S)=C1F,-7.50,-7.50,0.1399,4.0944
CC1C(=O)C1(O)C1=C(N=O)C(C(=O)S)=C(Cl)C(O)=C1C1=C(N)C=NC=C1,-7.50,-7.50,0.4613,4.3415
CC1=C(N(C)C2(N)CN2)CC(C2=CC=CC=C2)(C2=C(C)C=CC=C2)C=C1,-7.50,-7.50,0.6567,3.9667
COC1=C(C(=O)C2C=CNC2)C(O)=C(F)C(c2ccc(NCN)nc2)N1C,-7.50,-7.50,0.5505,4.6277
CCN(C)C1(CC2=C(C(O)(O)S(C)=O)C(F)=C(C)CC2=O)NC=CC(C)=C1C(C)C1=CCCC1,-7.50,-7.40,0.3534,5.5002
CNC(O)C1=C(F)NC(O)(C2=C(N)C(C=O)=CC=C2O)C(N)=C1S(N)=O,-7.50,-7.40,0.1224,5.0909
CC1=CC(C)(C2CC2)C=C(O)N1C1(F)C(C)=C(C)C(C)=C(C)C1(C)N(C)S,-7.40,-7.40,0.4617,5.1759
CNC1=CC(C(CO)C2(C)C=CCS2)=C2SC(C)NC(C=O)=C2C1(N)C=O,-7.40,-7.40,0.3827,5.9841
CC1=NC(C(=O)C(C)(O)N(C=O)C=O)=C(C2=CCNC=C2)C(CN)N1C,-7.40,-7.40,0.3864,5.1337
CC(O)C(=O)C1=C(C(N)=O)C(N)=C(C(N)(O)Cl)C(N)=C1C1=C(NO)C=C(O)C1=O,-7.40,-7.40,0.0632,4.7304
CC1=C(C2=CSC(O)=C2N(C(=O)F)C2=CC=CC=C2)C=CC(O)=C1[SH]=O,-7.40,-7.40,0.3432,3.6605
CNCC(F)C(C)C1(N(C)C)C=C(NC)C(=O)C(C2=CC(F)=CC2=O)=C1,-7.40,-7.40,0.7153,5.0007
CCC(C)(CN(C=O)C1=C(N2C(C)=C(F)CC(S)=C2N)NC(=O)CO1)C(C)(O)NC1(C)CC(N)=C(C=N)C1,-7.40,-7.40,0.0933,5.7759
CC=C(ON)C(NC1=C(Br)C(=O)C(N)=CC1N)(C(=O)C1=C(N)C(C)C(=O)C(O)=C1)N1CC=NC1,-7.40,-7.40,0.1753,5.8149
CNC1(C2=C(C(C)CO)OC(C)=C(C(=O)N(C)C(=O)O)C2OC)CC=C(C)C1,-7.40,-7.40,0.5916,4.8413
COC1=CC(OC)(C(=O)F)C(N)(N)C(C2(N)CC(O)=C(C)C(C)C2)=C1F,-7.40,-7.40,0.4297,5.2305
CNC(=O)C(=O)N(C)C1=C(N2C(C)=C(C)CC(N)=C2O)C(C2(Cl)CC2)=CC(C=O)=C1C1=CC=CC=C1,-7.40,-7.40,0.3150,3.7928
CC1=C(Cl)C(S)=C([SH]=O)C(O)C1(O)C1(O)CC(C)C=C(C2=CC=CC2)N1C,-7.40,-7.40,0.4439,5.7531
CC1=CCC(C)(C)C(C=O)=C1C1=C(NC2CC=CC2)C(N(C)C)=C(O)C(C)N1,-7.40,-7.40,0.4990,4.4431
CC1=CC2NCC=C2C(C)=C1c1c(O)c(CN(C)C)c(S)c(F)c1C(=O)O,-7.40,-7.40,0.5945,4.3319
CCC(NC)C(C)(F)C(C)C(C)c1ccc(O)c(C2=NN(C=O)CC2)c1S,-7.30,-7.40,0.4644,4.9506
CCCc1c(C2(C)N=C(C(C)N)CN2C)ncc(C)c1C(C)(C#N)C(C)N,-7.40,-7.30,0.7998,5.0081
CNC1=NCC(C2=C(NC)CC(C=O)=C(O)S2)(C2(Cl)C=C(C)CC2)C(O)=C1,-7.40,-7.30,0.3231,5.3400
CCC(C)C1=C(CC2=C(N(C#N)C3=C(C)C(OC(C)=O)=NC(N)=N3)C(C)C(=O)O2)N(C)C(C)C=C1S,-7.20,-7.50,0.2402,5.2617
CC(=O)N(C)C(F)(N=O)C1=C(OC2=CCC=N2)C=C(C)C=C1C=[SH]C=O,-7.40,-7.30,0.2594,4.9931
CC(N)C1(C(N)=O)C(C2=NC(C=O)N=C(N)O2)=CC(N)=C(C2=CC=CC2)C1(C)S,-7.40,-7.30,0.3066,5.7475
CC1=CC(O)=CC(CN(C)C)(N(C)C(=O)C2(O)C=CC(=O)C(C)=C2C)S1,-7.30,-7.30,0.7788,4.8592
CC(=O)c1nccc(C(=O)C2=CC3(N(C)C)C=CCC3(S)C(C=O)=C2)c1C,-7.30,-7.30,0.3671,4.7608
CC1=C(C2=CC(N)=CC=C2C2=C(C3(Br)CN3)S(=O)C(N)=CC2)C=CC=C1,-7.30,-7.30,0.3004,4.1904
CC(=O)NC(N)C1(C)SC(Cl)(C2=CC=CC2)N(C)NC1C1=CC=CC=C1,-7.30,-7.30,0.4173,4.7542
CCCC1(C2(N)C(O)=COC(Cl)=C2CC)C=C(N)C(=O)C(C2=CNCC2)=C1N,-7.30,-7.30,0.4719,5.2322
CC1=C(C2=CCCC2)C(C(=O)F)(C(N)N)C(N)C(O)=C1C(=O)C(N)(O)CN,-7.30,-7.30,0.2093,5.1063
CC1=CC(N)(O)C(N)(NC2=C(N)C(=O)C(C(=O)O)=C2C(C)NC(C)C=O)C(N)=C1N,-7.30,-7.30,0.1112,5.3685
CCCC(N)(N)CNC1=C(N)C(C2=C(N)C(N)=C(N)C(=O)C2)=C(N)[SH]1C,-7.30,-7.30,0.1878,5.1424
CC(=O)C1=C(O)C(N)=C(ON)C(N)=C1C1(CN)C(=O)CC(=O)C(F)=C1N,-7.30,-7.30,0.0942,4.4178
CC1(C2=CCC=CO2)CC(CCN)=NC=C1C1=CC(OCCl)=NC(Cl)=C1F,-7.30,-7.30,0.5380,4.7867
CC1=C(N)C(C2=CC(C(O)OC=O)=C(O)C(N)=C2N)=C(C)C(CN)C1=O,-7.30,-7.30,0.1795,4.6771
CCN1CC(NC)=CC(C2=C(C3=C(C)C=CC(C(C)C(C)O)=C3C3CO3)C(=O)C(=O)C=C2)=N1,-7.30,-7.30,0.3777,4.7915
CC(=O)NC1(F)C=C(N)C(C2=CCC=C(N)C2=O)=C(N2COC2CO)C1=O,-7.30,-7.30,0.4468,5.0796
CC(CC1=C(O)C(C2(F)OC(CCl)S2)=C(C(=O)ON)C(N)=C1N)C(N)=O,-7.30,-7.30,0.1955,4.9455
COc1c(CCl)cc(CSC)c(NSC)c1C1=C2CCC=C2C(C2C=CC=CN2N)=C(F)O1,-7.30,-7.30,0.2445,4.7677
CC1=NN=C(N(C)C2=C(NC=O)C(N)=C(OC(C)(N)O)C(C)(Br)O2)C=C1,-7.30,-7.30,0.2804,4.7883
C=C1C(C2=C(C(C)(C3=C(CF)CC(C)C(C)=C3)N3CN3)C=CC(=O)C2)=C(N)C(C)=C(C)C1C,-7.30,-7.20,0.5549,5.5444
C=C(N)OC(=O)c1c(N)cc(N(C)N)c(C2(OC=O)CC(N)=CN2)c1CC,-7.30,-7.20,0.1075,4.8589
CNC1=C(C(C)(CN)Oc2c(OCN)ccc(C3=CCCN3C)c2N)NC(CN)=C(N)O1,-7.20,-7.30,0.1902,4.6280
CC1=C(C2=C(C)C(N3C=CCC=C3S)=C(C)C(N)=C2)C(C2(CO)C(N)=CC=C2O)=C(C(=O)CF)N=C1,-6.70,-7.80,0.2220,4.7906
C=C1C=CCN1C1(C2=C([SH]=O)C(F)=C(N)C=C2C(C)=O)C=C(C)CC=N1,-7.20,-7.30,0.3683,5.0842
CC#CC1=C(S)S(=O)C(C2=CSCC2)=C(c2ncc(OCC)c(C)c2NC)C1,-7.20,-7.30,0.5130,4.7538
CCC1=CN(C2=C(C(C)O)C(C(C)C=O)C(O)=C(C(=O)CCl)C2(C)CC)CC1,-7.30,-7.20,0.4653,5.0982
NC1=CC(CO)C2(C3(CBr)C=COC(CO)=N3)C(=C1)C=NC=C2N1CC=CC1,-7.20,-7.20,0.4347,5.7428
CC(=O)C(F)(NCN)c1cc(C(C)C)cc(C)c1N1CCC(CN(C)C)=C1C,-7.20,-7.20,0.5263,4.0109
COc1c(O)c(C)c(C(=O)N2CCC(C)=C2CC(CN)CN=O)c(O)c1O,-7.20,-7.20,0.3217,4.0707
COC(N)C(=O)c1c(C)nc(C(=O)C2=C(C(O)F)COC2)c([SH]=O)c1CCO,-7.20,-7.20,0.2291,5.1051
CC(=O)N1C(N)=C(C)C(C2(N3C=CC(C)C(O)=C3C)C=NCC2)=C(N)C1(S)Br,-7.20,-7.20,0.2833,5.4790
CNc1ccc(CC2(C)C(C(N)(N)F)=NNC(C(C)O)=C2C2CC=CC2)cc1,-7.20,-7.20,0.2925,4.3900
CCC1=C(C)CC(ON)(C2=C(C(F)OC)C(CC)N(C(N)CC)C(CN)=C2)C1,-7.20,-7.20,0.4092,5.4156
C=NC1(C2(C)N(C)C=C(N)C3=C(C4=CCCC4)C(C)C=CN32)C=COC(C)=C1C,-7.20,-7.20,0.7158,5.5354
CC1=CC=NC(C2=CC(=O)C(O)(C(=O)F)C(C)=C2N(C)C)(C2CC=CC2)N1,-7.20,-7.20,0.4461,4.9548
CC(=O)C(=O)C1=C(C(N)=C=O)C(C2=C(C)N=C(O)C=C2)=C(O)N=C1C=O,-7.20,-7.20,0.3013,3.8340
CCC1(C2=CC(C(=O)C(C)=O)=C(OC(C)(C)Br)C(OC)=C2)NC(=O)N1C,-7.20,-7.20,0.4106,3.9527
CCNC1=C(O)C(O)(N2CC(N)=C(O)C2)N(C(=O)F)C(C(CO)C(C)=O)=C1C,-7.20,-7.20,0.2649,4.9317
CC=C1C(CN)=C(CO)C(C)=C(c2c(O)cc(C(=O)F)cc2N2CC=NC2)N1C,-7.20,-7.20,0.6550,4.1833
CCCC(CF)(NC)N1C=C(C2(C)NC(C)=NO2)N=C(CCN)C1(O)Cl,-7.20,-7.20,0.3659,5.6078
CNC1=CC=CC(N(C2=NC=CC(N)=C2C=O)C2=C(C(=O)N(C)S)CN(C=CO)N=C2C)=C1,-7.20,-7.20,0.2781,4.0979
CC1=C(N)C(NO)=C(N2CN=C(OC3(C)CO3)C(CF)=C2C)C(N)=C1C,-7.20,-7.20,0.3672,4.6448
C=C(N)CNC(N(CC)C(=O)C(=O)C12N=C(O)OC1(O)[SH]2N)(C(C)(C)O)C(N)(O)O,-7.20,-7.20,0.0690,5.8770
COC1(C(C)CCl)CN=CN1c1c(CN)cc(C=O)c(C)c1C(=O)C1=CC=CC(C)O1,-7.10,-7.20,0.3743,5.2646
CCC(C)CNC1=CN(C2=C(C)CCC=C2C)C(C2=C(C(C)C)CC(F)=C(Cl)N2C)=C2CCC=C12,-7.30,-7.00,0.3560,4.7142
COC1=C(C(N)=O)C(N)=C(S)C(NC2C(C)=C(C)C(CF)=CC2C)=C1N,-7.10,-7.20,0.3978,4.5967
CCC1=C(N)C(N=O)=NC(C(C)=C2C=CC(CCN)=C2N)=C1SC(C)N,-7.20,-7.10,0.3258,4.6594
CCC1(C=O)C(=O)C(C2(S)CC=CN2C)=C(C)C(C2=CCC(C)=NC2)C1=O,-7.10,-7.10,0.3491,5.5156
CCN1CCC(C)=C1Cc1nc(C(=O)Cl)sc1C(=O)C(NC)C(C)(O)N(C)C,-7.10,-7.10,0.3536,4.6139
CNC1(C#N)C(CN2CC=CC2(F)Br)=C(c2ccccc2)N=C(O)C1(C)Br,-7.10,-7.10,0.3758,4.9419
CN(S)C1(Cl)C(=O)N=C(Br)C(C)(C2(O)NCC=C2O)N1C1=CNCC(=O)O1,-7.10,-7.10,0.1598,5.8539
CN1C=CC(CO)=CC1(C)C1=C(C(=O)C(C)(C)CF)OC=CN1C1=CCC=C1,-7.10,-7.10,0.7567,5.0112
CNC1=C(S)SC2=C(C(=O)O)C(C)(C(=O)OC(=O)C(N)F)C(O)=C(Cl)N12,-7.10,-7.10,0.1908,5.0105
CC(C)C1(N(C2=C(F)C(S)=C(O)C(O)(F)O2)C(O)O)C=C(N)C(N)=C1F,-7.10,-7.10,0.2671,5.4050
COC1=C(C)C(C)=C(O)C(C(N)(N)C2=C(C=O)C(NC=O)=C(Cl)N2)=C1N,-7.10,-7.10,0.2467,3.8035
COCC1=CC(C2(N)NC(C)=C(C(=O)Cl)C(N)=C2O)=C(N)C(C=S)=C1F,-7.10,-7.10,0.2839,4.5186
CNC(=O)C1=CC(OC)(C2=C(OC(C)S)C(N)N=C(C=O)O2)C(=O)C(C2=CCC=C2)=C1C,-7.10,-7.10,0.2968,5.4111
CN(C)C1=C(C2(Cl)C(Cl)=CNC(C3=CC=CC=C3)=C2C2CC2)C=NC=C1,-7.10,-7.00,0.7426,3.6406
CCN1C(C)=CNC(OC)=C1C1=C(F)NN(C(C)=O)C(C)=C1C(C)=C1NC(C)=C(C(C)=O)C1=O,-7.10,-7.00,0.3196,4.2652
CCC1=C(C=O)C(C)C(O)(C(=O)N(C)CC)N(C=O)C1=NC1=C(OC)OCC1,-7.00,-7.10,0.6411,4.9945
CNC1=C(C(N)(S)C2=C(C=O)C(CN3C=CC=CC3)=C(C)C=C2)C(=O)C(N)C(N)O1,-7.10,-7.00,0.2486,5.1106
CCC(S)(CO)C(=C1NCC=C1NC)C1(C)C=NC(NC)=C(C(N)O)C1=O,-7.00,-7.00,0.2259,5.6131
CSC1=C(OC2=C(C)C=C(N)C(C(C)=O)=C2C)SC(C(=O)C(=O)O)=C1N,-7.00,-7.00,0.2933,3.3693
CC(NC1=CC(C)(N)C(N)=CC1(C1=CC=CC=C1)C(O)C(=O)F)C(O)O,-7.00,-7.00,0.2955,4.8635
CNC1=NCN(c2c(CN)c(OC(=O)C=O)c(N)c(C(F)C(O)S)c2N=O)C1,-7.00,-7.00,0.0596,5.0639
CCC1(Cl)CC(C(=O)F)=C(O)C(C=O)=C1C1(C(C)C(C)NCS)N=CCN1,-7.00,-7.00,0.1600,5.8138
CC1=C(N(C2=C(O)C(N)C(=C=O)C(C)=C2[SH](=O)=O)C2CC2)C(N)=CC=C1,-7.00,-7.00,0.3548,4.5164
CC1=C(S)C(N)=CC(=C(C2=C(N(CS)C(=O)O)NC(=O)C3=CNCC32N)c2cc(O)ccn2)N1,-6.80,-7.20,0.2098,5.0853
COc1c(C)c(O)c(N)c(NC2(S)C=C(N)CC2)c1C1=C(C)C(C)C(=O)C=C1,-6.90,-7.10,0.2285,4.8319
CC1=C(C2(C3=CCCC=C3)C(=O)C(O)(O)C(Br)=C(O)N2CS)C=CC=C1,-7.00,-7.00,0.4311,4.2210
COCN1C(C=O)=C(C)CC(C(N)=O)=C1C1=C(O)C(=O)C(C=O)(C(C)N)C(O)=C1,-7.00,-7.00,0.3324,4.9975
C#CC(=O)C1=NC(=O)C(N)=C(OC)C1(NC)C(O)NC1=CC=C(C)C=N1,-7.00,-7.00,0.2912,4.5690
CCN(C#N)C(C)(C#N)N1C=C(N)C(OC)=C(C2(N(C)C(C(N)N)C3C=CCC3)C=CC=CO2)N1,-7.00,-7.00,0.1593,5.9536
CNC1(C)C(=O)C(=O)NC(Br)C1(N)C1(C2(N)C=CCN2)NC(N)=CC=C1C,-7.00,-7.00,0.1147,5.9106
CC1=CCOC1C1=C(c2c(NO)ncc(O)c2CO)C(C)=C(C)C(N)(N)C1,-7.00,-7.00,0.2641,4.5916
CC(=O)N(N)C(N)CN1C(N)=C(Cl)C(O)(C(C)N)C(=O)C1(O)C1=C(Cl)CC(=O)C(C2=C(C)NC=CO2)=C1CCl,-7.00,-7.00,0.0630,5.7594
CCC(C)(N)C(NC)OC1=C(C(N)=O)C(=C(O)N(C=O)CS)C(F)=C1N,-7.10,-6.90,0.1365,5.0310
COc1c(O)c(C(C)(O)CN)c(C(=O)F)c(C2=CC(=O)CO2)c1C(=O)CO,-7.00,-7.00,0.3694,4.2965
CNC1=C(C2=C(C=O)C=CC(Cl)(N3CC=CCC3)C2)C=C(CO)C=C1C,-7.00,-7.00,0.3584,4.3232
CCN(C)NC1=C(S)C(N)=C(C2(OCN)CC=C(C(C)N)N2)C(N)=C1Cl,-7.10,-6.90,0.1572,5.2260
CN(C=O)C(=O)C1=C(ON)C=C(Cl)C(F)(OCN)C1(N)C1=CC=CC=C1,-7.00,-7.00,0.3654,4.7169
CNCC1=C(O)C(C=O)=CC(OC)=C1N1C=CC(C)C(C2=CNC=N2)=N1,-7.00,-7.00,0.6853,4.3387
C=CC1=C(O)C(C)C(OC(N)=O)(C(=O)O)C(NC)=C1C(=C)C1=NCC=C1,-7.00,-7.00,0.5689,5.1129
CCCC(=O)C1=C(C(N)S)C(=O)C(C2(C(=O)C(N)(S)NO)NC(N)=C(N)C(ON)=C2C(=O)O)=C1Cl,-6.95,-6.95,0.0776,5.4490
CCC1C=CC(N)=C1C(=O)C(C)(N(C)C=O)C1(O)C(O)=C(S)C=CC1N,-7.00,-6.90,0.3382,5.5005
CCN(C)C1=C(C(=O)C2=CC=CC=C2)C(S)C(S)=C(C2=CN(C)C=CO2)C1,-6.90,-7.00,0.5722,4.2651
CNC1(C(N)=O)NC(NC(=O)O)(C(=O)ON)C2(C)CN2N1C(=O)C(C)=O,-7.00,-6.90,0.1542,5.3860
CCN(C(C)=O)C(N)(OC)C1=C(C2(N)C=CNC=C2)NC(N2C=NC(N)=C(C(C)C)N2C)=C(N)O1,-6.90,-7.00,0.2497,5.1879
CNCC1(C(=O)F)CN(C2(O)NC(O)=CS2)C=C(C(C)C(=O)C#N)S1=O,-6.90,-6.90,0.3337,5.9230
CC1=CC(C)C=C(O)C1(F)C(C)(O)C1=C(OCO)NC(C)=C(CC=O)C1,-6.80,-7.00,0.3271,5.3452
C#CC(=C)N1C(C=O)=C(C2=C(C)C=NC(S)=C2C)C(C(N)=O)SC1(N)F,-6.90,-6.90,0.3105,5.1534
CC1=CC(Cl)=C(C)C=C1C1=C(C)C(N(C)C)(C(N)(S)N(C)O)C(C)=CO1,-6.90,-6.90,0.4097,4.6062
CCC(C)C1=CC(N(NC=O)C(C)N)(C2(C(C)=O)C=C(N)C(Cl)=CO2)CC1,-6.90,-6.90,0.2504,5.5766
CC1=C(C)C(C2=CCC(Cl)=CN2C)(C2=C(S)C(CO)=CC(N)=C2OC(C)(N)O)C(=O)C(O)=C1,-6.90,-6.90,0.2087,5.1205
CCN(C(=O)C1(C(=O)C(C)=O)SC(=CN)C(C)C(N)(F)S1)C1=CCC=C1N,-6.90,-6.90,0.3485,5.4140
C=NCC1=C(O)C(O)(CC)N(C)C(C)=C1SC1=CCC=C(N(C)CC)S1,-6.90,-6.90,0.6276,5.0440
CC1CC(C2=C(N(C)C)CC(N)C(C)(C)[SH]2N)(C(N)(N)N)NC=C1CN,-6.90,-6.90,0.2217,5.8742
CCC1ON(CC)C(N2C(N(C)C3CC3)=NC(F)=C(C(C)(N)CCl)C2N)=C(O)C1=O,-6.90,-6.90,0.4162,5.2496
CNC1=C(c2ccccc2)N(C2(NC)CC=C(C)C2)C(=C(C)C(N)F)C=C1F,-6.90,-6.90,0.5302,4.6016
CC1=C(CS)OC(C2(C(C)(C)C)C=NC(F)=C3N=CC=C32)=C(C)C1(Cl)Br,-6.90,-6.90,0.3025,5.4168
CC1=CC=C(C(Cl)(C(=O)C=O)C(Cl)N(C=O)C2=C(C)C(S)N=CC2)C=C1,-6.90,-6.90,0.2455,4.9507
CNC1=C(O)C=C(N(S)C2=CC=C(S)C=C2)CC1(CO)C(C)(Br)C(C)=O,-6.90,-6.90,0.3321,4.9295
CCN1NC1(OC)C(C)(N)C1=C2C(=O)N=C(F)N=C2N(C(N)=S)C(O)(CCl)C1,-6.90,-6.90,0.1903,5.7571
CNC(C)(O)C1(NC2=CCC(N)=C2C)CC(O)=C(C(C)C(C)(C)C)CN1,-6.90,-6.90,0.4182,5.2752
CC(C)NC(=C=O)C(O)=C(O)C1=C(OC(=O)NS)C(C#N)C(C)C(=O)O1,-6.90,-6.90,0.1543,4.9827
CNC#CC1(N2CCC=C2C=O)C(=O)N(CC(C)=O)N(C(C)F)C(F)=C1C=O,-6.90,-6.90,0.2944,5.3590
CNC(C)(O)C1=C([SH]2C(C=O)=CC(C)=C2C)C(N)=C(C)NC1(O)C(=O)O,-6.90,-6.80,0.2015,5.5835
CC1=C(F)C(N(C)C2=CC=CC2)=C(N)C(C2=C(N3C(=O)CCC(Cl)=C3[SH]=O)C(C)(C)C=CC2=O)=C1N,-6.90,-6.80,0.3836,4.5816
CC(=O)C1=C(C(O)CC=O)C(=CC2=C(CC(=O)S)C(F)C=CC2=O)N(C2OC(O)S2=O)C=C1,-6.80,-6.90,0.3231,5.9531
CC1=C(C2=C(F)C(N)=CC(N(C)C(C)N)=C2F)C(CONS)C(C)N=C1,-6.80,-6.90,0.2615,5.2155
COC1(C)CSC=C1c1cc(C(=O)N2C=C(C)NC(C)=C2CS)ccc1N(S)C(N)=O,-7.00,-6.70,0.4811,4.6518
CCNC1=C(O)C(C(C)C)=C(C(=O)C2(N)C=COC(N)=C2N)C(Cl)=C1C,-6.80,-6.80,0.3904,4.3099
CC(N)C1=C(NCN)C(N)(O)C(C2=CC=C(N)C(C(N)C=O)=C2)=C(N)N1,-6.80,-6.80,0.1460,4.9595
CN(C=O)C1=C(N)C(=O)C2(Br)C=C(C=O)C(C3(N)CC=CC3)=CN2C1(C)[SH]=O,-6.80,-6.80,0.1695,5.7808
CCC1=C(S)C=C(N)C(C2=C(C3=CNC=C3)C(ON)=C(OC)C=C2)=C1O,-6.80,-6.80,0.2667,3.3734
CC1=C(C(O)(N(C)CN)C(N)(O)C=O)C=CC(S)(C2=C(N)C=CC=C2)C1,-6.80,-6.80,0.1779,5.0528
CCC#CC1(N(C(O)NN)C2(C(N)N)C=CC=CC2)C=CN=C(NC)O1,-6.80,-6.80,0.1541,5.7766
CNC1=C(C(C)=O)C(CNCN)(C(F)(S)C(=O)CO)OC(C)=C1C1CC=CC1,-6.80,-6.80,0.2150,4.8904
CC1=C(NCS)CC(NC=NN)=C(C(=C2N=NC(F)=C2N)C(C)(N)N)N1,-6.80,-6.80,0.0598,4.9804
CCC(C)=C(COC)C(Cl)(NC12C=CC(=O)OC1(C(N)=O)N2)C(=O)C(CC)OC,-6.80,-6.80,0.1415,5.3292
CC1=C(C(=O)S)C(C(=O)O)(C2=C(C(=O)C(F)Cl)C(C3=CCC=C3)=C(O)CC2=O)C(C)=C(S)O1,-6.80,-6.80,0.3130,5.1647
CCC1(C)C=NC(C)=NN1C1=C(N2CCCC2)S(=O)C(=O)C(C)(C)C1=O,-6.80,-6.80,0.7019,4.8878
CCC(=O)NC1=C(N)C2(Cl)OC(N)=CCC2(C(N)Cl)C=C1C(C)(N)CC,-6.80,-6.80,0.3465,5.2909
CCNC1=C(C2=CC=CC2)C2(O)C=CC(C)=CC2(C(C)=O)C(N)(S)C1=O,-6.80,-6.80,0.4455,5.1335
CCC1=C(OC)C(=O)C(Cl)(NC2(N)C(N)=C(N)C(C)=C2F)C(Cl)=C1CC,-6.80,-6.80,0.3171,4.8723
CC1C=CC(F)=C(C(C)(O)C(=O)C(C)(C)N)N1C(=O)C(N)(O)OC(N)N,-6.80,-6.80,0.2804,5.1116
CNC1=C(CCN)N(C2=C(F)C(N)(C(=O)OC)C(=C=O)C(Br)=C2NCF)CC1,-6.80,-6.80,0.2441,4.8970
CCN(CC=O)c1cc(F)c(N2CC=CC2)c(N)c1C1=C(N(C)C)C=CCC1,-6.80,-6.80,0.4434,3.8566
CCNC(C)C(CC)(C1=C(F)NC(S)(Cl)C(NC)=C1)N1C=CC(N)(N)C1,-6.80,-6.70,0.1657,5.5878
CCN(C(=O)N=O)C1=CC(N)=C(O)OC1(F)C1=C2CCC(N)=C2OC(C)=C1CS,-7.00,-6.50,0.4016,5.1134
CC1=C(C2(O)C=C(O)C=CC2C)C(C)(C2=CCC=C2)C(C)=C(N)C1N(C)S,-6.70,-6.70,0.4376,5.5507
CCC1=CCC(C)(C2=NC=C(O)C(C3=NCC=C(CN(C)CC=O)N3CC)=C2C(C)(C)NC)C(C)=C1,-6.70,-6.70,0.4737,4.7950
NC(=O)C1(N2CN=C(Cl)C2)C(S)=CC(O)=CN1C(N)(NC(=O)C(=O)F)C(=O)O,-6.70,-6.70,0.1172,5.4012
CCCC(C)Cc1c(N)nc(O)c(C2(C)C(O)=C(C)CC2(O)NC=S)c1Br,-6.70,-6.70,0.3119,4.9597
C=C(N)N1C(Cl)=C(C2=CCOC2)N(C)C(C(=O)C(N)C(NC)C(C)C)=C1CN,-6.70,-6.70,0.4223,4.9046
CCC1(C2=C(C(N)=O)C(C(C)(N)Cl)=C(OC)C(S)(OC)C2=O)C=C(N)OC1,-6.70,-6.70,0.2152,5.2516
CC1=CC(C(N)=O)(C(=O)F)SC(CN)=C1C(N)N(C(=O)F)C1=CC=CN1,-6.70,-6.70,0.2465,5.0637
CCOC(O)(C=O)C1=NN(C2(N(C)C)CC=C(O)C2)C(C(F)NC)C(C)=C1C,-6.70,-6.70,0.3220,5.6035
CCN(C(=O)C1=CC=C(C)CC1)C1=C(C(=O)C=O)C(Cl)=C(O)C(O)=C1Cl,-6.70,-6.70,0.3405,3.6120
CCC1(OC2(C)N(C)C=NN(C)C2(C)C2=CNCC(C)=C2C)CCC(C)=C1C,-6.70,-6.60,0.7271,5.4071
CNC(=O)C1(F)C=NC(C(C)N)=C(C(C)(N)O)C1(N)CC1=CC=CC=C1,-6.40,-6.90,0.4584,4.7221
COC1=C(N)N(C2(N(C)C(=O)O)C(=O)C=C(O)C(C)=C2C)C(=O)C(C)C1,-6.60,-6.60,0.6861,4.5775
CNC1(C(N)(N)C(F)(S)C(=O)N2N=C(N)CC=C2OC)SC=CC=C1OC,-6.60,-6.60,0.2973,5.4167
CNC1=C(C)CC(O)(C(OC2(OC)CC=CC2)C2=CNC(C)(Cl)C=C2N)C=C1,-6.60,-6.60,0.2341,5.5725
CCC1(C(=O)C2=CC=CC=C2)CN(C(C)C=O)C(C)=C(F)N1CCNC,-6.60,-6.60,0.4382,4.0568
CCNC(NCC)=C1NC(C(C)(N)C2(N)C=CSC2)=C(OCN)C(C)=C1O,-6.60,-6.60,0.2938,5.1316
CCC(CC=O)C(=O)C1=C(N(C)C)C(S)=C(C2([SH]=O)C=CCO2)C(=O)C1=O,-6.60,-6.60,0.1503,5.2013
CCCCNC1=C(O)NC(=O)C(NCC)(C2(O)OC=NC(O)=C2CC)N1,-6.60,-6.60,0.2961,4.9377
CCCC1=C(C(=O)CS)CN(c2c(O)cc(N(CC)CCC)c(NC)c2N)C1,-6.60,-6.60,0.2696,3.6430
