smiles,egfr,her2,qed,sa
CC1=CN(C2=NC(C(O)C3=CSCC=C3)=C(N(C)C)C=C2)C(CO)=CC1,-7.60,-7.60,0.8277,4.6856
CC1=CNC(=CN)C(NC2=CC=CC=C2)=C1C1=C(C)C=CC(C=S)=C1N,-7.60,-7.60,0.4875,3.4434
CC1=CC=C(C2=C(C(=O)C(=O)OC(=O)S)C(S)=C(C=O)C(Cl)=C2N)C=C1,-7.60,-7.60,0.1350,3.3733
CCC1=C(C(C)(N)C(C)N)CC(N)=C(C2=C(O)C(C)=C(C3(C(F)(F)N(C)CC)C=C(N)C=CC3)C=C2N)O1,-7.60,-7.60,0.2183,5.3983
CC1=C(F)N(C2=NN(CO)N(C(=O)S)N=C2)N(C2CC=CC2)C(C(O)(S)Cl)=C1C,-7.60,-7.60,0.1690,5.2564
CNC1(C2(NCN)C=CC(O)=C(C(N)=O)O2)N=C(Br)C(O)=C(C(=O)O)O1,-7.60,-7.60,0.2433,5.2855
CN=C1CC(=O)OC(C2(C(N)=O)C=NC(=O)C(N(C)C3=CC=NC3)=C2)=N1,-7.60,-7.60,0.6587,5.2256
CC1=CCC(=O)C(c2c([SH](=O)=O)ccc(C)c2OC2(N(C)O)C=CCC2)=C1C,-7.60,-7.60,0.3393,4.7258
CNc1cccnc1C(C)(C1=C(N2CC(C)NC(CC3C=CCC3)=N2)OC([SH]=O)=C(F)C1)C(C)C,-7.60,-7.60,0.3536,5.4271
CCC1=C(N)N=C(C2=NC(NC3=C(C)NC=CC3)=NC(N)=C2Cl)C(S)=C1,-7.60,-7.60,0.5090,3.7679
CCN(C(C)=O)c1c(C=O)c(C2(OC)C=C(N)CC2)cc(Cl)c1C(=O)C(C)C,-7.60,-7.60,0.5484,4.1188
CC1=C(C2(CCl)C=CC(C)(N)C(C(=O)O)=C2)N(C(=O)C2(Cl)C=CN=C2)C=C(N)N1C,-7.60,-7.60,0.4418,5.5907
CCN(c1cc(NC)c(C2(C)C=C(C)C(O)=CN2)cc1N)N1C=CC(=O)C1,-7.60,-7.60,0.5929,4.6433
COC1(C)C=C(C2=C(C=O)CCC=C2)C(N)=C(C)C1C1=CC=C(N)C=C1,-7.60,-7.60,0.6398,4.3289
NC(=O)C1=CC(N)=C(Cl)NC1(O)C(=O)C1=C(N)C(C(=O)O)=CC(N)=C1F,-7.60,-7.60,0.1909,4.1750
CNC(=O)N(C1=C(C)C(C)=C(C=O)N=C1)C1=C(F)C(=O)C=C(N(C#N)C=O)C1C,-7.60,-7.50,0.4580,4.6959
CCCC(=O)c1c(NC(N)NCC)nc(C2(C)CN=C(C)N2C)c(Cl)c1N,-7.60,-7.50,0.3926,4.5873
CC1=CC=CN=C1OC1=C(C2=C(C)C(F)=CC=N2)OC=C(C)N1C(=O)S,-7.50,-7.50,0.8179,3.6125
CC(=O)C1(N(C)C)CC(Cl)=C(CN(C)C2C=CCC2)C(N)N1C1=CNN(C)C=C1,-7.50,-7.50,0.6345,5.4050
COc1ccc(N)c(C(=O)C2(C=O)CC(C3=CCCC3)=C(N)C(CBr)=C2N)c1,-7.50,-7.50,0.2031,4.1020
COCN1C(OC2C=C(C)C(C=O)=CN2C)=C(C)CC(N)=C1C1(C)CO1,-7.50,-7.50,0.5706,5.0975
CCC(C(C)=O)C(NCN)(C(N)(N)CC)C1(C(C)(N)CCl)CNC(C)=N1,-7.50,-7.50,0.2186,5.5047
CC1=C(C2CC=CS2)C(CON)=CNC1(N)C1(N)C=C(CCl)C(C)CC1,-7.50,-7.50,0.3237,5.6394
CCc1ccnc(C(N)(N)C(=O)C(C)(C2=NCCN2)C2(O)C=CC=CS2)c1O,-7.50,-7.50,0.4316,4.8861
CCC1(C)C=C(N2C(C(=O)CON3CC=C(C)C3)=C(C)C(C(=O)S)=C(C=O)C2O)C=CN1CCO,-7.50,-7.50,0.2319,5.3786
CN1CC(=O)OC1(O)C1(C=O)CC(N)=C(C(=O)C=C=O)C(CCO)=C1N,-7.50,-7.50,0.1701,5.1094
CC1=C(O)C(O)(N(C)C2=NN(C(N)(N)CO)OC(C(C)O)=C2)SC(CN2CC2)=C1S,-7.50,-7.50,0.1475,5.3776
COC(=O)NC(=O)C1=C(C2=C(OC(C)C)C3NC=CC3(C)O2)N=C(F)C=C1S,-7.50,-7.50,0.5187,4.6853
CC1=C(O)C=C(N)C(F)(C2(C(=O)NC3=CN=CC3)NNNC(C)=C2N)C1,-7.50,-7.50,0.3652,5.4667
CCC1=C(C2=C(C3=CC=CN3)C(=O)C(O)(F)N=C2O)C(O)=C(C)C(C)=C1,-7.50,-7.50,0.6330,3.9461
CC1=C(C)N(C2=C(Cl)C(S)=CC=C2C2=CC(N)NC=C2C2OC=CO2)C=CC1,-7.50,-7.50,0.6273,4.9630
CN=Cc1ccc(N2C=C(NC)C(OC(C)=O)=C(N3C=CCC3)C2F)cc1N,-7.50,-7.50,0.3507,4.4427
CN=C(F)C(C)(C(=O)C1=CCC(O)=C(O)C1=O)C1(C(N)=O)C=CC=NC1,-7.50,-7.50,0.4911,5.1505
COCc1cc(C#N)c(C)c(C2(C3=C(F)CC(=O)N3)CC=C(C)C(N)=C2CF)c1NC(O)(F)CO,-7.50,-7.50,0.2774,5.0401
CCC1=CC(=O)C(N(C(C)=O)C2=CC(=O)C=C2N(C)C(C)=O)=C1C1=C(C)C=C(C)C(C)=C1O,-7.50,-7.50,0.7424,3.7278
CC1=CCN(C2=C(C3(N(C)C4=CC(F)C=CC4)N=CC(=O)C(O)=C3C)OCC(C)=C2N)C1,-7.50,-7.50,0.6533,5.4692
CC1=NC(Cl)(C2(CN)CCC(C)=C2C(N)N)N(C(=O)O)C(N)=C1C(C)CF,-6.50,-8.50,0.2023,5.1511
CCC1N=C(N)C(C(C)=O)(C(=O)C2(O)NC(N)NC(O)N2C(N)=O)N1C,-7.50,-7.50,0.2355,5.6059
CC1=C(F)C(N2CC(=O)C=C(N(C(=O)CO)C3CC=CC3)C2=O)=C(C=O)CC1,-7.40,-7.60,0.5661,4.1205
CC1C=C(C2=C(N)N=C(C=O)C(C3=CC(N)C(N)=CN3)=C2F)NC=C1O,-7.40,-7.50,0.4311,5.1734
C=C(F)C1=C(C(=O)N2C=CCC(C3=CCCC3)=C2)N(C)C(C)C(C#N)(C(=O)O)C1,-7.50,-7.40,0.7803,4.9131
C=C(C)OC1=C(N)C=C(S)C(NC(=O)CC)(OC2=CCC=C(C)N2)C1C,-7.50,-7.40,0.3246,5.0628
C=Nc1c(O)c(CC)c(-c2c(C)c(F)cc(Cl)c2C2(Cl)CC=CC2)c(C)c1Cl,-7.50,-7.40,0.2934,3.8918
CC1=CC(OCN)(c2ccc(C3C=CCC3)cc2N)C(C)(C)C(C)=C1OC=O,-7.60,-7.30,0.3321,4.6888
CC1(C2=NC(=O)C(C)(N3C=C(N)CC(NC#N)=C3CN)C(Cl)=N2)C=NC(F)=N1,-7.40,-7.40,0.3449,5.5577
O=CC1=C2C(S)=C(C(=O)OC(=O)O)SC(C(=O)O)=C2N=C(NS)C1C=O,-7.40,-7.40,0.1895,4.9321
CC(=O)OC1=C(NC=O)C(N)=C(C)C(C2=C(S)C(C)=CC=C2)=C1OC=O,-7.40,-7.40,0.2359,3.4525
CN1C=C(N2C(CC(N)CO)C=CN(C)C2C2CC=C(N)C2)N(C(=O)ON)N=C1C(=O)Cl,-7.40,-7.40,0.2955,5.7063
NC(=O)C1=C(N)OC(Cl)(C=O)C(C2(N)C=C(O)N=CC2)=C1NC1=CC=CC1,-7.50,-7.30,0.3261,5.3121
CC1=CC(C)=C(N(C)C(C)N)C(C(=O)C(C)F)=C1C1(N)C=CC(S)=C1C,-7.40,-7.40,0.4171,4.9014
CC1=CC(OC(=O)c2c(S)cc(C)c(C3C=CCC3)c2C)(N(C)C)C(C)=CO1,-7.40,-7.40,0.3236,4.7917
CCCC1C(C=O)=CC(C(C)F)(C(N)(O)F)N=C1C1(C)C=C(C)C(F)=C1,-7.40,-7.40,0.4270,5.5555
CC1=CC=C(CN)C(C2(N)C=CNN=C2C2(C)NN=CCS2)=C1CC=O,-7.40,-7.40,0.5696,5.1716
CCN(C1=C(C)NN=C1)C(N)C1=C(C(C)=O)OC=C(C2=C(N)C(O)=C(F)C(=O)C2=O)C1(C)C,-7.40,-7.40,0.2815,4.6676
NC1=CC(C2=C(O)C=CC=C2)=C(C2=C(F)C(N)=C(Cl)C(F)=C2C2CO2)N1,-7.40,-7.40,0.3116,3.7380
CC1=CC(=N)C(C2(Br)C(C)=CCC=C2C#N)=C(OC2=CCCC=C2)C1O,-7.40,-7.40,0.5172,5.1833
CCC(OC)C1=C(C(=O)NC)OC(C(N)=C2OC(C(C)C)=C(C=O)CN2C=O)=C(C(N)NC)O1,-7.40,-7.40,0.2444,5.2697
CCC(C)(C(C)C1=CC=CC(N=C(N)F)(C(C)O)N1)C(N)C(C)NC=O,-7.40,-7.40,0.1787,5.7362
CNCC1=CCC(C)(CCC2(CC(C)(C)CN)C=C(C)C(N)(F)N=C2S)N1,-7.50,-7.30,0.2475,5.5007
CCNC12C=CCC1N(C1(NC)C=CC(N)=C(CCN)N1)C(N)(N)OC2,-7.40,-7.40,0.2110,5.6572
CNC(=O)C1=CC(C(C)=N)=C(C2N=CC(C)(CN)C=C2O)C(N)=C1C=O,-7.40,-7.40,0.3056,4.7928
CC1=C(C)C(CN)=C(N)C(C(F)(C#N)C2=C(O)C=C(C(N)=O)C=C2)=C1C,-7.40,-7.40,0.6219,3.6450
Cc1c(N2C=CCC2)cc(C2(CO)C=CC(N(C)C)=C(OC=O)O2)c(C)c1O,-7.40,-7.40,0.7267,4.6615
CNC1(C2=C(O)C=C(F)C(O)(N(C3=NC(Br)C=C(S)C3=O)C(N)(O)CN)O2)C=CC=C1,-7.40,-7.40,0.1125,5.9161
CC1=C(C(C)(C2=CC=C([SH]=O)N2)C2=C(N)C=CC=C2)C=NC(O)(N=O)C1,-7.40,-7.40,0.3657,5.1273
CC1=CC=CC(C2=C(S)[SH](C)C(C)(OC3=C(C(=O)C=O)C=C(C)C(O)C3=O)N(C)C2)=C1,-7.40,-7.40,0.3554,5.1092
CC1=NC(=O)C(C2(S)C=C(O)SC(N)=C2N)=C(N)C1(F)C(=C=O)C(C)Cl,-7.40,-7.40,0.2628,5.6334
CNCC(C1=CC(C)(C2=C(N(CO)CO)CN=C(C)C2=O)CC1)N(C)C(C)N,-7.40,-7.30,0.3229,5.1812
C#CC1=CCC(C)=C(CN)C1(NC)C1=C2OCC=C2C(C(C)(C)C)=CC1O,-7.30,-7.40,0.5307,5.1172
CCC12CC(C)=CC1(CBr)C(F)=C(NC(C)(N)C(C)O)C(C1=C(N)NC(=N)CN1)=N2,-7.40,-7.30,0.1727,5.8576
CCC1=C(OCNC)C=CC(CC2=C(C(S)N(C)C=O)CC(C)=C(S)O2)(C(C)CC)O1,-7.40,-7.30,0.2322,5.6240
CNC1(O)C(NO)=C(C)C(C2=CC(CN)=C(F)C=C2)=C(C)C1(C#N)C=O,-7.20,-7.40,0.2999,4.5301
CN(C=O)C(=O)C1=C(C2=CCC=CN2)CC(C(=O)OC=NC[SH]=O)=NN1,-7.20,-7.40,0.1713,4.9868
CC1=NC(N2C=CC=CC2)=C(C2(N)C=CN=C(O)[SH]2C)C=C1N1CC1C,-7.30,-7.30,0.5624,5.3734
CCC(N)(CC1CC=CC1)C1(c2c(NC)cc(C)nc2C)C=CC(O)C(C)=C1,-7.30,-7.30,0.6419,4.8291
CC1=C(N)CN(C)C(C)(OC2(Cl)C(C3C=CCC3)=CC(CN)(CO)NC2N)O1,-7.30,-7.30,0.3195,5.8176
COC1(N)C(N)=C(N)N(c2cc(C(C)=O)c(C3=CCNC3)cn2)C([SH]=O)=C1N,-7.30,-7.30,0.1930,4.7471
CCc1nc(C)c(C(C)O)c(N)c1-c1ccc(N)c(C2(O)CCC=C2C)c1S,-7.30,-7.30,0.3029,4.3509
CC1=C(C(=O)NC(N)O)C2(C(=O)O)NC(C)=C(O)C(=O)C2(NS)C(O)=C1,-7.30,-7.30,0.1938,5.2978
CC(CO)C(=O)C1(N(C)O)OC2=C(F)CC=CN2C2C(CN)=C(N)NNC21,-7.30,-7.30,0.3113,5.6797
N#CC(=O)NC1(C(O)(F)C(N)=O)OC(C2(N)CC(N)=C(N)O2)=NN=C1O,-7.30,-7.30,0.2346,5.5681
CCOC1=C(C2=C(O)C(C)(O)C=C(C)C2=O)C(C(C)(N)F)=C(Br)C(C)=N1,-7.30,-7.30,0.6353,4.3996
CC1(S)CNC(S)=C(OC2(N3C=CCC=C3)NC=C(C=O)C=C2CC2C=CCC2)C1=O,-7.30,-7.30,0.2787,5.8534
CON(C)C1(C2=C(O)C(C)=C(C(=O)O)C=C2)C=C(Cl)C=C(C(C)=O)C1=O,-7.30,-7.30,0.5971,4.0293
CCC1(N(C2=CC(O)=CC(NC)=N2)C2=C(C)N=COC2(C)F)C=CC=C1,-7.30,-7.30,0.8357,4.8475
CCC1(C(=O)C2(S)C=C(NC)CC2)C=NC(=O)C(C2=CN(C)C(F)=CN2C)=N1,-7.30,-7.30,0.5389,5.4875
CCN1CC=C(N)C(CN)=C1C1=C(N(C=O)CN)C(C)=C(C)C=C1N1CC(=O)OC(NC)=C1N,-7.10,-7.40,0.1930,4.3304
N#CC(=O)c1c(C=O)c(C(N)=O)nc(S(=O)(=O)CC2C=C(N)CC2)c1OC=O,-7.20,-7.30,0.3144,4.5682
CCNC1=C(N)C(F)=C(N)C(C2(F)C=CC=N2)=C1ONC(C)(O)N(C)C,-7.20,-7.30,0.2122,4.9560
CCCN(CCN)C1=C(N)C(O)=C(C2(F)C=CN=C2C)C(C(C)=O)=C1O,-7.20,-7.20,0.2544,4.2449
CNC1CC=C(F)C(C)=C1c1c(N(C)C)ccc(C)c1NC1(N)C=COC1,-7.20,-7.20,0.6925,4.6229
CC1=C(C)C(C=O)(C(=O)CN)C(F)(C2=C(O)C(C)=C(F)C(C)=C2N)C=C1,-7.20,-7.20,0.4323,4.7217
CN(S)C1CC(O)(c2cnc(C(=O)C=O)c(C(C)(F)C=O)c2S)C(O)=C1O,-7.20,-7.20,0.2026,5.2847
NC1=C(Br)C(N)=C(C(N)F)C=C1N(N)C1=NC(C2=CCC=C2)=NC=C1O,-7.20,-7.20,0.2179,4.5497
CCC1=CC(Br)=NC(F)(N(C2=CNC(N)=CN2C(C)(O)O)C2=C(N)C(NC)=C(O)C(C(=O)O)=C2)O1,-7.70,-6.70,0.1035,5.0567
CCNC1(C(=O)C2=C(C(NC(C)O)(C(C)=O)C(C)(C)F)C(CC)=CC2=O)CCN=C1NCN,-7.20,-7.20,0.2181,5.2656
C=C(OC1=C(I)N=CN(C2=C(CO)C(CC#N)=C(CO)C(O)=C2C)C1Cl)SC=O,-7.20,-7.20,0.1484,4.9397
CCC(=O)c1ccc(-c2c(C)cc(C)c(S)c2N)c(N2CC(O)=NC2=O)c1,-7.20,-7.20,0.4159,3.3510
CC1=C(C2=C(OCN)N=C(F)C(C(=O)O)=C2O)C(C)=C(CN(C)C)CC1,-7.20,-7.20,0.5244,3.5747
CNC1C=CC(N(C#CO)C2=C(C)N(C(=[SH]C)C3=CC=C(C)N3)C(OC)=C3NC=CC=C32)=CC1=O,-7.20,-7.20,0.1871,5.4504
CC1=C(C2(O)C(C)C(C)(Cl)C=CN2C(C)(N)CNCN)C(C)(F)C=NC1,-7.20,-7.20,0.3248,5.9061
CC(=O)CC1=NC2SCC(O)=C2C(C(C)(CN)NC(N)=O)=C1CCC(C)N,-7.20,-7.20,0.4142,4.9898
CC1=CNC(=O)NC1=CC12NCC=C(F)C1(N)NCC(F)=C2OC(N)=O,-7.20,-7.20,0.3989,5.3955
COc1cc(S)nc(C2=CN(C)C(C(Br)N(CO)C3CC=CN3)=C(F)O2)c1,-7.60,-6.80,0.2616,5.2945
CCC(O)C1(C)NCC(C(N)(C(O)CF)N(C)C(=O)C2=CC=CC2)=C(N)N1,-7.10,-7.30,0.3156,5.4367
CCC1=CN=C(C(=O)C2=C([SH]=O)C(=O)C(C)N=C2)C(C=O)=C1N1C(=O)CC(C)=C1N(C)C(C)Cl,-7.30,-7.10,0.1897,5.2410
CC1=CC(F)(C(O)S)C(C2=CCC(N)(S)C2)=C(c2ccc(CP)cc2C)C1=O,-7.10,-7.20,0.3281,5.2702
CNC1(F)OC(N)OC(C2=C(C)N(C3CC=CC3)C(C)N=C2)=C1N(C)C(=O)O,-7.10,-7.20,0.4901,5.3425
CC1=C(O)C(=C(Cl)C(=O)F)SC(C(N)=O)=C1C1(C=O)C=CC=C1C(N)=O,-7.10,-7.20,0.3631,4.7715
CC1=C(CN)C(=O)C(C)=C(C2=C(C(=O)O)C=C(Cl)C(C(N)F)=C2N)C1=O,-7.10,-7.20,0.3522,3.8823
CCC1(C)C(N)=COC(CN2C=CSC(N)=C2Cl)(C2(C3=NC(=O)C=CC3=O)CC=CN2)N1C,-7.40,-6.90,0.4942,5.7597
CCNCC(C)(C)C1=NC(O)(C2(O)C(C=O)=NC(=O)C(C)=C2F)N=C1N,-7.10,-7.20,0.4531,4.8800
COC(Br)(C=O)N1N=C(CO)N(S)C(C2=C(C3OCC=C4C=CC=C43)C=CC(C)(C)C2)=N1,-7.10,-7.20,0.2420,5.5967
O=Cc1cc(N(CS)c2cccnc2)c(C2CC=CC2)c(-c2cccnc2)n1,-7.20,-7.10,0.2842,3.4085
CN1C=C(C2=CC=CC=C2)C(N2C=CCC(CN)=C2C=O)=C(OC=O)C1Cl,-7.10,-7.10,0.4605,4.4108
CCN(S)C1=C(C2=CC=C(C)S2)C2C(O)=NC(O)=C(S)C2C(CN)=C1O,-7.10,-7.10,0.4253,5.0222
COC(C)C1(N2NCCC(NC3C=CCC3)=C2C)OC(N)=C(O)C(C(N)=O)=C1C,-7.10,-7.10,0.4129,5.1420
NCN1C(S)=NC(C2(F)N=NC(F)=CO2)=C(N)C1(CN)C1=CC=CC=C1,-7.10,-7.10,0.4630,5.0210
CNC(NC(N)(NC)C1=C(N)C(F)(C(S)(I)C(=O)NC(N)=O)CC1)C(=O)CN,-7.40,-6.80,0.0663,5.5270
CC(=O)C1=C(C(=O)C2(C)C=CC=CN2)C(N)(N)NC(C)=C1CNC1CO1,-7.10,-7.10,0.3093,5.0077
CCNCC1=C(C2=C(N(CN)C3=CC=CC3)C(C)C(C(=O)NC)=C(C(C)C)C2OC)CC(=O)CS1,-7.10,-7.10,0.3964,5.0375
CCC(=O)C(=O)N1C(C=O)=CC(=O)C2(C(C)(CCl)NC(C)O)N(C)C12Cl,-7.10,-7.10,0.1527,5.5571
CCC1=CC=C(C2=COC(CN)=C(O)C2(S)CCl)C2NC=CC(CC)=C12,-7.10,-7.10,0.4214,5.3215
CC1=CNC(C)(C2=C(C3=CCNC=C3)C(O)=C(N)C(C3(S)CC3)=C2)C=C1,-7.10,-7.10,0.3211,4.8585
C=C(N)C(O)(c1c(N)c(NC2CC=CN2C)c(C)c(N)c1O)C(C)(N)OC,-7.10,-7.10,0.1605,5.1794
CC1=NCC(NC2=C(N(CN)C(C)(O)C(N)=O)C(F)=C(N)C(N)=C2F)=C1,-7.10,-7.10,0.2982,4.5788
CNC1(C2C=NCCN2C)C(OCN)=C(C=O)C=C(C2(O)C=CCC2)N1C=O,-7.10,-7.10,0.2934,5.5859
CC1=CC=CC(N)N1C(=O)C1(C(=O)C=O)OC(C(=O)O)=C(C=O)C=C1C,-7.10,-7.10,0.3825,4.9672
CCC1=C(C)CC(ON)=C(N)C1(O)N(C)C(CN)OC1(C)C=C(C(C)C)CC1,-7.10,-7.10,0.2830,5.3135
C#CN1C=C(C2C=CC(C)=C2)N(C)C(CN(C)O)=C1C1=CC(S)=C(CN)C=C1,-7.10,-7.10,0.4067,4.7364
C=C1C(C=O)=NN(C)C(C2=C(O)N=C(O)N=C2C2=CC(C)=CC=C2)=C1N,-7.10,-7.10,0.7164,3.5770
CC(=O)C1=CC(C)=C(C(C)(C2=CCC=NC2=O)C(O)N(C)C)C(C)=C1C,-7.10,-7.10,0.6505,4.3379
CC1=C(C)C(F)=C(C2=C(S)CC=CN2C)C(C2=CC(C)=C(N)C(N)=C2)=C1,-7.10,-7.10,0.5140,3.4685
CC(=O)C(C=O)NC1=C(C(N)C(N)S)C2=C(C)CN=CC2=C(C#N)C1O,-6.90,-7.20,0.1748,5.4764
CCCNc1nc(C2(C)CCC(CC(C)CC=O)=C2N)c(O)c(O)c1CCC,-7.00,-7.00,0.4478,4.3384
COC(=O)C1=C(c2c(C)cc(CO)c(F)c2N2CCC(N)=C2N)CC(F)C=C1,-7.00,-7.00,0.6801,4.2318
CCN1CC(C(C)OC)=C(S)C=C1OC1(C)OC=C(C)C(C)(C(=O)S)O1,-7.00,-7.00,0.6667,5.4117
CC1=C(N)C(F)(N(C)CN)C(C(=O)C(=O)C2(N)CCC(CCO)=C2O)=C(C)C1,-6.90,-7.10,0.2333,4.9531
CCNC1(F)C=CC(O)(C2=CC(C)=CC=C2O)C(N(C)C2=CCCC2)=N1,-7.00,-7.00,0.5708,4.4938
CC1=NC(C)=C(C2=CN(C=O)CC(OC3=CC=CC=C3)=C2C)C(C2=C(C)C=CC=C2N2C=CSC2)=C1C=O,-7.00,-7.00,0.3239,3.8705
CC1(O)NC(O)([SH]=O)OC(C(=O)C(N)(N)C(C)(C)C)=C1NC1(N)C=COC1,-7.00,-7.00,0.1724,5.8671
CC(N)(C(=O)CN)C(C=O)C(S)=NC1=C(OC(N)=O)NC(=O)C(N)(O)C1,-6.90,-7.10,0.0765,5.3443
CCC1=C(O)C(=O)C(C2=C(O)C=C(C=O)C(CCNC)=C2N)=C1C(=O)Cl,-6.90,-7.10,0.3235,3.5547
NCc1c(O)c(C(=O)Cl)c(N2CC=C(C=O)S2)c(C2(S)C=CCC2=O)c1NC(=O)F,-7.00,-7.00,0.1244,5.0497
CCN(C)C1=C(C(=C2C=C(CO)C=CC2)C2CC=C(C)CN2)C(O)=C(C)CC1=O,-7.10,-6.90,0.6207,4.7008
CNC1(C(=O)c2c(C(=O)C(=O)C=O)sc(C(=O)F)c2OC(O)S)C=C(N)CC1,-7.00,-7.00,0.0817,5.1958
CNC1=C([SH](C)N)OC(CC(=O)Cl)(C(N)(N)C2=CC=CC(N)=C2)C(=N)N1,-7.00,-7.00,0.1381,5.1711
CCC(C)C1C(O)=C(C2=C(N)NC(C=O)=C(O)S2)OC(=O)C1(O)N1CC1,-7.00,-7.00,0.2563,5.1683
CCC1=C(C(=O)C2(N)ONC(O)=C(C(C)(N)S)S2)C(O)=NC(=O)C1(O)O,-7.00,-7.00,0.2026,5.3760
COC1(O)C(C)C(C)(N)SC(N)(c2ccc(C(=O)O)c(N)c2)C1N1CCC=N1,-7.00,-7.00,0.3528,5.2032
CC1=C(O)C(CC#N)(NC2=C(N=O)C(O)=C(Br)C(C(N)=O)=C2O)C=CO1,-7.00,-7.00,0.2714,4.6841
CNCN(CN)C1=CC(C2=CC(NC)=CC(C)=C2C=O)=C(C(=O)O)C=C1,-7.00,-7.00,0.4237,3.1018
CCC1=C(F)C2(C)C(N)=C(NC)C(=O)C(N)=C2C2(C=C=O)CC(Br)=CC12O,-7.00,-7.00,0.4977,5.5071
CCc1nc(C(C)CC)c(O)c(N2CCC(N(C)C)=C2NC=O)c1C(O)(O)Br,-7.00,-7.00,0.2688,4.4451
CNC1=CC=CC(F)(C(C)(C2=C(S)C(N)=CNN2C2=NCCC2)N2C=CCC=C2)O1,-7.00,-7.00,0.5140,5.6029
C=CCC1=C(C2=C(NS)C(CC)(OCC)C(=O)N2)C(C)=CC(C(=O)CC)=C1CN,-7.00,-7.00,0.2665,4.2248
CNC1=C(C)C(S)=C(C=N)NC1(F)N(COC1(N)C=CC(O)=C1)C(=O)Cl,-7.00,-7.00,0.1321,5.6454
CCNc1c(C(=O)NC)c(C2(C=O)C=C(C)CN2)c(CN)c(O)c1N(C)C,-7.00,-6.90,0.3506,4.3407
CNC(OC1=C(O)CCC1)C1=C(CN)C(S)(C(=O)OC(=S)[SH]=O)C=C(Cl)C1N,-6.90,-7.00,0.1093,5.7386
NSC1=C(C(=S)C=O)C(C=O)=C(C2=CNC=CO2)C(C2=CC=CC=C2)=N1,-7.00,-6.90,0.3403,3.8851
CCC(CC)OC1=NOC(c2c(C)c(N3CCC(CO)=C3O)c(C(N)Cl)c(C)c2N(C)CO)=C(N(C)C)C1C,-6.80,-7.10,0.1867,5.2040
CNON1C(S)=C(N)C=C(OC2=C(C=O)C(=O)C(=O)C([SH]=O)=C2NC)C1(C)N,-6.90,-6.90,0.0660,5.4232
CC1=C(N(C)C(C(=O)C=O)C2(F)N=C(N)C(O)=CC2C)C(C=O)=CC=C1,-6.90,-6.90,0.4509,4.7437
C=NCC1=C(OC(C)N2C(N)=C(NCF)N(CC(C)N)C(C(S)CC)=C2CO)NC(C)=CN1O,-6.90,-6.90,0.1169,5.8094
CNC1(N(C)C(O)C2(S)OC(=C(C(=O)O)C(C)S)C=CN2C)C=CC=C1,-6.90,-6.90,0.2588,5.6756
CC(=O)C1=C(C)C(N)(N)C(C(O)C2(C)CC=C(C)C2)=C(N(C(C)C)C(C)O)N1,-6.90,-6.90,0.3420,5.0481
COC1(N(C)C2=C(C(=O)N(C)C)C(O)=CC=C2C2=C(C)C=CC=C2)CO1,-6.90,-6.90,0.6592,3.4299
CC(C)C1=CCOC1(C=O)c1c(Cl)c(C(C)N)c(N)c(C(N)=O)c1N(C)C,-6.90,-6.90,0.3852,4.5916
NC(=S)C1=C(C2=C(C=O)C(N)=C(N)C=C2)C(N)=C(F)C(N2CO2)=C1C=O,-6.90,-6.90,0.2611,4.1826
CNC1=CC(CN)=C(C2=C(NC)C=CC=C2)C(C2=NC=CC(C)=N2)=C1S,-6.90,-6.90,0.5152,3.0383
CC1=CC(C2=CC(N)C=C2N)(C2=C(N)C(N)=C(N)C(N)=C2N)NC(F)=C1,-6.90,-6.90,0.2721,5.0925
CC1=CC(O)=C(C2(C=O)OC(O)CC=C2N(C)C)C(O)=C1C1=CCCC1,-6.90,-6.90,0.7160,4.6299
CCN1C(C(O)(F)C(=S)C2C=CCC2)=C(CF)NC(N(C)C=O)C1(C)C=O,-6.70,-7.10,0.3645,5.5736
CC(=O)C1=CC=C(N(C(C)N(C)C)C(C)(C)C(N)C2=CCC=N2)C(=O)C1,-6.90,-6.90,0.7046,4.9303
Cc1nc(C(C)N(C)C)c(C=N)c(C2(Br)CC=C(C(C)N)C2)c1C(O)(S)CO,-6.90,-6.90,0.1383,5.4439
CN(CO)C1=C(N(C=O)C(=O)C2C=CCN2)OC(=C=O)C=C1NCC=O,-6.90,-6.90,0.1937,5.1567
CC1=C(CN)C(N)(c2c(C)cc(S)cc2C=O)C(=O)C(C)N1C1(O)C=CCC1,-6.90,-6.90,0.3479,5.1091
CNCC1=C(C2(N(N)C(N)=CCCl)CC=C(C)C2)NN(C(C)(N)O)C=C1O,-6.90,-6.90,0.1031,5.3035
CC1=CC(C)=C(C=O)N(C)C1(C=O)C1=NC(N(C)C(=O)O)=CC(NS)=C1,-6.90,-6.90,0.5347,4.7090
NCN1C(=O)C(N)(C(N)(O)CO)C(N)(CO)C(N)=C1C1=CC=C(S)C=C1,-6.90,-6.90,0.1808,4.8999
COC1=C(C2=C(O)N(N3CCNC=N3)C(N(CCl)C(=O)C(C)OC)=CN2C)C(C)=C(C)C=C1C,-6.90,-6.90,0.4431,4.5761
COC1(C2=C(C=O)C=CC(C(=O)F)C2(N)NCCl)C=C(C(N)=O)C(N)=N1,-6.90,-6.90,0.1394,5.5108
C=C(O)C1=C(O)C(C)C(O)(C(=O)C(N)O)N(C)C1(N)C1(F)C=CC=C1C,-6.90,-6.90,0.2958,5.5035
