smiles,egfr,her2,qed,sa
Cc1cc(O)c(N(SC2=NN(C(O)F)CC(N)C2=O)C2CCC=N2)cc1S,-7.60,-7.60,0.3351,5.4847
CC1=CC(C(=C=O)C[SH]=O)=CN(C2(C)C(C)=CN(C3=CC(Cl)=CC3)C(C)=C2C)C1S,-7.60,-7.60,0.4556,5.8752
CCc1c(CN(C)OC)c(S)c(-c2cc[nH]n2)c(CN)c1C1(C)C=CCN1,-7.60,-7.60,0.3338,4.8148
CNc1c(C)c(N=C2C=NC=C(C(NC)C3(C)C=C(C(C)C(N)Cl)CO3)C2CN)c(C)c(NO)c1O,-7.60,-7.60,0.0860,5.9068
CCC1=CCCC=C1OC1=C(N)C=CNC1=C(NC(C)=O)C1=C(Cl)C(=O)C(=O)C(N)=C1,-7.60,-7.60,0.3778,4.2512
COC12CC(=O)C(C(C)=O)=C(CC(=O)CN)C1C=CC(C)=C2N1C=C(S)CC1,-7.60,-7.60,0.5223,4.9627
CC1=CC(N)=C(C2=CC(Cl)=C(C)C(C)(C3(N)C=CC=C3)S2)N(C)C1(C)C,-7.60,-7.60,0.7268,4.8834
CNC1=C(N(C)C2CC(N)=CCS2)CC=C(C2=C(C)C(F)=C(S)C(O)=C2)N1C,-7.60,-7.60,0.5579,4.9213
CC1=C(N)C(N)=C(C(=O)C2=CC(ON)(C3CN3)NC=C2C=O)C(O)=C1O,-7.20,-8.00,0.0644,5.0568
CNC(O)(C1=CC(C)C(C2=CCC=N2)=CC1)c1c(N)c(N)nc(N)c1CN,-7.50,-7.60,0.3317,4.9724
Nc1ccc(C2=C(C(=O)C3(N)C=CCC3)SC(OCF)=C(CO)[SH]2N)c(F)c1,-7.60,-7.50,0.2672,5.1123
CC(=O)N1C=C(NN)C(C)NC1=C(C)C1=C(C2(O)CN=CC=N2)C(=O)C(CNC=O)=C(C)C1,-7.50,-7.60,0.2056,5.4486
CCC(=O)c1c(N)nc(O)c(C)c1C1=CN(C(N)(CN)C(=O)N(C)C)CC1,-7.50,-7.50,0.5071,4.3132
CCCC1=C(N2C(O)=C(O)N3C=CC(CC)=CC32O)C(C(C)C(C)O)=C(C)C(C)=C1C,-7.50,-7.50,0.5143,4.7927
CC1=CC(C)(C2C(C(N)(O)O)=NC(=C(N)C3=C(Cl)C(O)NC(=O)N3)C(N)=C2N)NC1,-7.50,-7.50,0.1626,5.5755
NNC1(C(=O)C(N)=O)C=CC(C(N)(N)C2(C=O)CCC(N)=C2N)=C(C=O)C1,-7.50,-7.50,0.0756,5.3461
COc1c(Br)c(N2C=C(C)CC2)c(C2=C(C)C(C)=CC(C)N2C)c(C)c1C=O,-7.50,-7.50,0.5567,4.3219
C#CC(NC)c1c(O)c(C(F)(Br)OC=O)cc(OC2N=C(C)CO2)c1OC,-7.40,-7.60,0.3594,5.2034
CC1=C(C)C(F)(C2=C(N)C(N)=C(C3=CC=C(N)C3)C(S)=C2)C(C)=C(Cl)N1,-7.50,-7.50,0.2946,4.7364
CC1=C(C2=NC=CC=N2)SC(O)=C1C(C=O)C1=CC=CC(OC2CO2)=C1,-7.50,-7.50,0.5308,4.0165
CC1=C(C2=CC=CC2)C(C2=C(C=O)C(O)=C(CF)N=N2)=CC=C1N(C)C,-7.50,-7.50,0.8273,3.5767
CC1=C(C2=C(O)CC(O)=C2C)C(C)(C(=O)O)N=C(C2=CC=C(N)C=C2)S1,-7.50,-7.50,0.5976,4.0838
CCNC1=C(C2=CSC(I)=C(CC)C2)C(N)=C(C2=NC(C)=CC=C2)NC1,-7.50,-7.50,0.5398,3.9444
CC1=CC(O)=C(C(N)C2=C(C3(N)C=CC(O)=C3C(=O)C=O)SC(=N)CN2C)C=C1C,-7.50,-7.50,0.3508,4.8402
CNC1=C(C(=O)O)C=C(N(C2=CC=CC=C2)C2=NCC=C2)C(Cl)=C1C#N,-7.50,-7.50,0.8514,3.2903
CNCC1=C(C2(N)C=CC(C(C)(C)N)=C(C(N)Cl)O2)C(O)=C(C)C=C1O,-7.50,-7.50,0.2563,4.7037
COC1C2=CCCC2=C(C)N(C)C1CC1(C(=O)CC(C)=O)OC(=O)CC=C1F,-7.50,-7.40,0.5121,5.0081
C=NC(=O)N(CC1=C(C(=N)N)C(C)=C(F)C(Cl)=C1O)C1(F)C=CCC=C1,-7.50,-7.40,0.3207,4.2865
CCNC1=C(C(=O)C(N)(O)O)C(O)=C(N2C=C(F)C(C(C)C=O)=C(C(S)C(C)=O)C2)OC1(O)Cl,-7.40,-7.50,0.0923,5.5863
CC1(C23N=CC(F)=C(N)N2C(O)(F)C(=O)C(C(=O)C(O)F)=N3)CC=CN1,-7.40,-7.50,0.4597,5.8309
CC(=O)C(=O)C1=C(Br)C(N(C)C=O)=C(N2C=C(C3=CCC=CC3)CC(C)=C2C)C(N)=C1S,-7.50,-7.40,0.1331,4.3364
CCC1=C(N(C)C2=C(C)C(N)(OCN)C(C)=C(Cl)S2)C(C)=C(Cl)C=C1C,-7.40,-7.40,0.6623,4.3438
CC1=CC(C2(C3=CCCC=C3)C(C)=C(O)C(C)=C(N)C2(C)C)C=C(N)C1,-7.40,-7.40,0.6009,4.8784
CC1=C(C2(C)C=CC=CN2)N=CC(C)(C2=CC=NC2)C1(Cl)c1ccccc1,-7.40,-7.40,0.7449,4.9760
CCN(C)C1(C2=C(N)C=C(C3=CCC=N3)C(C)=C2)C(Br)=NN=C(F)[SH]1C,-7.40,-7.40,0.5452,5.2189
Cc1c(O)cc(C=C2C=NCC2)cc1C1=C(C2=CC=COC2)C(C)(O)C(C=O)=CS1,-7.40,-7.40,0.7081,4.8400
COC1(NC2=NN=C(N(C=N)C=O)NC2C)CC(C=O)=C(C(N)C(C)N)C1,-7.40,-7.40,0.1569,5.8364
CC1=CC(N)(C(=O)C2=NC(=O)S(=O)C(O)=C2C2=C(N)C=C(C=O)C(C=O)=C2N)C(Cl)=C1,-7.40,-7.40,0.3684,5.1655
CCC(C)C(=S)C1(C2=CC=CC2)NC(N2C=CCC(C)=C2)=NC(O)=C1N,-7.40,-7.40,0.6566,5.0694
CC1=CCN(N(C=CC=O)c2cc(Cl)cc(C)c2C2=NNCC2)C(C)C1O,-7.30,-7.40,0.4609,4.8159
C=C1C(CO)=C(C2(C(C)=O)C=CCC2)C=CC1(OC)C1(F)C=C(C)C=CC1,-7.30,-7.40,0.7331,5.3431
CCCc1nc(C=C2CCC(CC)=C2OC[SH]=O)nc(CNC=O)c1C(C)C,-7.30,-7.40,0.4345,4.3402
Cc1cc(C(C=O)(C2=C(C=O)NC(N)=CN2CO)C(N)(N)F)cc(N2C=NCC2)c1C(N)=O,-7.40,-7.30,0.1420,4.9186
CCCC1=C(O)C(N)=C(C)C(C2=CC=CC=C2C2=CCC=C2)(C(C)C)C1,-7.40,-7.30,0.6672,3.9507
CC1=C(F)C=CC(N)(c2cc(N)c(N)c(C)c2CN)N1C(C)C1=CCC=C1,-7.40,-7.30,0.6102,4.8196
CCc1c(N)c(NC)c(C2C=CCC(N)=C2)c(C2(N)C(=O)CC=C2Cl)c1N,-7.30,-7.30,0.3980,4.9646
CCc1c(N)c(C)c(N(C)C)c(-c2ccccc2)c1OC1(OC)C=CCN1,-7.30,-7.30,0.4630,3.9714
CC1=C(c2c(C3=C(C=O)C(O)C(C)=C(CN)N3)ncc(F)c2F)C(C)(C)CC1,-7.30,-7.30,0.6891,4.3397
CC1=C(S)C(O)(C2(C(=O)O)C=CN(C3=CCC(O)CC3)C2)C(=O)OC1(O)Br,-7.30,-7.30,0.2374,5.4879
C=CCC(=O)C(NC)(N1CNC=C1C)C1(Cl)NC(=S)C(C)=C(N)[SH]1CC,-7.30,-7.30,0.1420,5.7875
CNC1=C(NC2=C(OC)C(C=C3C=C(C=S)C(Cl)=C(N)C3OC)=C(C(C)=O)CN2C)CC=C(N)C1=O,-7.30,-7.30,0.3434,5.1398
CCC1=C(C(C)(C=O)C2(S)CC=CC2)C=C(N)NC1(S)Nc1nnccc1N,-7.30,-7.30,0.1817,5.3041
CNC1=CNC(C)(c2cccc(C=O)c2)C(C(N)(N)C(=O)C2=CCC=C2)=C1,-7.30,-7.20,0.4483,4.3850
CCC1=CN(C2=C(S)C(O)=C(C)C(O)=N2)C(=O)CN1C1=C(C)C=CC=C1,-7.30,-7.20,0.7201,3.4793
CCC1=CNN=C1C1=NC(C(N)(ON)C(=O)SC)=C(C(N)=O)C(C)=C1N,-7.20,-7.30,0.3372,4.4769
CC(=O)C1=C(N)C=C(C2=CSC(C3=CC(N)=CC3=O)=C(NS)S2)C(C)=C1,-7.20,-7.30,0.3468,4.0130
Cc1nc(Cc2nccc(C(=O)C=O)c2C)sc1C(N)=C1N=C(S)CN1C,-7.20,-7.30,0.3438,3.8888
C=C1C=CC=C(C(=O)C2=C(N)C=C(C(N)NC)C(C3(N)CC3N)=C2N)N1,-7.20,-7.30,0.2133,5.0737
Cc1c(N)c(C23CC(N)=C(F)C2(N)C(N)C(O)=NC3=O)c(NO)c(N)c1F,-7.10,-7.40,0.2414,5.2680
CC1=C(C2=C(C)C(N)=C(C=O)CN2C)C(NC2=C(N)C(F)=CC=C2)=C(S)C(S)=N1,-7.20,-7.20,0.2887,3.8128
CNC1=CC(C2=C(Cl)C(CO)=C(C(C)=O)C(C)(C3(C)CC=CC3)C2=O)C=CN1,-7.20,-7.20,0.6157,4.9980
CC1=CC=C(C)C(C2(OC3(C)NOCO3)C(C(N)=O)=CC(N)=CN2C)=C1,-7.20,-7.20,0.7284,4.7882
CNc1c(C=O)c(C)c(C(=O)F)c(C(=O)NC(C)C)c1C1=C(N)CCN1CN,-7.20,-7.20,0.4075,3.7454
CCC(=O)C1=NC(C)C(C(=O)N(C)C#CF)=C(C2=CC=CC=C2C)C1=O,-7.20,-7.20,0.6162,4.0089
CC1=CC=C(Cl)C=C1C1=C(C(=O)C2=CNC=C2)C(C)=C(OC=O)N=C1O,-7.20,-7.20,0.5258,3.2427
CNN1C(O)=C(c2c(N)c(O)c(N)c(N)c2C2C=CCC2)SC(O)(O)C1(C)F,-7.20,-7.20,0.1184,5.0386
CC(=N)NC(N)(N)C1(O)N=C([SH]=O)C(N)=C2NCC(C(CF)CC(O)O)=C21,-7.20,-7.20,0.0918,5.8296
CNC(O)(O)C1(F)C=C(C)C(C)C(C2(C(C)CN)NC(O)=CC=C2C)=C1,-7.20,-7.20,0.3233,5.5658
CC1=CC=C(N(C)C(Cl)(C2=C(S)C(N)=C(N)C(=O)C2)C2=C(C#N)C(O)=CC(C)=C2C)C1,-7.20,-7.20,0.3114,4.7089
CC1=CN(C2(C3=C(N)C(C)N(CO)C(=O)C3)N=C(N)C(N)=C(C=O)N2)C=CC1,-7.20,-7.20,0.3785,5.3255
C=C(C)N1C(F)=CC(CC)N(O)C1(C1=C(C2(C)C=CCCC2)C(O)=CC(=O)C1)C1(N)CCC=C1F,-7.20,-7.20,0.3448,5.6896
CCC1=CC(CC)(C2(O)CC(O)=C(O)C(C=O)=C2C(C=O)CC)[SH](CC)C1,-7.20,-7.20,0.2851,5.7294
CC1=C(Cl)C(=O)N(C(O)C2(O)N=C(CO)OC(C=O)O2)C(=O)C1(C)CN,-7.20,-7.20,0.2983,5.4050
CCC1=CC(Cl)(C(=O)ON)N=C(C2=CCC=C(NC)C2)N1C(C)(C)NC,-7.20,-7.20,0.3706,4.9640
CCCC1=CC(C(=O)C(=O)C(C)=O)(C2(C=O)C=C(C)C(F)=C(O)C2NC)CC1,-7.20,-7.10,0.2856,5.1218
CC1(C2=C(C#N)C(N)=C(O)CN2c2nc(CF)ccc2C(N)(O)S)C=CCC1,-7.00,-7.30,0.2957,4.8918
NCC1=CC(CS)=C(N)C(N)=C1C1=NN=C(O)C(C(=O)Br)(C(O)(O)O)S1,-7.20,-7.10,0.1207,4.8539
COC1=C(O)C(=O)CC(N)=C1C1=C(C(=O)O)C(C)=C(C2=CCC=CS2)C(C)(C)C1=O,-7.10,-7.20,0.6203,4.1980
NC(=O)C1=C(C(=O)C(N)C=O)NCC(S)(OC(=O)C(=O)C2(O)C=CNC2)N1,-7.10,-7.20,0.0543,5.5348
CCN(C1=C(N(S)S)C(C2(C=O)C=CCC(C)=C2)=CN=C1C1=NC(=O)C=CC1)C1C=NCC1=O,-7.30,-7.00,0.3431,5.5105
CNC1=C(CC2(S)C(C(N)=O)=C(C(C)C)C(C(=O)CO)=NC2N)CC(Br)=C(N(OC)C2=CC=CC=C2)O1,-7.10,-7.20,0.2045,5.0192
COC1=C(O)C(N)=C(C2=C(CF)C=CN2)C(C(=O)N(S)CN)=C1C(O)F,-7.10,-7.10,0.1924,4.4963
NOC1(c2c(N)nc(C(N)=O)c(S)c2N)C=C2C(=CS1)CC(C(N)N)=C2O,-7.10,-7.10,0.1842,5.0507
CCC1=C(N2CC2)C(C2=C(O)C=CC(C(C)O)=N2)=C(OC(C)=O)C(O)=C1,-7.10,-7.10,0.4286,3.4720
CC(N)C1=C(C2=CC=CC2)NC(N(C(=O)C(O)(O)O)C(N)(N)O)=C1CN,-7.10,-7.10,0.2383,4.6419
CNC1(O)N=CC(C2(S)C=NCC2)=C(N)N1C(C)(N)c1cccc(C=O)c1,-7.10,-7.10,0.2774,5.2524
CN(C1=CC=CC=C1)C(Cl)N(CO)C1(O)C(=O)C=CC(C(Cl)=S=O)=C1O,-7.10,-7.10,0.2089,4.7087
NCC(=O)c1nc(C=O)ccc1C1=C(C=O)C(F)(N2CC=CC2)N=C([SH]=O)C1,-7.10,-7.10,0.2287,4.9929
CNC1(O)NC(O)=C(C(C)(C)N)C(O)=C1NC(F)(C1=CC=CC1)C(C)O,-7.10,-7.10,0.2456,5.3153
CCCC(N)(C(C)NN)N1CC(F)(C(O)(OC(N)O)C(C)NC)N=C1CC,-7.10,-7.10,0.0969,5.7435
CNC1=C(O)C(OC2=C(C(N)=O)C(=O)C(=O)C(S)=N2)=C(N)C(C=O)=C1S,-7.10,-7.10,0.0979,4.1193
CCC1=CC(O)(C(N)(ON)C2=NC(NC)(N(O)C(=O)O)N=C(N)S2)N(S)C1,-7.10,-7.10,0.0801,5.7686
CCC1(OC(C)NC)C(F)=C(C2=CC=CC=C2)C(OCF)=C(N)C1(C)C,-7.10,-7.10,0.7085,4.2460
CNC(O)(F)C(=O)c1c(O)c(N=C(C)N)c(N)c(N)c1N1CC=C(C(=O)O)C1,-7.10,-7.10,0.0620,4.4425
CC1=C(C2=C(N(CN)C3=CC=CC3)OC(ON(C)C)=CC2(C)C)C=C(C(C)Cl)C=C1,-7.10,-7.10,0.3562,4.6123
CN(CF)C1=C(C2=CC=CCN2)CNC(Cl)(C(=O)C(=O)C2C=CCC2)[SH]1NO,-7.10,-7.10,0.1045,5.6772
CN(C)C1=C(N(CF)C(=O)C2=CC(Cl)C(CF)=C(N)S2)NC=C(C2(C)C=CCC2)N1C,-7.10,-7.10,0.3508,5.4903
CCC(N)(C(C)=O)C(=O)NC12C=CC(=O)NC1(N)C(C#N)=C(C)C(Br)=C2O,-7.10,-7.10,0.3814,5.1148
C#CC1(C=N)NC(C2=NNC(C)(CO)C(N=N)=C2)=C(CC#N)C(N)=C1O,-7.10,-7.10,0.2087,5.7783
CCCc1nc(F)c(N)c(C2(C3=COCC3=NCN)OC=C(C)C(C)=C2C)c1CC,-7.10,-7.10,0.6847,4.7997
COc1cccc(CN)c1-c1nc(N2C=CCC2)c(C)c(CN)c1OCN,-7.10,-7.10,0.6398,3.4269
CC1=C(C2=CN(C)CC2)CN2C(CS)=C(C(=O)N(C)CO)CN(CN)C2(F)O1,-7.10,-7.10,0.3377,5.0287
CCC1=C(C(Cl)(CC)C(N)CC(N)(S)CC)C(C)(NNC=O)NCC1=O,-7.10,-7.10,0.1056,5.5400
CCC1=C(C)[SH](N)C(=C(C2=C(C)C(=O)CC(C)=C2)C(CC(=O)F)(C(C)=O)C2=CCN=N2)N=C1,-7.00,-7.10,0.4055,5.6637
CCN(CC)C1(c2nc(OC(C)=O)c(CO)c(C(C)O)c2F)CC=C(CF)C1,-7.10,-7.00,0.5176,4.5862
COC1=C(C(C(C)C(N)O)C(N)(O)F)SC(F)(C(C)(O)N(S)CC=O)S1,-7.00,-7.10,0.1274,5.9906
CNC(N)(C1=CCC(C)=CN1)C1=C(C)NCC(OC)=C1C1=CC=CC=C1,-7.10,-7.00,0.6133,4.2522
CCC1C=C(C2(S(C)=O)NCNC(C)(C(C)=O)N2)CC(C=O)=C1C#CN,-7.10,-7.00,0.2274,5.8442
CN(S)C(C)(C(N)=O)C1=C(S)CC(=O)C(O)=C1C(O)C(N)(O)C1=CCCN1,-7.00,-7.00,0.1990,5.4379
CCCC1=C(C2(Cl)C=CC(NC)=C2)C(F)=C(C=NC)C(O)(C=O)C1C=O,-7.00,-7.00,0.4037,5.4444
CCC1(c2cc(N)c(NC)c(-c3cccnc3C=O)c2CS)CC=CN1S,-7.00,-7.00,0.3309,4.4720
CCC1=C(C(=O)NC)C(C2(CO)CC(C)=CN2)=NC(C)(N(C)CNC)C1=O,-7.00,-7.00,0.4625,4.9594
CNC(=O)C(O)(Br)C1=C(N)CN(C(S)(C(=O)NC)N(CN)C2(S)C=C(C)CC2)C=N1,-7.00,-7.00,0.1007,5.6924
CC1C=CC=C(N)C1C1=CC(CO)=C(Br)C(=O)C1(C=O)N(C)C1=NNCC1,-7.00,-7.00,0.4490,5.4557
CCC(C)(N)C1(OC2=CCCN2)N=C(C2(N)C=CNC=C2N)N=C(NN)C1O,-6.90,-7.10,0.1914,5.9249
COC1=C(N(N)C(=O)NC2(SC)CC(=O)N2)C(C(O)NCN)=NC(=O)C1,-7.00,-7.00,0.0900,5.1003
CCCC1=C(NCC)C(=NC(CN)=C2N=CC=C2C)C(C)C(F)=C1SN,-7.00,-7.00,0.5899,4.8394
CCC1(C(O)F)C(C2=CC=C(C)C=C2)=C(CCCl)C(N)=C(NC)C1(N)O,-7.00,-7.00,0.3821,4.5712
COC1=C(Cl)C(C2=CCC=C2)=C(C2(N)C=C(C)NC(N)=C2C)C(O)N1C,-7.00,-7.00,0.6002,5.0060
CNC1(C(C)=O)C(F)=C(O)C(Cl)(C2=CC(CN)C=C(C)N2C)C(N)=C1Cl,-7.00,-7.00,0.5336,5.2785
CC(=O)C1=C(O)C(C2=CCC(O)=C2Cl)=C(N)C(NC(N)N)(C(=O)F)C1N,-7.00,-7.00,0.2359,4.9623
NS(=O)(C=S)=C(C(=O)C1=C(O)C(O)=NC(N=O)=C1Cl)C1(F)OC(C=O)O1,-7.00,-7.00,0.2456,5.1522
CC(=O)C(C)(Cl)C1=NN(C2(C(O)CF)ON=C(C(C)(F)CCN)N=C2N)CC1,-7.00,-6.90,0.4849,5.6681
COC(C)C1=C(CN)C(N)=C(CN)C1(F)C(=S)C(=O)C1=C(CCO)CC(=O)N=N1,-6.90,-7.00,0.3782,5.1495
CC1=NCC(C(=O)C2=C(C#N)C(N(C)C)=C(F)C(O)=C2C)=C(N2CC2)C1,-6.90,-6.90,0.6619,3.7417
CC(C)(N)C1=C(C(O)C=O)CCC1(F)Cc1sc(C(=O)S)c(C(=O)S)c1ON,-6.90,-6.90,0.1772,5.1814
CN(C1=CC(S)=C(F)C(Cl)=C1N)C1(C2=C(O)C=CC=C2)C=C(N)C=CN1,-6.90,-6.90,0.4084,4.3349
CCC(=O)C1=C(C2=CCNC2)C(C(=O)C(N)NC)N(C#N)C(C(=O)[SH]=O)=N1,-6.90,-6.90,0.2154,5.4301
CCC1=NC2=CC(C)C(C)CC2=CC1(NC(N)Cl)C(CO)(OC)C1=CNCC1,-6.90,-6.90,0.2947,5.8944
CCC1=CC(=O)N(C(=C2OC=NC=C2C)C(O)(NC)NC)C(CNC)C1,-6.90,-6.90,0.4890,4.9108
CNc1cc(CF)nc(C2(N)CC(N)=C(O)N2)c1C(=O)N(C)C(S)C(C)S,-6.90,-6.90,0.2724,5.2215
CCC(NC)C1(C2=C(C)C=C(C)C(N)N2)C=CC(C(C)N)=CN1C1=CCNC1,-6.90,-6.90,0.4758,5.5950
CCNC(C)C(O)(CCl)N(N)C1(S)N=CC(CC2=NCC(=O)C(=O)S2)(C(=O)OC(=O)C(C)NC)N=C1O,-6.90,-6.90,0.0248,5.9182
CNC1C=CCC=C1C1(Cl)SCC(=O)C(C2=C(OC)C=CC(C)C2)=C1N,-6.90,-6.90,0.5665,5.2331
CCc1c(OCNC)c(C)cc(C(C)(O)CN)c1N(OC)OC1=C(N)NCC1,-6.90,-6.90,0.2872,4.5201
CC1=C(NC(C)(C)N(C)C)N(C2=C(C)N(C)C(N(C)C)=C(OCC(C)C(N)=O)S2)OC1,-6.90,-6.90,0.5084,4.7739
CCC1(C2=C(O)C(N)=C(F)C(N)=C2C)NN=C(C(C#N)CO)C(N)=C1C,-6.90,-6.90,0.2630,4.7653
CC(N)N(C)C(C1=CC(C2=NOC(Cl)=CN2)=C(O)C(N(C)C)=C1[SH]=O)(C1=NC(N)=CCC1=O)N(C)CS,-6.90,-6.90,0.1820,5.8108
C=C(N)C1=NC(N)=C(N)C(C2=C(C)C=CC=C2)(C2(S)CC=C(C)C=N2)O1,-6.90,-6.90,0.6121,4.8005
C=COC1(SC2=CC=C(OC(C)=O)C(=C(C)N(CC)CN)O2)C=NCN1,-6.90,-6.90,0.3746,5.1730
CC1=NCCN1c1c(N)c(C)c(C(=C=O)C(N)(N)CBr)c(S)c1C(C)NCN,-6.90,-6.90,0.1140,4.8074
CN1C(=O)NC1C1(C(=O)Cl)C=C(O)CC(NC#N)(C2=CNC=CC2)S1=O,-6.90,-6.90,0.3026,5.8720
CCC1=C(NCN)C(N)=C(C(C)(N)[SH]2C(=O)SC(=O)C=C2F)C(C)=C1C,-6.90,-6.90,0.2921,4.9685
CN=C(O)C1(C=O)C(C(N)=O)=C(C=O)C(C2(Cl)C=COCC2)=CC1NC,-6.90,-6.80,0.2601,5.6040
CC(=O)CC1=C(N(C)C2=CC(C)CC=C2)C(S)(C2(N)C=CCC2)SC=C1C,-6.90,-6.80,0.5042,5.3617
CC(=O)C(NC1=C(N)NC(O)=NN1C1=C(C(C)=O)C(N)=C(N)C(N)=C1C)=C1C=CN=C1C(C)N,-6.80,-6.90,0.1571,4.8456
CNC1(C2=C(C(=O)C(=O)OC(=O)OC)OC(S)(Cl)C(F)=C2S)CN=C(C=O)C1,-7.00,-6.70,0.1415,5.3046
CC1=CC=C(C2=CC=C(O)C=C2)C(CS)(C2=CCC(N)=C(N(C)C)S2)C1,-6.80,-6.90,0.6536,4.3621
CNC1=C(C)CC(NC)(C2=C(C(C)(C)O)N=C(C(C)(S)Cl)C(Cl)=N2)C=N1,-6.90,-6.80,0.4366,5.0948
COC1=NC(O)(c2cc(N)c(C)cc2CF)N(N(C)C2=CCCC2)C(C)=C1O,-6.70,-6.90,0.6837,4.3883
CCNC1=C(C(C)(N)O)N=CC(C2(NC)CNC(C(C)N)=C(C)O2)=C1O,-6.80,-6.80,0.3427,5.0640
CC1=CC(Cl)=NCC1(O)C(C)C1(CC=O)C(N(C)O)=CC(=O)C(O)=C1N,-6.80,-6.80,0.4109,5.4140
CNC1(N)NC(C(N)Cl)=C(N)C(CO)=C1C1=CC(C(N)O)=C(O)C=C1C,-6.80,-6.80,0.1655,4.9953
CC(=O)C1=C(C(=O)c2ccc(F)cc2Cl)C(N(C)C=O)=C(C2=CCCN2C)[SH](C)C1=O,-6.80,-6.80,0.3026,4.3657
COC(C)(C1=C(N(C)C2=C(C)N=C(CS)NN2)OC(=O)C2CCN=C12)C(C)O,-6.80,-6.80,0.3750,5.4428
CCC1=C(C)C=C(OC)C(S)(CC2(C3=CN=CC=C3)C=CC=CN2C)O1,-6.80,-6.80,0.7712,4.7811
CCN(C1=C(N)C(=N)C(C)(O)N(C(N)O)C1=O)C1(C)C=C(C)C(N)=C1O,-6.80,-6.80,0.2999,5.3060
CNC(C1=C(C)C=C(NC=O)C(O)=C1N)(C(N)O)C1(O)C=C(N)C=C1N,-6.80,-6.80,0.1178,5.0490
CCCC(N)(S)C(C(C)=O)C1=C(N2C=CCC(C(=O)N(C=O)CN)=C2C)C(N)=CCC1=S(=O)=O,-6.80,-6.80,0.1497,5.4543
CNC(N)(N)C1=C(N(C=O)C(C)(CS)C2=CC=CC2)C=CC(=C(N)C2=C(Cl)NC(=O)CO2)S1,-6.80,-6.80,0.1227,5.3343
CCC1=NC(O)=CC(C(F)(COCO)C2=C(C(=O)C(C)O)N(CO)C(=O)CC2C)=N1,-6.80,-6.80,0.3956,4.8150
CNC1(C2=CC=CC=C2)SC=C(N2C=CC(O)C=C2)C(N)=C1C1(N)OC1O,-6.80,-6.80,0.4765,5.1175
CC1=C(C2=C(N)C(=O)C(N)(F)N=C2F)N(C)C(C(=O)C(S)S)=C(C=O)N1,-6.80,-6.80,0.1879,4.9850
CCc1nc(C2=C(C(N)(C3=C(S)CN(CC)C3)C(C)O)OC(F)=C(C(N)=O)C2)c(C(C)=O)c(NC)c1SC,-6.80,-6.80,0.1643,5.0281
CCC(CC)C1=C(NC)OC(C)(OC2(C(C)(C)N)C=CC=CN2)N(C)C1,-6.80,-6.70,0.6450,5.0606
CNC(C)(N)SC1(C(=O)C2=CCCN2C=O)C=C(S)C(C(N)(S)NC)=C(N)S1,-6.60,-6.90,0.1517,5.8215
CCOC1=NC(C=O)=CC(OC)(C(O)(C(C)(C)C)C2(NC)C=CC=C2)C1,-7.10,-6.40,0.7080,5.0630
CC1=C(C)C(Cl)(N=O)CC(Cl)=C1C(=O)C(C)N(C1CCC1O)C(C)(C)C,-6.80,-6.70,0.4169,5.0544
CCC(=O)C1(CCO)C(O)=CC(C)=C(F)C1(O)NC(=O)N=C1CC(Cl)=C(C(C)(C)NC)N1CN,-6.80,-6.70,0.2748,5.2591
CCC(=O)CC1=C(C=O)C(C(=O)C2=C(O)CCC2=O)C(C(O)CC)=NC1(c1nc(O)c(O)cc1CC)N(CC)CO,-6.71,-6.71,0.1317,5.2777
CNCOc1c(N(C)C)cc(Cl)c(C2(C3=C(C)C=CC(=O)C3)N=NC(N)C=C2C2=C(C)CC=C2)c1C=O,-6.70,-6.70,0.3765,5.1553
CCC1=C(C2(OC)C=C(C)N(C)C=C2C2C=CC=CO2)C(S)=CC(C)=C1,-6.70,-6.70,0.7639,4.7431
CC1=CC(N)(C2=C(C(=O)N3CC=CC3)C(N)(S)NC(N)C2(N)N)C=C(N)C1N,-6.70,-6.70,0.1261,5.6258
NC(=O)C1=NC(N)(Cl)N(S)C(c2nc(O)c(O)c(N)c2NC2=CCCC2)=C1N,-6.70,-6.70,0.1860,4.8057
COC(C)N(C)C1=C(C)C(=O)C(=NC2=C(C3(F)CC(N(C)C)=C(C(N)(O)O)C3)N(C=O)SN2C(O)=S)S1,-6.70,-6.70,0.1413,5.7641
CNCN1C(C)=C(N2C=CNC2)C(C2=CC(CN)=CC(C)=C2C)=CC1C,-6.70,-6.70,0.7596,4.3358
CNCC1(N)SC(C)=CC(C(C)=O)=C1C(C)C1=C(C(O)(NC)C(C)C)NC(=S)C2NC(N)=NC12,-6.70,-6.70,0.1821,5.8690
CC1=C(Cl)N=C(Cl)SC1(N)SN(C)C(O)(S)C1=C(OC(=O)O)C(=O)CC(O)=C1N1CC=CC1(C)N,-6.70,-6.70,0.0674,5.8213
CCCC1(CCl)N=CC(N)=C1C1=C(C(=O)F)C(S)=C(NC(C)C)C=C1O,-6.70,-6.70,0.3150,4.4352
CC1=CC=CC(CS)=C1C1=C[SH](C2(F)CC(N)=CN2)C(N)=C(ON)N1C,-6.60,-6.70,0.2641,5.2906
CCNC1OC(=O)CC(N2C=C(N)CC=C2N)=C1C(C(N)=O)(C(=O)NC(C)N)C1=C(C=O)C(F)=NCC1C,-6.60,-6.70,0.0904,5.8288
