smiles,egfr,her2,qed,sa
CC(=O)C1=C(C2(C#N)C(O)=CC(F)=C(C)N2C)C(C=O)=C(c2ccc(C3C=NCC3)cn2)CC1=O,-7.40,-7.70,0.5129,5.0203
CC1=C(N)OC(c2ccccc2)(C(F)(Br)C(=O)OC2CC=CN2C)N=C1O,-7.70,-7.40,0.5523,4.8226
CCC(C)(C)C1=C(N)N(C(N)(NC)NC)N(S)C(C(C)(S)OC2(O)C=CC(O)=C2N)=N1,-7.60,-7.50,0.1720,5.6111
CNC1=C(F)C(C2=CC=CC(C)=C2C(C)=O)=NC(C(O)NC)=C1C(=O)Cl,-7.50,-7.60,0.4058,3.6885
CCN(C=O)C(F)Oc1c(C)c(Cl)c(C(C)O)c(N2CCC(C=O)=C2C)c1N,-7.60,-7.50,0.2941,4.6566
CNCC1C=CC(OC)(C2=C(C)C=C(C)C(S)=C2C2=CC=CC2)SC1=O,-7.50,-7.50,0.5801,4.8384
CNc1c(C(=O)C2=C(C=O)C(=O)S(=O)C(N3CC(C)=CC3=O)=C2O)c(C#N)c(N)c(C=O)c1C(=O)F,-7.50,-7.50,0.1509,4.8749
CNC1=C(S)C(C)C(C=C2CC=C(C)C(N)=C2C(N)S)=C(C2(O)C=CCC2)N1C(C)=O,-7.50,-7.50,0.2199,5.5325
CCCC1=C(N(C)C2=C(F)C(C(C)=O)=C(NCN)C=N2)C(O)(O)C(C)=C1,-7.50,-7.50,0.4316,3.8763
CNC1=CC(C=O)=C(N2CNC2N)C(C2=C(F)C=CC=C2C=O)=C1OC,-7.50,-7.50,0.6774,4.0028
CNC1=C(CN)C(N)=C(C2=C(C)CC=C(N)N2)C(C2=CC(C)C=C2)=C1N,-7.50,-7.50,0.4620,4.5633
NCN(N)C1=C(N)C=C(C(=O)C2(Cl)CC2N)C(C(=O)C2=CNCCO2)=N1,-7.60,-7.40,0.1321,4.9373
CC1=C(C2([SH]=O)C=CC=CO2)C(O)=C(Cl)C(C#CC=O)=C1NC(C)(N)O,-7.50,-7.50,0.1700,5.4838
C=CC1=C(N)CNC(=C(C2=CC=CC=C2)C(C)(C(C)(C)N)C(N)(N)F)C1,-7.50,-7.50,0.4076,4.3062
CC(=O)OC(C)(C(N)=O)C1=C(F)CC(F)(C2=C(C(O)=S)C(C(N)(S)C(C)CO)=C(C)C2=O)C1,-7.50,-7.50,0.1452,5.4118
CC1=C(F)C(N)=C(N)C(N)(CCF)C1(SN)C1=C2CCC(CN)=C2C(O)=NN1,-7.50,-7.50,0.3198,5.4763
NC(=O)C1=C(S)N=C(F)C(N2NC(C=O)=CC2(F)C(N)(C=O)CF)=C1O,-7.50,-7.50,0.1839,5.2477
CCNC1=CC(C2(C)C=CC(C(C)N)=C2C)=C(CC)N(CC)C1(N)SC,-7.50,-7.50,0.5913,5.1027
CC1=C(C2=NC=CC2)C(N)=C(C2=CC(C(N)=O)=CC=C2S)N=C1OCN,-7.40,-7.50,0.4732,3.6287
COc1c(N)c(N2C=C(C3(C)CCC=N3)C(C)(N)C(OCN)=N2)c(NCN)c(F)c1F,-7.50,-7.40,0.3264,5.1520
CN=CN(C1=C(C(=S)[SH]=O)N(C)C(=O)CC1C)C1(OC)C=C(N2C=CC=C(C)C2C)C=CC1C,-7.50,-7.40,0.1971,5.8813
CC(=O)C1(C(C)(N)CO)C(=O)C(N)=C(C(C)(F)C2=CC=CC=C2)C=C1C,-7.50,-7.40,0.6955,4.4666
COC1NC(F)(CN)NC(OCF)=C1C1=C(F)C(C2CC2)=CC(C)=C1C,-7.00,-7.90,0.6711,4.5989
C=CNC(=O)C1(N(O)C(O)C=O)NC(CC(C)(F)C(C)F)=C(C)C=C1N,-7.40,-7.50,0.2355,5.6269
CCc1c(N=O)cc(C)c(C(ONC)C(C)(Br)NCN)c1C1=CC(=O)OC1,-7.40,-7.40,0.1348,4.8533
CC(=O)C1=CCC=CC1=C1C(N)=C(N2C=CSC2)NC(C(=O)C=O)=C1O,-7.40,-7.40,0.5034,4.3222
CCC1=C(C2=C(C(C)=O)C(C)=CC(N)(N)N2)C(O)(CF)C(N)(O)OC1=O,-7.40,-7.40,0.2546,4.9699
CNC1=C(C(N)C(F)(C(=O)C(C)=O)C2=CCNC(O)=C2)C=CC(C)=C1C,-7.40,-7.40,0.5789,4.4127
CCCNC1=C(O)C(C(C)=O)=C(N(C)C2(N)CC(CN)=CC(C3=CCC=N3)=N2)C(=O)C1C,-7.40,-7.40,0.4178,5.1171
NC1=C(C2=CC(C=O)=C(OC=O)C=C2C2=CNC=N2)C=CC(N)(S)C1=O,-7.40,-7.40,0.3467,4.5196
CCOC(S)(C(=O)C1(S)C=CCC1)C1=CC(S)(CC2=C(F)OC(=O)NC2C)C(O)=C(CC)N1,-7.40,-7.40,0.1639,5.8758
CCCC(O)(O)c1c(C)c(OC(=O)CC=O)c(CC)c(O)c1N1C=C(C)CC1,-7.40,-7.40,0.2056,3.8268
CNC(N)NC1=C(C)N(C2(C3CO3)NC(C)=C(C(C)=O)C(C)=C2Cl)C(C(O)(F)F)=C(Cl)C1C,-7.40,-7.40,0.2631,5.4625
CC1=C(C(C)(C(=O)C=O)C2=NC(N(C)S)=C(Cl)C=N2)C(N)N(C=O)C=C1,-7.40,-7.40,0.4201,5.0590
CC(=O)NC1=CC(C(C)O)=C(c2nc(N)c(C)cc2N2C=CCC2)OC1(F)S,-7.40,-7.40,0.5731,4.7368
Cc1cc(-c2c(CF)c(O)c(C(C)N3CC3)c(N(C)C)c2C2=CC(=O)CC2)c(C)cn1,-7.40,-7.40,0.6810,3.8406
CCC1C=CN(C2=C(C)C=C(C)C=C2C2=C([SH]=O)OC(N)(N)C(N)=N2)C=C1,-7.40,-7.40,0.4611,4.4788
CNC1(C2=C(OC(C)N)C(N)=C(CN3CCCC=C3C)C(F)=C2F)CO1,-7.40,-7.40,0.4050,4.6560
CC(=O)C1=C(N(C)CO)C(C2(C)CN(N)C=CN2)=C(C2=CC(Cl)=C(O)C=C2C2CN2)C(C)(C)O1,-7.40,-7.40,0.2307,5.0569
CNC1=C(C2(NC)C(F)=C(O)C=C(C(N)=O)N2C)C(=O)C2=C(CN)CSC2=C1,-7.40,-7.40,0.4266,4.9259
CC1=CC(C)(Cl)C(C2=C(C)C(N)=C(N)N(C3(C(=O)C=O)C=CCO3)C2C)=CN1[SH](=O)=O,-6.80,-8.00,0.1768,5.7702
C=C(C)c1ccc(OCC(C)=O)c(-c2c(C)cncc2O)c1N1C=C(C)CC1,-7.40,-7.40,0.7763,3.3712
CC1=CC(CN)=C(C)SC1(NC(C)(C)N)C1=CC(S)(N=O)NC(O)=C1O,-7.30,-7.40,0.2112,5.5380
COC(F)(C1=CC(=O)S(=O)C(C)=C1C1=CCC=CO1)C1=C(S)N(C)C=CN1,-7.30,-7.40,0.6950,5.4981
CSC1(C(N)(N)N=C=O)NNC(OC(=O)C2(S)CC=CC2)=C(C(F)=CON)O1,-7.50,-7.20,0.0444,5.6676
CCC1=CC=CC(NC2=CC(N)=C(N)C(N3C=CC(C)C3)=C2C(C)=O)=N1,-7.40,-7.20,0.5609,3.7351
CNCC1=C(C)C(=O)C(C(C)(Br)N(C)C)=C(C2=C(C)N(C)C=C(OC=O)O2)C1=O,-7.30,-7.30,0.2621,4.6720
CCC1(O)C=CS(=O)C(CF)(C2=CC=CC2=C(C)N)N1C1=CC=CCN1,-7.30,-7.30,0.6990,5.6357
CN(C)C(c1ccccc1)c1c(-c2ccns2)cc(C2C=CCC2)nc1C=O,-7.30,-7.30,0.4345,4.1797
NCN(C1=C(O)C=NCC1)C1=C(C(N)O)C(=O)C(Br)=C(C2CC=CN2)C1F,-7.30,-7.30,0.3895,5.6487
CCC#CC1=C(F)C(N2C=C(S)C(O)C(CC)=C2C2(N)C=CC=C2)=C(CN)N=C1,-7.30,-7.30,0.4512,4.8255
CNC(=C1C=CC(C)=CN1)C1=C(C(=O)CC(C)=O)SC=CC1(C)C1CC1,-7.30,-7.30,0.6933,4.5152
CNC1C(=O)C=C(C)C=C1C1=CC(C(S)C(=O)C(=O)S)=NC=C1NC=O,-7.30,-7.30,0.3157,4.7169
CCNC1(C(=O)C2=C(N)C(N)=C(C(C)(C)C(N)O)C=N2)C=CC(F)=C1N,-7.30,-7.30,0.3038,4.8053
CCOC1=C(C=O)C(OC)(C(=O)NC(=O)N2C=C(CN)CC2)C=C(CC)C1=O,-7.30,-7.30,0.6071,4.4457
CC1=CNN(C(O)(C(=O)F)C2=NN(C(O)(N(N)C(N)O)C(C)(C)S)C(C(C)C)=C(O)C2)C=C1C,-7.30,-7.30,0.0736,5.7407
CNCc1c(C)cc(C2(C3(NO)C=CC=CC3N)CCC=C2C)c(S)c1[SH]=O,-7.30,-7.30,0.2423,5.4759
NC(=O)C1=CCN(c2c(N)c(C(O)(F)NS)c(CCO)c(O)c2C(=O)F)C1,-7.30,-7.30,0.0788,4.5348
CNC1(O)C(N)=C(C)NC(C2(C)SC=CN=C2C)=C1C1=C(N)C=CC=C1,-7.30,-7.30,0.4113,4.7520
CC1CCC=C1C1=NC(CO)=C(F)C(N)C1(N)c1nc(C(N)=O)cc(F)c1N,-7.30,-7.30,0.4960,4.9797
Cc1ccsc1N(C=O)C(N)(c1ccc(N)c(C2=CNCC2)c1)C(O)(S)CCl,-7.30,-7.30,0.1502,4.7899
COc1cc(N(C)C#N)ccc1-c1ccc(C2(S)C=CCO2)c(CN)c1O,-7.10,-7.40,0.3180,4.0342
CC(N)C1=C(Br)C[SH](c2c(O)c(C(=O)CN)nc(N([SH]=O)C(C)S)c2CO)C1,-7.20,-7.30,0.1544,5.9366
COC([SH]=O)C1=CC(C)=C(C2(N)C(N)=C(C)NC(O)=C2CCl)C(C=O)=C1,-7.20,-7.30,0.2773,5.1337
CN1C(=O)C(=O)C(C(F)C2=C(O)C(F)=CC=C2)=C(N(S)C(=O)O)C1CF,-7.20,-7.30,0.5397,4.3872
CC1=C(N)C(C)=C(C2=C(C(S)(C#N)N(C)O)C=C(F)C(O)=N2)C=C1CF,-7.20,-7.20,0.2809,4.4685
CCN(C)C1(C2=CC(N(C=O)C(C)=O)=C(S)C(N)=C2C)C=C(N)C=C1C,-7.20,-7.20,0.4178,4.6066
COc1c(N)c(N)c(N(C(N)=O)C(C)O)c(C(C)(C)C2(N)C=C(N)CC2)c1O,-7.20,-7.20,0.2111,4.7924
COC(=O)N(Cc1c(F)cc(N(C)C=O)c(C(N)=O)c1C)C1(N)CC=C(N)C1,-7.20,-7.20,0.4787,4.3615
CCC1=C(C2=C(N3C=CCC=C3)SC(O)=NC2O)C(C)=CC(N(C(=O)CO)C(C)N)=C1C,-7.20,-7.20,0.4835,4.8772
CCC=C(O)NC1(O)NC(CC)=C(C2(O)CN=C(N)C2)C(C(C)(N)O)=C1CC,-7.20,-7.20,0.2226,5.4007
CCC1=C(OC2=CNC=CN2)C(COC)=C(C(C)=O)NC1C1(O)C=CCC1,-7.20,-7.20,0.5047,5.0197
CN1CC(C2=CC=CN=N2)=C(O)C(O)(C2=C(O)SC=CC2(C)N)C1(N)I,-7.20,-7.20,0.2355,5.2017
CNC(O)C1=C(N(C)C)C(Cl)(N(c2ccccc2)C2(F)C=CCC2)C(=O)C=N1,-7.20,-7.20,0.3285,4.9942
C=C(NC)C(=O)C1=C(F)C(N)=C(N2C(C)=CN(C)C2(O)CC)C(O)=C1N,-7.20,-7.20,0.2285,4.6568
CCC(C(C)=O)(C(=O)C1C(O)=C(N2CCN=C2NS)C(Br)C(F)=C1F)N(C)C,-7.20,-7.20,0.3069,5.2658
CC(=O)C1=C(C)OC2C=C(S)C(C3=CCCC3)=CC2(F)N1C1=CCCC(C)=C1,-7.20,-7.20,0.4903,4.9948
CNc1c(O)c(C(=O)C(=O)O)c(NC(N)=O)c(C#N)c1C1(O)CC(C)=C(C)C1,-7.20,-7.20,0.1888,3.6463
NC1=NC(S)=C(C2(O)CCC(C=O)=CS2)C(C=O)=C1C(F)N(C=O)CO,-7.20,-7.20,0.2291,5.2891
CCCC(C)(C)C(=C(Cl)C1(N)CN=C(N2CO2)C(=O)C1=O)C(C)C(O)F,-7.20,-7.10,0.5282,5.3115
CCC1(N2C=CCC2)N=C(C2=C(C)C=CC=C2C)C(N)=C(OCF)C1=O,-7.10,-7.20,0.8791,4.2067
CC1=C(C(C)(C)O)C(=C(O)C2=C(C)C(F)(C=O)C(N)=C(N=O)O2)C(C=O)=C(O)C1,-7.10,-7.20,0.3064,5.0138
CC1NC=CC(C2C=CCC2)=C1N(C)C(Cl)(C(=O)OCN)C1(N)C=CC=CN1,-7.20,-7.10,0.1737,5.5696
CCc1ccc(C2=C(N)C(Cl)CC=C2C(=O)N(CCl)C2C=CNC2)nc1S,-7.20,-7.10,0.3854,4.9977
CC(=O)N1C=C(NC=O)OC(C=O)(C2=C(NO)C(N)=C(CN)C=C2C)C1,-7.10,-7.10,0.2604,4.6330
CC(=O)C1(C2=C(C(C)(CO)c3ccc(N)cc3)CN=CC2)NCC=C1CN,-7.10,-7.10,0.4436,4.8022
CCNC1(C(=O)NC)OC(C(O)OC2(C)CC=C(F)C2)=C(F)C=C1C(C)C,-7.10,-7.10,0.5863,5.2772
CC1=C(c2c(S)c(C(C)(N)OC(O)(O)CN)c(Cl)c(C=O)c2C(=O)F)COC1,-7.10,-7.10,0.1855,4.8190
CCC(C(=O)O)C1=C(Cl)OC(NC(C)(C)C)=C(C(C)(CC)N2CCC(CN)=C2O)C1(C)CC,-7.10,-7.10,0.3567,5.0585
CNCC1=C(F)C(O)(C(=O)O)C(C2(C)CNC(C)=CN2)=C(C(N)O)C1=O,-7.10,-7.10,0.2778,5.1534
CC1=CC(C2=C(NO)NC(C)(CN)C(C(=O)CO)=C2C(=O)C=O)CC=C1,-7.10,-7.10,0.2352,4.8545
CCC1=C(C2=C(N)C(N)CC=C2)N(C)CC(N)(N)C1(N)C1=NC=CC=C1,-7.10,-7.10,0.4780,4.6593
NC1=C(C2=C(Cl)NCC=N2)C(C2(N)CC=CC2)=C(S)OC1(F)C(=O)C(=O)O,-7.10,-7.10,0.1984,5.0931
CNC1CN(C(C)=O)C(O)CC1(C1=CC=CC=C1)C1(Cl)SC=C(NO)S1,-7.10,-7.10,0.4429,4.9543
CN(C(=O)C1=CC=CC=C1O)C1=C(N(N)O)C(N)=NC(NC(=N)N)=C1F,-6.90,-7.30,0.1713,3.3422
CCCCC(C1=C(F)C(C)CC(=O)O1)C(N)(OC)C1(O)CC=CC1C(=O)S,-7.10,-7.10,0.2503,5.3412
Cc1cnccc1N1C2=CCCC2=CN(C(N)S)C1(NO)c1ccccc1C,-7.10,-7.10,0.3613,4.4306
CNC1=C(CC23N=CC=C(C)C2S3)C(N)=CC(O)(C(=O)N=C(F)OC)N1,-7.10,-7.10,0.3135,5.7709
CCN(CC)C(C=O)(C1=C(C=C2C=C(C)C=C(C(F)OC)N2CO)CC(=O)N=C1)N(CC)C(=O)S,-7.20,-6.90,0.2514,5.3582
CNC1=C(N)C(NCO)=C(C(=O)OC2=CC=CC(C(C)=O)=C2)C(S)=C1N,-7.00,-7.10,0.1123,3.1764
CC1=CC(C2=CC=C(C)C2N)(C2C(C)=C(C)N=CN2C=O)C(S)=C(F)O1,-7.00,-7.10,0.5871,5.5305
CN(C1=CC(N)(S)NC=C1)C1=CN(C(N)(N)I)CC(C2(N)C=NC=NC2=O)=C1C(N)=O,-7.10,-7.00,0.0636,5.7145
CNC1=C(N(C)C2=CCC(N)=C2)C(C)(O)C(C2=CC(C)=CCN2C)=NN1C,-7.00,-7.10,0.6915,4.9507
CNC1=C(NC2=C(C)C=C(C)C=C2C2(C)CO2)C(N)=CN=C1C(=O)ON,-7.10,-7.00,0.4741,3.8647
CC1=C(C2=C(N)C(N)=C(N)C(C=O)=C2C(=O)C2=CCC=C2)CC(C)C=N1,-7.00,-7.00,0.4369,4.5728
CCC(C=O)C1=C(C#N)NC(CCC2=NCCC2)(N2C=CCC(C)=C2CS)CC1,-7.00,-7.00,0.4547,5.3018
CC=C(CC)C1=C(C=O)C(C(=O)O)=C(C(N)=O)C2(O)C=C(N)C=C(N)N12,-7.00,-7.00,0.4010,4.5733
CNC1=C(C)C(N(CN(C)C=NO)C2(F)NC=NN2C)=C(C(O)F)C=C1,-7.00,-7.00,0.1426,5.1832
CNC(O)(C1=C(N)OC(O)(C2=C(OC(C)F)OC(S)(Br)C(N)=C2OCC(C)=O)C1)C(O)CF,-7.00,-7.00,0.1069,5.8703
CNCC12CN=CN1C(O)(O)C(C)(SNC)C(F)=C2Nc1ccc(O)cc1,-7.00,-7.00,0.2347,4.9119
NCN1CC(N)=C(C=O)C=C1C1(NC2=NCC=N2)OC(=O)C(O)C=C1N,-7.00,-7.00,0.2573,5.5122
CC1=C(C(C)C2=C(N)OC(C)C(N(C)C(N)N(C)C)=N2)C(N)=CC=C1N,-7.00,-7.00,0.4633,4.7830
COC1=C(C2=CC=CCO2)SC(C)=C(Cl)C1(C=O)N(C)C1=CC=CC=C1,-7.00,-7.00,0.6876,4.2169
CNC1=C(N(N)C2=C(C3=C(OC=S)C(C)=C(C)C(C)=C3)C(N3C(O)=CCC=C3O)=CC(C=O)=C2F)C=CCC1,-7.00,-7.00,0.1353,4.4927
CCNC1=CC(N)=C(F)NC1(O)N(C)C1=C(CN)C(C(C)O)=C(O)C1=O,-7.00,-7.00,0.2243,4.9646
CNc1c(C)cc(C)cc1-c1c(C2(O)CNC=C2O)nc(C)c(O)c1C=O,-7.00,-7.00,0.5259,4.1524
CCC1=C(C(Cl)C(C)=O)CCN1[SH]=C(C(=O)ONC)C(O)(CC)OC(=O)O,-7.20,-6.80,0.1089,5.2266
CNc1c(S)c(C(N)(F)NC(C)(C)C)c(C2=C(N)CNC2)c(N)c1C(=O)CN,-7.00,-7.00,0.1101,4.6119
CC(=C1CC=CN1)C(ON)(SN1C=CCC=N1)C1=NC(C)C(N(C)C)=CC1=O,-7.00,-7.00,0.3988,5.7206
CCNC1=CC=CC(C)N1C1=C(C(=O)NC)C(F)=C(C(S)N=O)C=C1C,-7.00,-7.00,0.5239,4.5791
NC1=C(C(=O)c2c(F)c(N(C(=O)O)C(=O)S)c(NS)c(N)c2N(C(=O)C(O)(S)C2C=CCC2)C(O)O)CC(=O)C1,-6.99,-6.99,0.0650,5.4682
CC1=C(C2=CC(=O)CC(C(=O)C=O)=C2N(C)C=O)C=C(C=O)C(Cl)=C1S,-6.90,-7.00,0.4560,4.0610
CCOC1=C(N(CNC(C)(O)[SH]=O)C2=C(Cl)N(C)C(=O)C2)C(C=O)=CC1(OC)C(=O)CCF,-7.00,-6.90,0.1406,5.5061
CCC(C(C)=C=O)C1(C2=C(F)C(=O)C(O)=C(CN)C2)OC(CCN(S)C#N)=NC(NC)=C1O,-6.90,-7.00,0.1439,5.5588
CCC1=NN(C2=CC(CCC#N)(N(CS)C(=O)OC)C=CC2)C(=O)CC1,-7.00,-6.90,0.4381,4.6079
CC1=C(C[SH]=O)NC(N2C(N)=C(O)C(C)C(C3(Cl)CCO3)=C2CN)=C(N)N1,-6.90,-6.90,0.2352,5.4822
CCC(=O)C1=CC(C(S)(S)CN(S)C=N)=C(C2(C)C=C(C)CO2)C(=O)C1=O,-6.90,-6.90,0.0734,5.0835
CNC(=O)C1=C(C(S)(CC(N)O)NC)C(=O)C(N2CON2C)=C(O)C1=O,-6.90,-6.90,0.1247,5.0595
Cc1cccc(C2(N3CC=NC3)C(CO)=CC(C(=O)C(=O)S)=C(N)N2C)c1O,-6.90,-6.90,0.4119,4.5393
CC(Cl)C1=C2N=CCC(CC=O)=C2C(SNCC(=O)O)=NC1(O)C(=O)O,-6.90,-6.90,0.2770,5.1798
CNC1=C(N)C(C(=O)Cl)=C(N)C(C(=O)C(C)(S)C2(C)NC=C(N)N2)=C1N,-6.90,-6.90,0.1506,4.9411
CNC1=C(C2=C(F)C(=O)CC2)C(N)N(C(Cl)(C#N)S(=O)O)C(O)=C1N1C(C)=CNC(N)=C1F,-6.90,-6.90,0.1775,5.5084
CCC1=CCC(C)C1(Cl)CC1=C(NC=O)CNC(C(C)=S)=C1C(C)(F)S,-6.90,-6.90,0.1867,5.4482
CCC(=O)C1=C(N)N(C2=C(N)C(Cl)=C3NC3=N2)N(CN)C(C(N)O)=C1N,-6.90,-6.90,0.2444,4.7144
COC1(F)C(F)C(C(C)=O)=C(C=O)C(C=O)(C2=C(C=O)C=CC=C2)N1O,-6.90,-6.90,0.5972,4.6732
CC1=C(C2(C(=O)C=N)C=C(CN)C=NC2(NN)N2C=C(N)CC=C2N)C(=O)C=CC1,-6.90,-6.90,0.1904,5.6114
CC1=CC(O)(C2=C(Br)NC(O)=C(C)C2(N)OC(C)C)C=C1CC(N)C=O,-6.90,-6.90,0.2468,5.3289
CCCC1=C(C[SH]2C=C(NCC)CC2)C(C)=C(C(C)=O)C(N)(C#N)C1(O)CCl,-6.80,-7.00,0.3536,5.5699
CC(=O)C1=C(C2(O)CC(N=O)=C(CCCN)N2)C(C)=C(NCN)C(C)=C1,-6.90,-6.90,0.2692,4.2280
CCC(CS)C1=CNC(N)(C2C(=O)C(NC(C)(N)C=O)=C(N)C(O)=C2N)C1,-6.90,-6.90,0.1524,5.6307
CC(=O)c1c(CCN)cc(CN)c(CN)c1C(=O)C1=C(C(=O)C2(O)C=NCC2)C(C)=C(C(N)CN)C1=O,-6.90,-6.90,0.1528,4.8705
CNCN(CN(N)C1=C(N2C=CNC2(C)N)C(=O)C(=O)C=C1C)C(C)=O,-6.90,-6.90,0.1455,4.7792
CNC1=CC(C(C)O)([SH]2C(C(=O)Cl)=C(O)C=C(C)C2(C)C(C)=O)C(F)=C1,-7.00,-6.70,0.4186,5.6124
CC1=CC(O)(C(N)(S)Br)C(C2=CCC(N)=C2)=C(C2=CC=CC(C)=C2C)N1,-6.70,-7.00,0.2187,4.6725
CCNC1C(N2CCC(C)=C2OC)=CS(=O)C(NC(C)(N)OC(N)=O)=C1CC,-6.90,-6.80,0.4349,5.2167
CC1=CC(C=O)(C(=O)C2=C(F)CC(=O)C(CN)=C2C)N(O)C=C1C(O)S,-6.90,-6.80,0.2396,5.2473
CC1=CC(C)=C(N2C(N3C=C(N)CC(SN4CC4)=C3O)=CCC(CN)=C2C)C(N)=C1C,-7.00,-6.60,0.3120,4.2758
CCC1(C)C=CN(C)C(C2=C(N)CC(C)=C(NC)C2(O)N2N=C(O)SC(=NCF)N2)=C1CN,-6.80,-6.80,0.3114,5.7129
CNCC(C)CC1=NC(C=O)=C(C(C)(O)C(C)(NCN)OC)[SH]1C(C)=O,-6.80,-6.80,0.2059,5.6011
COC(=O)N(C=O)C1=C(N)C=C(C)C(C(C)(O)CN)=C1C1=C(C)C=CN1,-6.80,-6.80,0.4741,4.0996
CNCC1=C(C2=C(C=O)C(C)=CC(C3=CCC=C3C)C2SC)OC=NC1,-6.80,-6.80,0.7260,5.2454
CCC(=O)C1=CNC(C)=C(Cl)C1(C)N(C(C)=O)C(=O)C1=C(N=O)CCC(=S)N1C(F)C1=CCN=C1,-6.80,-6.80,0.3082,5.3276
CCCCC1(C(C)=O)C=CN(C(CC(C)(O)CC)(OC(O)F)[SH]=O)C=N1,-6.80,-6.80,0.3661,5.6553
CNC(C#N)C1(C(O)(CN)C(C)=O)C=CC(NC(C)C(N)O)=C(C)N1C,-6.80,-6.80,0.2696,5.5266
CNCC1=C(C2=C(C=O)C(C)=CN3CC=CN(N)C23[SH]=O)C=CC(F)=C1,-6.80,-6.80,0.4046,4.6749
CNC1C(O)=CC(=CN)C(SC)=C1C1(C(C)(N)C2=CCCC2)NNC=C(C)N1,-6.80,-6.80,0.3450,5.5371
COC(=O)C1(N)C(C)=C(N)C(O)(C2(C)C=C(C)C(CS)CC2)OC1(C)N,-6.80,-6.80,0.2752,5.3687
CC1=C(N(CO)[SH]=O)NC(C=O)C(N)(C2=C(N(C)C)C=CC(C=S)=C2)O1,-6.80,-6.80,0.2146,5.3679
CNN(C)C1C(N)=C(C=O)C(OC(=O)C(=O)F)=C(C=O)C1(C#N)C(C)O,-6.80,-6.80,0.1540,5.3405
CCN(C)N1C=CC(=S)OC1(OCF)C1(SN2N=CCC=C2Cl)C=CC(=O)C(N)=N1,-6.80,-6.80,0.3382,5.8529
CCCC1=CCCN1C1=C(N)C(=O)C(C(=O)C#CNC)=C(C(=CO)C(N)=O)C1,-6.80,-6.70,0.1718,4.3797
COC(O)(C1=CC(O)=CC(C)=C1)C(Cl)(C#N)N(C(=O)S)C1=CC=C(N)C1,-6.80,-6.70,0.2629,4.7677
CNN(C)C(C(C)O)N(C)C(F)(OC1=C(O)N(C=O)C(O)=C(C(=O)CN)C1S)C1=C(C)C(C)=CC1=S,-7.10,-6.40,0.0545,5.8621
CN=C1CC(c2cc(C)cc(O)c2CNC)=C(N(c2ccnc(C=O)c2)C(O)C2=CCN=C2)C1C,-6.70,-6.80,0.4009,4.9432
CC1=C(O)C(S)(OC(C)C)C(C=O)=C(CC2(C=O)C=CC=CS2)C1CN,-6.70,-6.80,0.3487,5.5105
CCCC(O)N(C)C(C)(Cl)C1(N)C(F)=C(N)C(CC(=O)NC)=C1N(C)C,-6.70,-6.80,0.2767,4.8010
CNC1(S)C(=O)N(C(=O)C2(C)NCO2)C(CN)=C(C)N1C(=O)C(=O)CN,-6.70,-6.70,0.1435,5.0691
CCC(NC1(N)OC(N)(O)N=C(C(F)(CC)CS)C1(C)F)C1=CNC=C1,-6.70,-6.70,0.3105,5.6557
COC1=C(C#N)C(N)=C(N(C)C2CN2)C2OC(C=O)=C(CCN)CC12C,-6.70,-6.70,0.4469,5.2378
CC1C(CBr)=C(OCN)C(C2=C(N(C)C=O)C=CC=N2)=CC1(C)CC#N,-6.70,-6.70,0.4164,4.7263
CCC(F)N(C)C1=C(C(C)C)C(C2=C(N)CC=CN2C(N)(S)CC(C)N)=C(ON)S(=O)C1=O,-6.70,-6.70,0.1368,5.8411
CNC(C)(C1=CCC(C)C1)C1(C2(NC)C=CNC=C2F)C=CN(CO)C(=O)O1,-6.70,-6.70,0.5166,5.7945
CC1=C(C#N)N(C)C(C(N)=S)(C2=C(O)C(NCO)=CC(=O)C2C)C(O)=C1C(O)F,-6.70,-6.70,0.2673,5.2954
CC(=O)C1=NN(C2=CC(C(=O)F)(N(C)C=O)C(C(C)(C)CN)=C(C)N2CF)CC1,-6.70,-6.70,0.3673,4.8734
C=C1NC(C(=O)OCS)=C(NC2=C(C#N)CC=CO2)C(C(C)(C)NC)=C1O,-6.70,-6.70,0.2650,4.5580
CCC1=C(N=O)N(C2NC(=O)NC(OCC(N)N=O)(C(S)C(C)C)N2C)CC1,-6.70,-6.70,0.3282,5.6573
CNC(C)C1(C(CO)(Cc2cc(N)ccc2F)N2CC=NC([SH]=O)=N2)C=C(N)CC1,-6.70,-6.70,0.3130,5.4812
CNC(C)(N)C1=C(C(=O)S)C(C)=C(N(C)C)C(C2=CC(O)C(C)=C2)C1=O,-6.70,-6.70,0.4203,5.1381
CN(C1=C(NC(Nc2ccccc2)(C2=C(Cl)CCC=C2)C2C=C(Br)CC2)C(N)=CCC1=O)C(N)O,-6.70,-6.70,0.3039,5.1580
CCC1C=CNC(C2=C(C3=NC(C)=CN=C3N=O)C(=O)C(O)=CC2)=C1C,-6.70,-6.70,0.7994,4.5352
CC1=CC(C#N)N(C2(C(N)=O)C=C(C)N(C(=O)C(N)=O)C(CN)=C2C)C=C1C=O,-6.70,-6.70,0.3977,5.0845
CC1=C(CO)N(C)CC(C2(F)CC=CC=C2C2(C)C=CC=CN2C)=C1P,-6.70,-6.70,0.7635,5.3634
C=CC1=C(C2=CC=CC=C2)C(NC)C(S)(C2(O)CC(O)(S)C2)C=C1CO,-6.70,-6.70,0.3429,4.6249
